Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"benign, papilloma, na",3.64E-06,4.75E-08,3.64E-05,2.17E-07,6.82E-08,2.08E-06,1.19E-07,2.09E-07,0.999899983,2.42E-09,5.20E-07,3.64E-07,9.17E-11,8.87E-07,8.82E-05,1.23E-06,1.44E-08,3.13E-09,9.65E-08,3.64E-06,1.85E-10,3.61E-08,1.30E-08,6.22E-08,"benign, papilloma, na"
"breast cancer, invasive, ductal",6.89E-11,1.26E-11,6.69E-10,5.88E-10,1.02E-06,1.02E-10,2.25E-09,4.73E-08,5.10E-07,2.93E-09,8.73E-09,1.51E-09,6.75E-09,0.123722337,1.59E-11,4.32E-08,0.993535578,3.59E-11,2.13E-10,8.35E-08,0.00013612,7.11E-10,3.33E-15,1.54E-07,"breast cancer, invasive, ductal"
"benign, cyst, na",4.54E-11,2.90E-07,6.53E-08,1.05E-06,3.18E-07,8.31E-07,0.999998033,3.17E-06,1.58E-06,3.03E-07,6.96E-07,6.58E-08,1.55E-07,5.21E-07,8.31E-08,2.23E-08,1.30E-06,1.56E-06,2.16E-07,7.66E-07,4.50E-08,2.34E-08,9.71E-10,4.97E-07,"benign, cyst, na"
"breast cancer, na, na",9.03E-09,1.55E-07,6.70E-07,3.18E-07,2.74E-07,1.46E-09,1.13E-08,2.33E-06,1.65E-09,3.64E-08,1.66E-05,7.37E-09,6.08E-12,1.67E-05,1.58E-07,1.81E-06,7.32E-08,2.09E-07,1.50E-08,6.55E-08,5.95E-10,3.64E-07,0.99999994,1.49E-07,"breast cancer, na, na"
"atypical, atypical ductal hyperplasia, na",0.999702156,0.000391454,4.71E-05,4.33E-07,6.90E-07,3.39E-08,9.45E-11,6.21E-05,7.17E-09,1.05E-07,4.17E-06,1.81E-09,4.40E-07,4.22E-06,4.02E-08,2.26E-07,1.04E-07,3.11E-08,2.39E-08,2.65E-07,1.26E-09,3.28E-10,4.88E-07,5.75E-06,"atypical, atypical ductal hyperplasia, na"
"breast cancer, in situ, ductal",2.21E-09,9.83E-10,6.37E-09,8.55E-07,2.06E-05,7.84E-11,3.35E-08,1.98E-07,4.33E-06,2.36E-09,7.32E-07,9.89E-08,9.53E-07,0.999594569,0.046557438,1.34E-05,7.19E-08,8.78E-09,1.15E-08,1.43E-06,3.81E-10,1.32E-08,4.28E-09,3.34E-06,"breast cancer, in situ, ductal"
"breast cancer, na, na",3.84E-08,5.21E-08,0.000883577,1.11E-07,0.000213564,1.41E-06,5.02E-06,8.64E-05,5.12E-06,7.23E-08,3.03E-07,1.15E-05,4.57E-08,0.000120292,4.46E-08,1.06E-05,0.061959576,2.67E-05,0.811008275,6.66E-07,1.70E-07,2.92E-07,4.54E-06,7.10E-06,"breast cancer, invasive, na"
"breast cancer, in situ, ductal",1.47E-09,1.17E-10,1.05E-07,5.16E-07,1.18E-06,6.71E-08,3.97E-07,4.53E-06,5.44E-06,8.73E-09,9.43E-07,4.72E-07,1.96E-09,0.99997431,1.47E-06,1.11E-05,4.85E-06,4.30E-09,6.64E-07,1.83E-07,1.03E-08,8.06E-10,5.15E-05,4.21E-06,"breast cancer, in situ, ductal"
"benign, papilloma, na",7.55E-05,3.74E-07,0.000105527,9.83E-07,2.99E-07,8.81E-05,2.20E-07,1.13E-05,0.999814689,3.41E-09,1.07E-06,5.85E-07,2.69E-06,3.17E-08,6.58E-06,7.75E-07,5.98E-06,1.64E-06,6.11E-07,6.16E-06,1.25E-07,9.92E-07,6.44E-06,1.89E-06,"benign, papilloma, na"
"breast cancer, na, na",1.14E-07,1.47E-07,1.83E-07,4.02E-08,2.92E-07,1.60E-06,9.82E-08,1.69E-05,2.99E-08,4.40E-07,3.98E-08,4.27E-07,3.53E-07,1.60E-07,1.01E-07,2.49E-06,4.33E-06,3.82E-06,3.05E-07,2.14E-06,1.40E-08,1.69E-06,0.999999762,6.00E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",9.64E-12,2.44E-12,1.76E-11,1.33E-09,5.30E-07,5.83E-13,9.24E-08,8.02E-09,1.49E-11,2.30E-10,1.74E-08,1.02E-11,1.64E-11,1.07E-06,2.05E-12,4.72E-08,0.999559462,1.72E-10,3.32E-08,2.34E-08,1.06E-10,3.15E-10,1.52E-12,7.39E-09,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",0.000178315,4.01E-08,6.12E-05,3.90E-06,4.47E-07,1.15E-06,3.38E-13,3.21E-08,1.15E-08,0.000268867,4.60E-07,2.25E-06,0.017551826,0.000116262,4.58E-07,1.39E-07,7.51E-08,1.91E-09,3.29E-11,1.08E-06,2.29E-08,1.12E-10,6.39E-09,4.31E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",5.35E-09,5.75E-11,1.15E-06,6.58E-09,2.21E-07,4.68E-10,3.29E-08,6.80E-07,4.06E-06,1.20E-09,2.24E-07,3.38E-08,2.03E-11,0.999969482,9.27E-07,2.15E-06,2.48E-06,1.95E-11,4.30E-08,1.74E-07,8.01E-09,1.43E-11,1.50E-07,3.92E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",4.21E-11,2.91E-11,4.72E-10,2.11E-09,7.73E-07,2.19E-10,1.42E-09,4.42E-08,6.84E-08,4.90E-09,2.89E-09,2.21E-09,1.61E-10,6.74E-05,3.55E-12,6.88E-08,0.999947071,3.93E-10,5.79E-09,1.06E-07,2.13E-05,1.43E-09,2.86E-13,1.32E-07,"breast cancer, invasive, ductal"
"breast cancer, invasive, ductal",3.49E-08,2.77E-08,9.55E-08,4.02E-08,8.74E-06,1.20E-09,1.97E-07,4.87E-06,2.95E-07,5.69E-08,1.02E-07,9.41E-08,2.67E-07,8.55E-07,9.47E-12,4.35E-07,0.999998271,5.72E-07,1.89E-07,9.43E-07,3.59E-05,8.34E-08,1.93E-10,7.10E-06,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",6.06E-06,2.24E-06,0.99999398,2.06E-06,8.37E-06,1.13E-05,6.32E-06,0.000683728,1.94E-05,1.18E-07,5.84E-06,8.96E-05,1.20E-05,1.10E-07,2.09E-06,1.12E-06,0.000295179,0.000359487,3.15E-06,4.29E-06,1.36E-05,2.26E-06,1.89E-05,2.18E-05,"atypical, fibroadenoma, na"
"atypical, phyllodes, na",7.61E-05,5.68E-06,6.84E-05,1.93E-06,0.650222063,7.19E-07,8.25E-07,6.04E-06,0.175782457,5.83E-08,2.00E-05,1.24E-08,1.15E-08,1.53E-06,2.48E-05,1.96E-05,0.000632597,2.03E-06,7.63E-06,4.13E-06,1.66E-06,3.97E-05,5.61E-05,3.95E-06,"atypical, phyllodes, na"
"atypical, fibroadenoma, na",2.67E-06,6.19E-07,0.981130421,5.29E-08,1.18E-07,1.91E-07,1.66E-12,1.18E-08,2.32E-11,8.69E-08,3.05E-08,2.16E-11,1.31E-05,3.68E-10,1.14E-07,9.03E-10,5.66E-09,5.88E-09,2.89E-12,1.41E-08,3.85E-09,1.06E-10,9.15E-12,9.22E-08,"atypical, fibroadenoma, na"
"benign, apocrine metaplasia, na",7.03E-08,5.83E-05,3.18E-05,2.10E-05,2.27E-05,0.970372975,6.54E-06,1.29E-05,1.16E-07,6.50E-07,5.18E-05,0.000104521,0.000149451,4.44E-06,0.000241165,1.99E-06,2.67E-06,9.36E-06,6.82E-07,3.98E-06,2.96E-07,1.39E-07,2.67E-07,6.14E-06,"benign, apocrine metaplasia, na"
"atypical, fibroadenoma, na",2.11E-07,7.33E-08,0.999999881,1.87E-07,9.81E-08,3.99E-10,8.62E-09,1.93E-07,4.32E-08,2.85E-10,1.62E-07,2.45E-09,2.74E-08,2.92E-09,4.30E-08,4.31E-09,8.32E-07,4.81E-08,1.40E-11,4.47E-08,8.68E-10,6.25E-10,4.57E-11,5.61E-08,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",7.20E-11,8.03E-12,1.20E-09,3.69E-10,1.83E-07,5.84E-13,2.06E-09,4.04E-08,3.03E-08,2.09E-10,2.21E-10,2.02E-10,1.79E-12,2.68E-08,2.71E-13,1.45E-08,0.999998808,6.30E-10,9.95E-08,4.48E-09,9.86E-09,6.10E-10,2.63E-11,9.89E-09,"breast cancer, invasive, ductal"
"breast cancer, invasive, ductal",6.95E-10,1.05E-10,4.22E-08,8.90E-10,1.94E-07,3.12E-11,4.36E-09,1.00E-06,3.97E-08,1.66E-09,1.37E-09,1.56E-09,1.48E-11,3.65E-09,6.24E-13,4.04E-08,0.999964535,6.87E-07,9.11E-07,8.32E-08,6.35E-08,1.73E-08,9.08E-07,4.18E-08,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",6.06E-06,2.24E-06,0.99999398,2.06E-06,8.37E-06,1.13E-05,6.32E-06,0.000683728,1.94E-05,1.18E-07,5.84E-06,8.96E-05,1.20E-05,1.10E-07,2.09E-06,1.12E-06,0.000295179,0.000359487,3.15E-06,4.29E-06,1.36E-05,2.26E-06,1.89E-05,2.18E-05,"atypical, fibroadenoma, na"
"benign, cyst, na",2.83E-11,4.86E-07,1.85E-07,5.97E-07,1.86E-07,5.67E-07,0.999996662,6.42E-07,1.17E-06,5.52E-08,2.82E-07,1.51E-08,5.65E-08,7.74E-07,3.91E-08,9.32E-09,3.45E-08,3.85E-07,2.85E-07,2.34E-07,3.89E-08,2.23E-09,3.80E-12,2.30E-07,"benign, cyst, na"
"breast cancer, in situ, ductal",8.27E-09,8.98E-10,2.19E-08,5.00E-09,7.82E-06,6.96E-09,1.75E-08,1.09E-07,3.65E-09,4.15E-09,6.00E-05,1.63E-06,2.83E-12,0.999999344,1.83E-06,4.56E-06,1.01E-08,3.02E-11,2.03E-08,8.05E-07,4.21E-08,1.40E-11,1.07E-09,1.67E-07,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",2.79E-10,1.98E-10,5.66E-11,2.31E-08,7.88E-07,4.31E-06,1.13E-10,2.35E-07,1.36E-08,1.25E-09,2.09E-07,2.33E-10,7.18E-12,0.991093397,1.13E-05,1.41E-05,0.000108765,1.04E-09,8.84E-09,2.21E-07,2.69E-09,1.91E-09,1.73E-09,2.49E-06,"breast cancer, in situ, ductal"
"benign, cyst, na",5.19E-10,6.87E-07,7.64E-07,1.62E-06,1.21E-06,6.74E-06,0.999994636,3.08E-05,8.00E-06,1.24E-06,2.41E-06,7.08E-07,3.59E-06,6.39E-07,1.48E-07,1.32E-07,5.94E-06,1.36E-05,1.37E-06,3.11E-06,4.42E-07,2.57E-07,6.02E-08,2.16E-06,"benign, cyst, na"
"breast cancer, invasive, ductal",0.138105512,2.28E-08,4.36E-10,9.03E-08,5.27E-06,3.59E-11,1.09E-07,9.34E-08,1.22E-07,3.39E-09,1.23E-08,1.39E-11,9.84E-07,4.11E-08,5.73E-11,1.14E-07,0.688249111,5.97E-08,2.75E-06,1.36E-06,4.59E-06,2.20E-07,3.64E-10,1.26E-06,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",0.000807423,7.86E-07,3.73E-07,2.92E-07,3.96E-06,1.50E-09,7.94E-09,7.70E-08,0.000211955,7.48E-08,7.81E-07,1.16E-08,0.999436617,5.89E-08,1.53E-08,4.77E-08,6.27E-06,1.41E-06,2.92E-11,7.44E-06,1.03E-08,8.27E-09,1.01E-09,2.60E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, na, na",1.81E-06,5.39E-07,7.62E-07,2.26E-07,8.54E-07,1.81E-06,2.74E-07,0.000169403,3.95E-07,2.06E-06,1.18E-06,7.85E-07,4.83E-08,7.20E-08,5.90E-08,7.28E-06,1.12E-05,2.77E-06,7.56E-07,1.79E-06,1.64E-07,5.29E-05,0.99999696,2.46E-06,"breast cancer, na, na"
"benign, cyst, na",4.04E-10,1.07E-08,0.006740535,2.76E-07,4.10E-06,0.028527824,0.994384289,2.64E-05,7.77E-05,1.54E-06,3.64E-06,1.55E-06,5.78E-05,1.03E-05,2.42E-08,5.43E-07,4.64E-06,7.07E-05,3.50E-06,6.66E-06,5.30E-05,6.67E-07,4.99E-05,5.30E-06,"benign, cyst, na"
"benign, cyst, na",1.30E-11,2.51E-07,1.93E-08,4.95E-07,1.16E-07,4.65E-07,0.999997914,8.51E-07,4.99E-07,1.62E-07,2.96E-07,1.51E-08,5.88E-08,3.05E-07,4.35E-08,1.08E-08,3.03E-07,2.99E-07,4.55E-08,3.24E-07,7.14E-09,4.64E-09,1.38E-10,1.17E-07,"benign, cyst, na"
"atypical, atypical lobular hyperplasia, na",5.34E-06,0.901705682,3.34E-07,3.89E-08,0.02326297,7.20E-08,3.34E-06,1.79E-06,2.97E-08,3.02E-07,2.44E-07,2.72E-08,1.76E-09,9.29E-06,2.13E-07,4.21E-06,0.000641466,4.77E-05,0.000203903,7.64E-06,1.49E-08,1.04E-07,1.30E-05,2.35E-06,"atypical, atypical lobular hyperplasia, na"
"breast cancer, in situ, ductal",1.45E-11,4.77E-08,1.31E-09,2.34E-07,3.16E-06,1.88E-06,1.31E-05,1.58E-06,8.09E-11,1.29E-07,8.47E-09,2.20E-06,4.57E-06,0.953611076,2.19E-08,8.43E-07,1.66E-05,6.14E-09,4.16E-09,1.80E-07,3.29E-07,6.36E-10,8.64E-06,1.10E-05,"breast cancer, in situ, ductal"
"breast cancer, na, na",1.81E-06,6.59E-06,1.49E-05,1.45E-06,5.85E-06,0.001464628,1.10E-05,0.000201931,1.54E-06,2.17E-06,5.88E-07,7.78E-05,5.51E-07,6.41E-08,2.62E-05,0.00011702,2.46E-06,0.000344556,0.18709071,7.95E-05,1.63E-09,9.59E-06,0.997847259,7.93E-06,"breast cancer, na, na"
"breast cancer, invasive, ductal",5.58E-12,8.22E-13,7.51E-08,4.88E-10,4.65E-09,3.29E-14,3.33E-10,1.99E-09,3.69E-08,3.80E-10,1.09E-09,2.57E-12,8.95E-13,3.91E-06,1.15E-11,1.08E-08,0.937640846,2.71E-11,2.88E-08,1.52E-09,1.59E-09,1.99E-10,3.96E-11,9.85E-10,"breast cancer, invasive, ductal"
"breast cancer, in situ, lobular",8.68E-09,1.59E-07,4.70E-07,8.14E-06,2.27E-06,5.87E-07,4.52E-08,5.02E-06,1.93E-05,1.74E-07,0.000110017,3.28E-08,1.45E-08,9.04E-05,0.999895334,0.000258172,2.37E-07,1.16E-05,6.04E-09,3.49E-05,3.71E-11,0.000502491,0.000134435,1.68E-06,"breast cancer, in situ, lobular"
"breast cancer, invasive, ductal",1.70E-09,1.51E-10,7.64E-09,7.39E-10,6.01E-06,9.41E-10,3.52E-09,7.52E-08,6.38E-08,5.38E-09,9.58E-09,2.96E-09,7.93E-11,8.15E-05,3.88E-12,3.29E-07,0.99927479,3.73E-09,1.19E-05,3.99E-07,2.17E-05,7.50E-10,9.97E-15,4.76E-07,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",6.01E-09,6.60E-10,3.28E-07,2.69E-07,2.15E-06,1.83E-10,4.63E-09,1.29E-06,3.26E-07,5.65E-08,5.21E-06,1.14E-06,4.45E-10,0.562060475,1.05E-06,3.30E-06,0.878132343,1.10E-10,2.33E-11,8.70E-08,3.11E-07,3.33E-09,1.86E-07,4.84E-06,"breast cancer, invasive, ductal"
"benign, apocrine metaplasia, na",3.92E-08,2.11E-07,2.19E-07,2.50E-08,2.43E-07,0.999999642,6.74E-10,3.95E-06,2.32E-08,3.10E-07,3.97E-08,2.43E-07,9.99E-07,1.80E-09,3.04E-09,6.92E-08,2.62E-06,7.50E-07,2.28E-06,4.30E-07,1.30E-07,1.28E-08,7.96E-07,1.08E-06,"benign, apocrine metaplasia, na"
"breast cancer, invasive, ductal",3.46E-10,8.40E-12,2.36E-12,2.95E-10,2.04E-07,1.62E-12,1.62E-11,6.90E-09,5.69E-10,9.15E-10,5.55E-10,2.50E-11,2.34E-12,1.33E-06,4.38E-13,1.35E-08,0.999325037,3.71E-10,1.26E-09,1.10E-08,2.18E-08,7.64E-10,5.59E-10,9.88E-09,"breast cancer, invasive, ductal"
"benign, radial scar, na",7.77E-05,0.000154172,3.50E-05,0.000130636,8.43E-05,2.30E-06,2.47E-06,4.36E-05,0.000679474,5.40E-05,0.998730302,3.96E-06,3.32E-07,1.27E-06,4.73E-05,1.57E-05,1.31E-05,6.10E-05,5.24E-09,6.52E-06,1.01E-06,4.18E-06,7.09E-05,1.48E-05,"benign, radial scar, na"
"breast cancer, na, ductal",2.03E-07,1.51E-08,1.51E-05,5.81E-07,2.60E-05,3.11E-05,1.33E-05,0.00024937,2.38E-05,5.65E-07,5.42E-07,6.91E-06,1.18E-05,2.33E-05,2.19E-09,3.18E-07,0.000134901,1.06E-05,9.48E-05,3.69E-05,0.998380542,7.70E-05,0.000396693,1.29E-05,"breast cancer, na, ductal"
"breast cancer, in situ, ductal",0.000109204,2.85E-09,1.64E-10,1.18E-08,4.63E-06,1.57E-10,5.10E-09,2.81E-08,2.69E-09,6.40E-08,7.61E-08,6.89E-11,1.23E-06,0.99999845,4.43E-08,2.52E-06,1.76E-08,7.04E-11,5.27E-08,1.19E-07,2.42E-08,1.07E-11,6.84E-08,3.65E-06,"breast cancer, in situ, ductal"
"benign, radial scar, na",6.80E-07,2.33E-06,0.00018528,1.15E-05,1.01E-05,0.001566427,0.000398811,0.000216388,7.45E-05,2.00E-05,0.868814409,2.01E-06,3.82E-08,0.000189824,1.11E-06,1.83E-05,0.529621065,7.24E-06,4.47E-08,8.19E-07,2.83E-05,1.76E-06,6.51E-06,0.000120927,"benign, radial scar, na"
"breast cancer, invasive, lobular",5.07E-10,3.01E-07,1.34E-08,4.29E-08,1.89E-06,4.10E-09,5.05E-07,8.18E-07,2.01E-06,5.82E-09,1.06E-06,6.47E-10,5.11E-06,8.44E-10,0.000681817,1.11E-06,6.86E-06,0.994358242,2.57E-07,3.20E-05,1.01E-11,2.15E-05,7.38E-09,7.53E-07,"breast cancer, invasive, lobular"
"benign, usual ductal hyperplasia, na",2.46E-05,2.11E-05,0.023680929,1.07E-06,1.65E-06,0.000171224,8.03E-08,0.000366661,2.10E-07,2.59E-08,1.89E-07,0.001534989,0.956766129,1.30E-07,1.24E-07,8.65E-07,0.005054513,0.000475852,4.08E-06,1.47E-06,3.65E-07,3.50E-08,0.000288416,1.54E-05,"benign, usual ductal hyperplasia, na"
"breast cancer, na, na",1.36E-06,2.51E-07,3.72E-07,1.84E-07,4.77E-07,2.79E-07,6.83E-08,3.76E-05,2.58E-07,1.23E-06,5.74E-07,1.49E-07,1.06E-08,3.83E-08,7.37E-08,3.96E-06,3.11E-06,3.39E-07,1.47E-07,9.04E-07,7.64E-08,6.60E-05,0.999997497,1.50E-06,"breast cancer, na, na"
"breast cancer, in situ, ductal",1.76E-07,4.69E-09,9.84E-07,5.81E-06,1.03E-05,2.39E-07,8.24E-08,3.89E-07,1.71E-07,4.11E-06,1.86E-07,1.15E-06,1.73E-08,0.907203257,5.07E-05,1.57E-05,1.03E-05,5.54E-09,7.86E-05,4.07E-07,1.37E-07,2.58E-09,3.07E-09,6.90E-07,"breast cancer, in situ, ductal"
"atypical, atypical ductal hyperplasia, na",0.006378918,8.20E-05,1.56E-07,0.979336977,1.07E-06,1.64E-08,8.86E-07,1.36E-07,1.03E-07,7.86E-06,3.29E-06,4.44E-09,3.20E-07,1.00E-06,8.47E-06,1.06E-06,1.96E-07,1.68E-08,4.83E-07,2.96E-07,5.67E-07,7.13E-08,0.000178218,2.78E-07,"atypical, flat epithelial atypia, na"
"breast cancer, in situ, ductal",5.04E-09,2.84E-10,1.83E-08,6.43E-09,6.20E-07,5.59E-10,1.15E-07,1.05E-07,4.38E-08,8.31E-09,1.83E-06,7.03E-09,5.69E-11,1,1.03E-05,4.71E-06,2.16E-08,2.09E-12,3.12E-10,1.68E-07,1.84E-07,3.44E-11,2.75E-09,1.08E-06,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",3.63E-10,7.99E-11,2.57E-10,2.32E-08,1.04E-06,2.56E-11,9.55E-10,5.02E-08,1.29E-08,8.44E-09,9.90E-09,1.13E-08,1.01E-09,2.34E-05,4.30E-12,2.61E-07,0.999998927,5.24E-09,2.44E-08,4.85E-08,1.27E-07,1.69E-09,4.98E-13,3.64E-07,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",6.03E-10,0.070200041,2.11E-09,4.60E-09,3.06E-06,0.000199493,6.17E-07,1.61E-07,1.04E-09,9.80E-09,9.13E-07,4.52E-08,1.94E-11,0.087086864,3.96E-05,7.73E-06,1.39E-07,1.76E-06,4.41E-06,1.65E-07,4.80E-10,6.39E-10,1.89E-07,2.21E-07,"breast cancer, in situ, ductal"
"breast cancer, na, na",3.84E-09,3.38E-09,5.51E-11,6.26E-09,1.78E-07,1.48E-10,1.86E-11,1.74E-09,1.89E-11,1.86E-08,1.23E-08,2.90E-11,1.82E-11,0.010683088,1.85E-07,1.45E-07,2.68E-10,3.57E-13,8.77E-08,2.37E-06,6.29E-09,1.52E-09,0.486300528,3.93E-09,"breast cancer, na, na"
"breast cancer, in situ, ductal",2.85E-09,5.52E-11,1.06E-08,8.28E-10,7.83E-07,1.69E-09,5.24E-11,4.46E-08,1.52E-08,2.28E-09,3.97E-08,7.06E-08,5.95E-09,0.999995828,5.28E-08,1.44E-06,4.21E-06,9.37E-12,1.53E-11,5.81E-08,1.07E-08,2.36E-12,7.66E-11,1.23E-06,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",3.97E-11,3.45E-08,3.05E-08,4.69E-06,2.45E-06,2.93E-07,1.78E-07,2.06E-06,3.26E-07,8.64E-08,3.10E-06,1.09E-07,3.32E-08,4.10E-05,0.991230905,1.91E-05,7.63E-05,0.000117686,1.98E-09,2.33E-06,5.77E-13,4.00E-06,7.77E-09,5.97E-07,"breast cancer, in situ, lobular"
"atypical, fibroadenoma, na",5.73E-06,2.19E-06,0.999990106,2.17E-06,8.39E-06,8.31E-06,5.62E-06,0.000736694,1.66E-05,1.16E-07,6.23E-06,5.55E-05,8.11E-06,1.63E-07,2.24E-06,1.10E-06,0.00020985,0.00027129,2.13E-06,4.59E-06,1.50E-05,2.29E-06,2.48E-05,2.17E-05,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",8.32E-10,8.07E-05,1.47E-09,3.88E-09,1.38E-07,4.99E-11,6.46E-10,1.69E-08,2.55E-07,5.94E-11,2.41E-08,5.40E-07,5.42E-14,0.437685281,1.44E-05,2.79E-06,4.40E-08,4.44E-09,7.40E-06,1.35E-07,1.09E-11,5.60E-11,1.96E-06,3.67E-08,"breast cancer, in situ, ductal"
"atypical, flat epithelial atypia, na",0.999089062,1.04E-05,0.001474611,2.38E-06,2.37E-07,4.09E-10,5.99E-12,6.62E-08,5.63E-08,6.90E-09,1.40E-08,5.52E-09,4.84E-11,2.54E-09,1.23E-07,5.73E-07,1.70E-07,1.66E-09,2.48E-06,3.58E-07,1.63E-08,1.21E-07,0.000552435,2.13E-08,"atypical, atypical ductal hyperplasia, na"
"benign, apocrine metaplasia, na",5.89E-05,1.57E-06,5.42E-05,1.27E-07,5.63E-07,0.999607682,3.37E-11,5.85E-06,6.59E-08,1.37E-08,1.13E-06,2.73E-06,3.85E-09,5.04E-07,1.39E-06,5.17E-07,1.77E-07,1.79E-06,2.18E-08,3.52E-06,3.01E-08,1.43E-08,6.32E-07,1.51E-06,"benign, apocrine metaplasia, na"
"atypical, atypical ductal hyperplasia, na",0.926110804,2.28E-08,1.12E-05,5.21E-05,3.88E-08,3.87E-06,1.45E-09,1.51E-08,2.80E-08,2.32E-08,4.97E-07,3.67E-11,8.80E-10,0.014487794,8.08E-09,1.02E-07,2.30E-10,8.27E-11,1.05E-08,2.04E-07,1.75E-07,7.42E-11,2.17E-08,8.05E-08,"atypical, atypical ductal hyperplasia, na"
"benign, cyst, na",4.54E-11,2.90E-07,6.53E-08,1.05E-06,3.18E-07,8.31E-07,0.999998033,3.17E-06,1.58E-06,3.03E-07,6.96E-07,6.58E-08,1.55E-07,5.21E-07,8.31E-08,2.23E-08,1.30E-06,1.56E-06,2.16E-07,7.66E-07,4.50E-08,2.34E-08,9.71E-10,4.97E-07,"benign, cyst, na"
"breast cancer, na, ductal",2.03E-07,1.51E-08,1.51E-05,5.81E-07,2.60E-05,3.11E-05,1.33E-05,0.00024937,2.38E-05,5.65E-07,5.42E-07,6.91E-06,1.18E-05,2.33E-05,2.19E-09,3.18E-07,0.000134901,1.06E-05,9.48E-05,3.69E-05,0.998380542,7.70E-05,0.000396693,1.29E-05,"breast cancer, na, ductal"
"breast cancer, invasive, ductal",7.31E-09,6.24E-12,7.81E-12,3.80E-10,6.20E-06,5.36E-13,1.91E-11,6.51E-09,8.90E-09,1.65E-09,2.22E-09,8.97E-12,4.66E-08,1.70E-05,1.59E-13,1.08E-07,0.999971688,1.54E-09,4.35E-08,4.43E-09,2.38E-09,4.81E-10,6.16E-12,1.87E-07,"breast cancer, invasive, ductal"
"atypical, atypical lobular hyperplasia, na",1.96E-08,0.000208687,4.25E-08,3.95E-06,2.74E-06,4.00E-08,1.66E-08,3.97E-08,6.15E-05,3.91E-10,1.77E-07,7.72E-11,4.51E-10,0.419685155,0.000302236,4.41E-05,6.00E-08,1.86E-07,1.16E-07,3.17E-06,4.09E-08,4.13E-09,1.97E-11,2.25E-06,"breast cancer, in situ, ductal"
"breast cancer, na, na",1.14E-07,1.47E-07,1.83E-07,4.02E-08,2.92E-07,1.60E-06,9.82E-08,1.69E-05,2.99E-08,4.40E-07,3.98E-08,4.27E-07,3.53E-07,1.60E-07,1.01E-07,2.49E-06,4.33E-06,3.82E-06,3.05E-07,2.14E-06,1.40E-08,1.69E-06,0.999999762,6.00E-07,"breast cancer, na, na"
"breast cancer, na, na",1.14E-07,1.47E-07,1.83E-07,4.02E-08,2.92E-07,1.60E-06,9.82E-08,1.69E-05,2.99E-08,4.40E-07,3.98E-08,4.27E-07,3.53E-07,1.60E-07,1.01E-07,2.49E-06,4.33E-06,3.82E-06,3.05E-07,2.14E-06,1.40E-08,1.69E-06,0.999999762,6.00E-07,"breast cancer, na, na"
"breast cancer, invasive, lobular",9.10E-10,4.20E-07,7.19E-08,1.04E-07,4.23E-06,2.03E-05,7.69E-06,8.92E-06,3.34E-08,8.87E-09,4.26E-07,2.06E-08,1.40E-06,2.44E-13,6.60E-06,4.74E-07,2.04E-05,0.999706984,8.23E-05,4.02E-05,1.84E-09,0.000934882,1.20E-06,2.07E-06,"breast cancer, invasive, lobular"
"benign, apocrine metaplasia, na",2.82E-07,4.55E-07,9.47E-05,3.35E-06,1.09E-06,0.998562098,2.84E-08,6.23E-07,1.81E-09,4.30E-07,3.24E-07,6.12E-08,3.71E-07,2.52E-07,1.99E-07,2.15E-07,4.19E-07,7.57E-07,9.29E-08,1.83E-05,2.00E-05,3.68E-08,1.02E-09,4.87E-06,"benign, apocrine metaplasia, na"
