Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"benign, papilloma, na",2.74E-05,2.88E-09,8.14E-05,2.63E-07,5.30E-07,7.84E-07,5.23E-06,9.25E-07,0.99972111,1.13E-06,2.68E-05,2.43E-06,6.14E-08,5.13E-08,1.70E-05,1.28E-06,6.80E-06,8.01E-08,7.37E-06,2.53E-07,6.35E-07,6.23E-07,3.84E-08,7.37E-07,"benign, papilloma, na"
"breast cancer, invasive, ductal",1.59E-10,7.06E-12,7.84E-10,7.87E-10,7.03E-08,7.90E-10,1.27E-08,1.95E-09,2.40E-09,3.22E-09,5.34E-10,2.90E-11,4.86E-10,0.00081422,1.09E-09,6.50E-07,0.999937415,1.40E-10,1.16E-08,1.67E-07,2.11E-05,1.77E-10,5.22E-13,6.18E-08,"breast cancer, invasive, ductal"
"benign, cyst, na",4.37E-08,1.46E-07,5.38E-07,4.51E-07,1.38E-06,9.95E-07,0.999984205,3.42E-05,8.76E-06,1.19E-06,7.49E-06,2.67E-07,2.64E-07,5.05E-06,3.53E-07,2.17E-06,5.69E-07,3.63E-06,1.76E-07,6.32E-07,8.76E-07,3.43E-06,3.34E-06,2.86E-06,"benign, cyst, na"
"breast cancer, na, na",1.49E-08,9.94E-08,1.89E-05,2.09E-06,1.22E-06,7.36E-08,2.46E-07,2.14E-05,9.54E-08,5.03E-06,2.64E-05,1.03E-06,1.53E-09,4.43E-05,6.24E-07,9.25E-06,2.41E-06,2.51E-06,3.62E-07,8.94E-07,7.13E-08,5.02E-07,0.999992907,5.92E-07,"breast cancer, na, na"
"atypical, atypical ductal hyperplasia, na",0.498394877,2.82E-05,2.21E-05,1.07E-06,1.82E-06,0.000235057,2.02E-05,0.000171791,2.56E-07,3.87E-06,7.68E-06,6.23E-06,0.008262958,9.44E-07,1.62E-08,1.09E-06,6.46E-07,5.65E-08,6.78E-08,4.63E-06,3.74E-07,4.00E-08,8.18E-06,9.93E-07,"atypical, atypical ductal hyperplasia, na"
"breast cancer, in situ, ductal",8.14E-08,2.83E-09,1.11E-07,3.96E-07,4.11E-07,1.27E-10,6.88E-07,2.85E-08,6.73E-09,1.28E-08,1.24E-07,3.23E-07,6.22E-06,0.999858022,0.000647015,4.85E-06,2.28E-08,2.33E-07,1.12E-08,6.02E-07,2.57E-08,2.24E-07,3.04E-08,1.04E-06,"breast cancer, in situ, ductal"
"breast cancer, na, na",1.51E-06,1.37E-07,0.000265525,1.23E-08,1.06E-06,4.37E-05,2.12E-06,0.00013209,0.0001359,4.62E-06,1.65E-06,1.90E-05,4.19E-07,8.64E-07,4.23E-07,2.07E-05,0.003195922,9.88E-06,0.127558365,2.45E-05,3.23E-05,2.26E-06,0.000237708,6.62E-06,"breast cancer, invasive, na"
"breast cancer, in situ, ductal",7.38E-08,9.21E-10,3.72E-07,2.52E-06,1.94E-05,2.63E-06,1.11E-05,1.53E-05,2.16E-06,5.38E-08,4.43E-07,2.71E-07,4.36E-10,0.999742091,6.66E-07,3.11E-05,0.000160068,1.74E-07,7.44E-07,6.20E-07,8.38E-08,1.99E-07,0.001757037,5.20E-06,"breast cancer, in situ, ductal"
"benign, papilloma, na",0.00020883,7.53E-07,0.00014876,2.14E-06,1.13E-06,2.24E-05,3.77E-06,4.66E-06,0.99961853,3.75E-06,7.52E-06,1.94E-05,4.17E-06,3.47E-07,1.46E-05,4.42E-06,9.99E-06,1.61E-06,1.08E-05,1.92E-06,1.21E-06,3.96E-06,3.79E-06,1.19E-05,"benign, papilloma, na"
"breast cancer, na, na",5.71E-08,4.84E-07,9.17E-07,7.66E-07,8.26E-07,2.50E-06,2.39E-06,9.85E-05,1.37E-07,1.04E-06,9.74E-08,1.66E-06,1.31E-07,4.45E-07,6.30E-08,1.57E-06,3.92E-07,2.32E-06,8.30E-07,1.52E-06,3.47E-07,1.44E-06,0.999998331,1.56E-06,"breast cancer, na, na"
"breast cancer, invasive, ductal",6.56E-10,1.70E-12,1.22E-11,2.03E-09,5.31E-08,2.82E-12,8.39E-07,1.84E-10,8.11E-12,5.24E-09,1.94E-08,1.12E-12,1.05E-10,0.000399299,2.10E-10,9.96E-08,0.395200431,3.69E-11,1.88E-08,2.01E-08,1.51E-08,5.07E-11,8.46E-13,3.30E-09,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",3.00E-06,1.25E-06,1.98E-05,1.14E-05,6.42E-07,0.00024848,9.75E-10,6.34E-08,3.56E-07,0.003638387,7.16E-07,4.32E-05,0.001747073,4.72E-06,2.72E-06,7.81E-08,8.74E-07,3.19E-09,4.84E-10,4.73E-07,3.89E-08,5.53E-09,1.39E-10,6.72E-07,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, in situ, ductal",1.46E-05,8.51E-10,1.87E-05,5.38E-08,7.58E-06,4.18E-08,2.56E-06,1.74E-05,1.36E-06,1.64E-07,1.60E-07,1.04E-07,9.29E-09,0.999997556,1.81E-06,2.14E-05,4.06E-06,1.89E-08,4.05E-06,1.18E-05,6.54E-08,2.19E-07,7.12E-06,3.80E-06,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",6.48E-10,2.44E-11,2.25E-09,4.62E-10,1.88E-07,5.21E-09,1.77E-08,2.58E-08,1.25E-09,2.86E-08,1.10E-09,2.91E-10,1.71E-10,3.38E-05,7.52E-10,1.95E-06,0.999996066,8.77E-10,2.64E-07,2.13E-07,2.96E-05,1.60E-09,5.40E-11,1.39E-07,"breast cancer, invasive, ductal"
"breast cancer, invasive, ductal",3.03E-07,3.67E-07,8.27E-08,1.88E-08,2.54E-06,5.80E-08,2.22E-06,8.73E-06,3.58E-08,1.98E-06,1.65E-07,3.67E-07,1.49E-07,1.88E-07,2.06E-10,3.13E-06,0.999990404,3.88E-07,1.98E-06,2.81E-06,7.73E-05,3.75E-08,1.30E-08,4.15E-06,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",7.81E-06,1.07E-05,0.999985933,9.15E-07,1.24E-05,1.57E-05,7.52E-06,0.000115062,9.68E-06,2.21E-06,1.80E-05,7.87E-05,3.44E-06,4.59E-06,6.87E-06,3.49E-06,8.39E-05,0.000180957,3.61E-06,4.11E-06,6.83E-06,9.36E-06,2.27E-05,1.64E-05,"atypical, fibroadenoma, na"
"atypical, phyllodes, na",0.000694713,2.77E-05,0.000834982,5.37E-05,0.938339114,2.10E-05,2.25E-06,0.000117717,0.016139861,2.00E-05,9.98E-06,1.83E-08,3.79E-06,0.000385246,3.90E-05,2.94E-05,0.000598309,1.91E-05,3.94E-06,4.23E-06,4.00E-05,1.28E-05,1.56E-05,9.77E-05,"atypical, phyllodes, na"
"atypical, fibroadenoma, na",1.77E-06,7.71E-07,0.430367947,4.55E-08,1.25E-07,2.49E-06,3.85E-08,3.84E-08,4.99E-09,1.48E-05,2.25E-07,3.42E-07,0.000413528,3.12E-08,4.60E-07,7.79E-08,2.49E-08,1.01E-07,5.21E-09,8.74E-08,2.29E-10,1.21E-08,3.20E-09,7.95E-07,"atypical, fibroadenoma, na"
"benign, apocrine metaplasia, na",2.05E-05,0.00082916,0.000236796,0.000455216,0.000112163,0.992617548,2.36E-06,3.25E-05,8.58E-06,9.09E-06,7.41E-05,0.003166157,0.003363114,0.000155454,0.00039879,2.47E-05,0.000577317,1.07E-05,2.30E-06,7.16E-05,1.48E-05,8.25E-06,2.53E-06,8.20E-05,"benign, apocrine metaplasia, na"
"atypical, fibroadenoma, na",1.83E-07,2.60E-07,0.999975026,1.71E-08,1.34E-06,4.74E-08,1.80E-06,2.35E-06,5.46E-07,2.46E-07,8.82E-07,3.42E-08,1.02E-07,1.73E-07,2.81E-07,2.39E-08,1.99E-06,3.41E-06,8.00E-10,1.17E-07,4.38E-08,3.26E-07,2.02E-08,2.73E-07,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",7.49E-11,4.18E-12,2.72E-08,9.97E-12,3.68E-08,1.82E-10,2.87E-08,1.26E-07,4.24E-10,9.68E-09,2.74E-10,1.78E-10,1.42E-12,6.23E-07,3.02E-12,5.19E-07,0.999926269,1.80E-09,2.96E-07,1.04E-07,5.30E-09,1.07E-09,2.08E-08,4.37E-08,"breast cancer, invasive, ductal"
"breast cancer, invasive, ductal",6.65E-10,5.91E-09,3.49E-05,1.34E-08,6.32E-07,3.10E-08,6.48E-07,2.98E-05,3.78E-08,4.00E-07,1.47E-08,1.90E-07,1.18E-10,1.45E-09,2.78E-10,1.00E-06,0.999577463,3.65E-05,2.15E-07,9.90E-07,6.48E-08,9.15E-07,0.001798376,4.21E-06,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",7.81E-06,1.07E-05,0.999985933,9.15E-07,1.24E-05,1.57E-05,7.52E-06,0.000115062,9.68E-06,2.21E-06,1.80E-05,7.87E-05,3.44E-06,4.59E-06,6.87E-06,3.49E-06,8.39E-05,0.000180957,3.61E-06,4.11E-06,6.83E-06,9.36E-06,2.27E-05,1.64E-05,"atypical, fibroadenoma, na"
"benign, cyst, na",1.34E-08,3.08E-08,5.53E-07,9.85E-08,2.62E-07,2.33E-06,0.999988317,9.48E-06,9.88E-06,3.96E-07,6.70E-06,3.59E-08,2.29E-08,4.75E-06,1.60E-07,9.04E-07,5.56E-08,2.44E-07,3.39E-07,4.96E-07,3.16E-06,1.16E-06,4.48E-07,1.18E-06,"benign, cyst, na"
"breast cancer, in situ, ductal",3.83E-07,9.72E-09,3.20E-08,5.47E-06,1.66E-06,1.49E-06,2.89E-07,3.83E-07,2.39E-09,1.55E-07,0.001263295,5.20E-05,6.80E-08,0.999704659,3.47E-05,1.67E-05,4.46E-09,4.85E-07,0.000158468,1.96E-06,8.49E-08,3.61E-08,5.18E-07,2.29E-07,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",2.82E-09,1.28E-09,5.45E-10,1.13E-07,2.22E-07,3.32E-05,6.07E-09,5.16E-08,1.66E-10,4.12E-10,7.11E-08,2.87E-08,5.48E-11,0.999909639,0.000106612,1.01E-06,2.17E-07,7.73E-07,5.11E-09,1.72E-06,5.69E-09,1.18E-07,1.68E-08,8.17E-08,"breast cancer, in situ, ductal"
"benign, cyst, na",1.02E-07,2.14E-07,1.41E-06,6.59E-07,2.71E-06,2.05E-06,0.999968708,7.64E-05,1.74E-05,1.16E-06,1.53E-05,4.33E-07,2.92E-07,8.96E-06,6.25E-07,2.83E-06,3.52E-07,6.68E-06,2.30E-07,1.24E-06,1.23E-06,5.88E-06,6.52E-06,2.83E-06,"benign, cyst, na"
"breast cancer, invasive, ductal",0.010153729,2.21E-08,2.64E-09,1.98E-07,5.31E-06,1.75E-10,6.62E-06,2.13E-07,5.10E-08,4.35E-07,1.55E-06,5.61E-11,6.91E-06,1.76E-07,1.14E-08,2.56E-06,0.971385479,5.39E-07,9.05E-05,1.64E-06,1.48E-06,3.57E-08,1.30E-10,1.96E-06,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",0.001728609,1.34E-05,3.84E-06,2.07E-06,4.76E-06,5.76E-08,4.24E-08,1.33E-06,0.001619965,1.47E-05,8.81E-06,1.75E-07,0.999576569,5.52E-07,6.17E-07,3.74E-07,9.91E-07,1.17E-06,1.75E-07,1.39E-06,3.07E-06,3.14E-08,2.78E-08,1.82E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, na, na",1.07E-05,6.32E-07,6.18E-07,8.00E-07,3.40E-06,7.96E-07,1.76E-06,6.57E-05,2.19E-06,2.63E-06,4.93E-07,1.40E-07,6.18E-09,8.52E-07,2.91E-08,2.95E-06,1.96E-06,1.27E-07,1.33E-06,1.16E-06,1.22E-07,9.39E-05,0.999958575,4.33E-06,"breast cancer, na, na"
"benign, cyst, na",2.84E-07,1.55E-06,0.002932359,3.42E-06,3.65E-05,0.000344238,0.994113088,4.68E-05,0.000913789,1.86E-06,0.00014046,2.53E-06,0.000704409,2.25E-05,1.49E-06,5.01E-06,2.85E-06,3.70E-05,2.81E-07,4.94E-06,2.07E-06,8.06E-06,1.46E-05,0.000105729,"benign, cyst, na"
"benign, cyst, na",1.15E-08,1.36E-08,2.54E-07,1.15E-07,7.22E-07,7.67E-07,0.999985576,1.24E-05,2.44E-06,3.55E-07,2.12E-06,6.48E-08,6.65E-08,2.03E-06,7.93E-08,5.25E-07,3.12E-07,8.49E-07,5.08E-08,4.47E-07,1.39E-07,7.46E-07,6.86E-07,8.78E-07,"benign, cyst, na"
"atypical, atypical lobular hyperplasia, na",0.000621565,0.704498768,0.000468953,1.65E-06,0.236598521,3.55E-07,5.14E-06,0.000175579,1.06E-06,2.54E-05,6.42E-05,3.61E-08,3.12E-08,8.98E-06,2.68E-05,8.60E-06,1.99E-05,0.000586088,2.82E-06,1.72E-05,5.16E-06,8.02E-05,0.000133995,1.79E-05,"atypical, atypical lobular hyperplasia, na"
"breast cancer, in situ, ductal",1.93E-09,1.59E-08,4.40E-09,1.41E-06,4.18E-06,0.020461516,2.96E-06,1.41E-05,1.44E-10,4.90E-08,4.92E-09,8.01E-07,1.16E-05,0.911544859,1.16E-08,3.90E-06,0.00222932,2.22E-07,1.37E-08,1.03E-06,3.61E-07,8.27E-08,0.000390839,1.68E-06,"breast cancer, in situ, ductal"
"breast cancer, na, na",4.15E-07,2.52E-07,1.08E-06,1.43E-06,1.60E-06,0.001040216,1.32E-06,0.000134866,1.59E-05,1.88E-05,3.13E-06,1.06E-05,2.50E-09,2.50E-07,2.94E-06,1.53E-05,2.03E-05,6.79E-06,0.005221288,6.24E-05,6.25E-10,6.77E-07,0.999300957,4.14E-06,"breast cancer, na, na"
"breast cancer, invasive, ductal",2.34E-10,7.05E-12,3.59E-07,4.80E-12,7.64E-08,3.29E-11,2.91E-07,7.67E-08,7.57E-09,6.51E-09,2.05E-09,3.61E-11,3.73E-13,2.85E-07,4.11E-11,6.71E-07,0.736021578,2.45E-08,2.16E-06,3.02E-08,1.27E-10,3.06E-09,2.32E-08,1.07E-07,"breast cancer, invasive, ductal"
"breast cancer, in situ, lobular",3.14E-08,9.08E-07,2.64E-05,3.40E-05,1.57E-06,3.02E-06,2.76E-06,9.09E-07,2.61E-06,1.88E-06,1.23E-06,7.65E-06,4.33E-07,1.44E-05,0.999876618,2.17E-05,2.38E-07,0.000528775,1.43E-06,2.85E-05,1.48E-08,0.000264252,0.001494628,1.78E-06,"breast cancer, in situ, lobular"
"breast cancer, invasive, ductal",2.90E-08,1.85E-11,1.58E-09,2.20E-09,2.30E-07,9.14E-09,2.85E-06,1.99E-07,1.04E-06,6.46E-07,1.74E-08,3.37E-10,5.77E-12,1.47E-05,1.02E-08,5.70E-07,0.98003906,1.46E-09,1.01E-06,1.89E-08,2.11E-05,4.71E-09,1.98E-12,3.21E-08,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",2.63E-08,3.53E-09,2.15E-06,1.64E-07,1.31E-05,1.30E-07,4.87E-06,0.000132876,1.30E-08,1.91E-06,3.87E-08,4.34E-08,1.98E-09,0.042908661,3.26E-08,6.31E-06,0.143614694,2.44E-09,2.63E-09,3.79E-06,0.000152735,4.43E-07,0.976042688,4.82E-06,"breast cancer, na, na"
"benign, apocrine metaplasia, na",8.86E-07,7.56E-07,1.42E-06,1.15E-06,3.54E-06,0.999988437,1.38E-08,6.35E-07,6.10E-07,1.41E-06,3.00E-07,2.75E-06,4.48E-06,4.70E-07,2.47E-07,3.14E-07,1.84E-06,1.30E-07,4.74E-07,2.79E-06,1.58E-07,9.99E-08,1.67E-06,2.44E-06,"benign, apocrine metaplasia, na"
"breast cancer, invasive, ductal",7.36E-11,8.34E-13,1.21E-10,2.01E-10,1.53E-07,1.33E-10,2.23E-08,2.30E-08,1.26E-10,1.60E-08,3.76E-10,2.07E-11,1.77E-11,8.56E-06,7.49E-11,4.53E-07,0.998868227,1.42E-09,6.33E-08,2.43E-07,5.08E-05,4.65E-09,7.33E-08,5.21E-08,"breast cancer, invasive, ductal"
"benign, radial scar, na",8.70E-05,5.22E-05,8.56E-05,4.08E-05,2.20E-05,2.78E-05,8.38E-05,0.00012553,0.000852761,3.96E-05,0.998554468,0.000127992,6.08E-07,7.86E-06,8.70E-06,1.97E-05,7.88E-06,0.000227556,2.88E-05,1.39E-05,2.21E-07,2.37E-06,3.19E-05,3.51E-06,"benign, radial scar, na"
"breast cancer, na, ductal",2.71E-06,5.65E-07,5.82E-06,1.48E-06,6.00E-05,2.41E-05,7.79E-05,0.000520147,2.36E-05,8.08E-06,5.45E-06,4.97E-06,7.22E-06,0.000109261,7.11E-07,5.58E-05,0.000263772,1.78E-05,6.78E-05,2.90E-05,0.997329473,6.97E-05,0.001422022,1.93E-05,"breast cancer, na, ductal"
"breast cancer, in situ, ductal",0.000105793,5.39E-10,6.66E-10,1.30E-07,4.16E-06,9.03E-10,3.55E-08,3.11E-08,3.21E-10,1.23E-07,1.74E-07,1.33E-10,6.11E-06,0.999988735,3.01E-08,9.19E-07,3.13E-07,4.51E-09,1.20E-08,1.71E-07,6.19E-08,1.18E-09,2.38E-09,5.06E-08,"breast cancer, in situ, ductal"
"benign, radial scar, na",1.83E-05,2.76E-05,0.000943049,5.13E-05,0.000187826,9.42E-05,8.39E-05,0.00018191,1.94E-05,4.49E-05,0.708033204,3.18E-05,3.94E-07,0.015063242,1.57E-05,0.000220849,0.725598097,0.000158406,0.000181838,9.86E-05,6.30E-06,7.33E-06,2.94E-06,0.000176253,"breast cancer, invasive, ductal"
"breast cancer, invasive, lobular",7.24E-09,9.16E-08,1.38E-07,4.78E-07,1.79E-06,1.26E-08,2.34E-07,2.07E-07,3.56E-06,1.13E-09,2.32E-06,1.46E-09,3.89E-08,6.27E-06,0.002806924,2.13E-06,6.38E-06,0.975555241,2.68E-06,1.62E-05,7.86E-10,1.38E-05,8.24E-08,6.62E-07,"breast cancer, invasive, lobular"
"benign, usual ductal hyperplasia, na",0.000434795,1.70E-05,0.005789944,8.04E-06,1.24E-05,0.000979597,2.75E-07,5.11E-05,3.81E-07,1.27E-06,1.34E-06,0.002778309,0.163406774,2.55E-05,2.59E-06,2.94E-06,0.001229606,2.65E-05,2.03E-06,3.80E-06,3.77E-06,6.79E-07,0.001150784,5.62E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, na, na",3.73E-06,3.85E-07,9.02E-07,7.54E-07,5.62E-07,7.47E-07,8.72E-07,5.85E-06,3.73E-06,2.15E-06,1.64E-07,1.35E-07,2.61E-09,2.86E-08,2.86E-07,1.91E-06,6.44E-07,4.39E-08,1.47E-06,8.98E-07,5.12E-08,7.81E-05,0.999939322,2.47E-06,"breast cancer, na, na"
"breast cancer, in situ, ductal",9.47E-07,6.23E-09,1.40E-06,2.05E-06,5.24E-07,2.94E-06,5.75E-07,2.64E-06,1.60E-05,5.50E-06,2.38E-07,2.45E-06,7.19E-06,0.007445666,0.012905635,8.52E-06,0.001077469,8.56E-07,0.000390933,1.73E-06,4.59E-07,3.68E-07,3.77E-08,1.53E-06,"breast cancer, in situ, lobular"
"atypical, atypical ductal hyperplasia, na",0.033308435,0.002280442,1.52E-07,0.985340297,8.76E-05,1.57E-06,3.01E-05,2.61E-06,1.58E-05,0.000594167,1.22E-05,8.24E-07,6.32E-07,2.33E-07,1.73E-05,2.20E-05,8.83E-05,1.10E-06,7.22E-07,2.36E-06,9.58E-06,1.65E-06,4.04E-05,5.87E-06,"atypical, flat epithelial atypia, na"
"breast cancer, in situ, ductal",1.60E-07,3.35E-10,6.21E-09,3.13E-08,8.14E-07,1.28E-07,4.71E-06,1.18E-06,3.62E-07,1.54E-09,6.58E-07,1.61E-08,2.48E-09,0.999999881,1.71E-05,5.25E-06,3.91E-06,2.60E-09,5.30E-08,9.51E-07,1.11E-06,5.53E-08,2.97E-09,5.63E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",1.47E-09,1.45E-12,3.52E-10,3.09E-09,2.23E-07,6.43E-11,3.37E-08,1.44E-07,1.49E-09,3.66E-08,1.11E-09,2.24E-10,2.32E-10,0.001192795,2.93E-10,6.05E-07,0.999957263,1.81E-09,1.29E-07,1.17E-07,3.45E-07,2.22E-09,1.30E-10,6.12E-08,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",1.44E-07,0.146863788,7.89E-10,2.15E-07,1.61E-06,0.000148196,2.75E-09,1.65E-07,4.11E-10,1.08E-07,3.43E-07,1.06E-08,3.21E-10,0.034445912,5.02E-05,1.33E-06,1.21E-06,2.57E-06,5.23E-07,1.28E-05,8.89E-08,5.61E-07,4.84E-08,7.83E-07,"atypical, atypical lobular hyperplasia, na"
"breast cancer, na, na",3.52E-10,1.20E-08,4.05E-08,3.60E-09,3.92E-07,3.37E-08,1.11E-08,1.08E-07,1.20E-09,4.73E-08,4.43E-07,2.07E-09,2.70E-09,2.70E-05,9.16E-08,1.83E-07,6.00E-06,6.23E-11,1.06E-06,1.65E-06,1.83E-05,1.41E-08,0.086850561,4.34E-08,"breast cancer, na, na"
"breast cancer, in situ, ductal",1.02E-07,2.50E-12,2.11E-08,1.78E-08,5.53E-08,1.23E-07,1.27E-11,3.09E-08,8.02E-10,1.54E-09,2.56E-10,1.14E-07,1.04E-06,0.999966979,2.03E-08,1.58E-08,1.45E-06,4.52E-10,1.87E-11,8.44E-09,4.61E-10,1.18E-10,1.85E-08,5.74E-09,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",2.19E-10,8.44E-07,3.47E-08,3.94E-05,2.35E-07,2.79E-05,1.36E-07,1.25E-07,1.17E-08,1.78E-08,1.63E-07,1.46E-07,5.48E-10,0.000921059,0.830236077,1.91E-06,4.09E-06,0.001417653,1.04E-08,3.23E-06,1.77E-11,2.08E-06,1.89E-06,3.37E-07,"breast cancer, in situ, lobular"
"atypical, fibroadenoma, na",6.49E-06,9.61E-06,0.999964058,6.00E-07,1.65E-05,3.55E-06,1.06E-05,0.000580789,5.69E-06,1.87E-06,1.24E-05,1.56E-05,1.12E-06,1.94E-05,3.61E-06,2.71E-06,2.07E-05,5.36E-05,6.10E-07,2.58E-06,1.17E-05,1.39E-05,3.74E-05,1.32E-05,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",5.93E-10,0.000217148,1.67E-08,1.47E-07,3.86E-08,3.71E-11,1.16E-07,9.37E-08,4.73E-07,1.89E-07,5.89E-09,1.77E-05,2.30E-13,0.124048673,0.000164426,1.06E-06,1.87E-05,3.20E-08,5.23E-07,1.06E-06,4.53E-11,3.80E-07,5.99E-05,1.59E-07,"breast cancer, in situ, ductal"
"atypical, flat epithelial atypia, na",0.994517148,0.000488098,0.000331103,3.51E-05,1.83E-06,3.62E-08,8.31E-08,1.32E-06,1.78E-06,5.39E-07,7.62E-07,1.39E-06,3.08E-07,6.80E-08,4.32E-07,3.23E-06,2.84E-05,3.82E-08,1.46E-06,2.40E-06,6.62E-07,3.55E-07,1.61E-05,7.43E-07,"atypical, atypical ductal hyperplasia, na"
"benign, apocrine metaplasia, na",6.53E-06,2.72E-06,2.03E-05,5.71E-07,8.72E-07,0.999973238,3.48E-09,5.64E-07,3.91E-07,6.86E-07,2.90E-07,2.58E-05,5.86E-06,3.81E-06,3.33E-07,7.89E-07,2.76E-06,3.61E-07,3.86E-08,1.94E-06,1.28E-08,2.77E-07,1.48E-06,1.44E-06,"benign, apocrine metaplasia, na"
"atypical, atypical ductal hyperplasia, na",0.962339878,5.65E-08,7.72E-06,0.000171359,1.71E-05,3.47E-05,3.60E-07,1.96E-08,2.48E-06,7.53E-07,6.14E-07,1.14E-09,6.84E-10,0.000102486,4.95E-08,2.23E-06,3.28E-05,7.14E-08,3.49E-07,9.94E-08,5.81E-09,1.43E-07,3.89E-09,1.47E-06,"atypical, atypical ductal hyperplasia, na"
"benign, cyst, na",4.37E-08,1.46E-07,5.38E-07,4.51E-07,1.38E-06,9.95E-07,0.999984205,3.42E-05,8.76E-06,1.19E-06,7.49E-06,2.67E-07,2.64E-07,5.05E-06,3.53E-07,2.17E-06,5.69E-07,3.63E-06,1.76E-07,6.32E-07,8.76E-07,3.43E-06,3.34E-06,2.86E-06,"benign, cyst, na"
"breast cancer, na, ductal",2.71E-06,5.65E-07,5.82E-06,1.48E-06,6.00E-05,2.41E-05,7.79E-05,0.000520147,2.36E-05,8.08E-06,5.45E-06,4.97E-06,7.22E-06,0.000109261,7.11E-07,5.58E-05,0.000263772,1.78E-05,6.78E-05,2.90E-05,0.997329473,6.97E-05,0.001422022,1.93E-05,"breast cancer, na, ductal"
"breast cancer, invasive, ductal",5.91E-09,2.49E-11,2.30E-11,1.55E-09,1.32E-07,7.92E-11,3.78E-10,2.48E-09,9.89E-11,8.54E-09,1.46E-09,5.38E-12,6.11E-07,4.57E-06,4.31E-11,4.11E-08,0.999383509,1.39E-09,2.43E-07,1.00E-08,8.35E-08,6.11E-12,5.48E-11,1.75E-08,"breast cancer, invasive, ductal"
"atypical, atypical lobular hyperplasia, na",6.40E-07,0.003053398,1.38E-09,1.10E-05,3.14E-06,1.64E-06,8.15E-08,1.65E-07,3.04E-05,3.59E-08,5.20E-07,2.52E-07,1.54E-09,0.006585079,0.020228971,4.16E-06,2.10E-06,9.06E-07,1.37E-08,3.30E-06,8.15E-09,1.05E-07,6.60E-10,3.45E-07,"breast cancer, in situ, lobular"
"breast cancer, na, na",5.71E-08,4.84E-07,9.17E-07,7.66E-07,8.26E-07,2.50E-06,2.39E-06,9.85E-05,1.37E-07,1.04E-06,9.74E-08,1.66E-06,1.31E-07,4.45E-07,6.30E-08,1.57E-06,3.92E-07,2.32E-06,8.30E-07,1.52E-06,3.47E-07,1.44E-06,0.999998331,1.56E-06,"breast cancer, na, na"
"breast cancer, na, na",5.71E-08,4.84E-07,9.17E-07,7.66E-07,8.26E-07,2.50E-06,2.39E-06,9.85E-05,1.37E-07,1.04E-06,9.74E-08,1.66E-06,1.31E-07,4.45E-07,6.30E-08,1.57E-06,3.92E-07,2.32E-06,8.30E-07,1.52E-06,3.47E-07,1.44E-06,0.999998331,1.56E-06,"breast cancer, na, na"
"breast cancer, invasive, lobular",3.20E-09,5.68E-06,1.01E-06,1.71E-06,1.48E-05,6.51E-07,3.53E-06,8.88E-06,1.97E-07,3.09E-08,4.06E-06,1.31E-07,1.73E-07,9.45E-09,4.01E-05,5.99E-06,1.60E-05,0.999765158,0.0002245,2.59E-05,8.94E-08,6.62E-05,0.000258195,5.75E-06,"breast cancer, invasive, lobular"
"benign, apocrine metaplasia, na",4.44E-07,0.000140542,7.12E-06,0.000420816,8.49E-06,0.237958059,1.11E-06,1.47E-06,2.32E-07,0.000137476,4.15E-06,1.10E-06,0.000670316,5.77E-08,3.30E-07,9.17E-07,2.85E-06,4.58E-06,1.58E-09,4.41E-06,0.000385655,1.06E-06,5.14E-07,2.70E-06,"benign, apocrine metaplasia, na"
"benign, papilloma, na",6.25E-06,5.06E-08,1.43E-08,3.06E-07,1.16E-06,6.35E-06,2.04E-07,1.35E-05,0.54813838,2.93E-08,2.37E-07,2.36E-05,1.99E-11,0.003102526,1.08E-05,3.52E-06,0.000545576,8.87E-07,1.04E-07,3.34E-07,3.96E-08,7.92E-07,7.79E-08,2.75E-07,"benign, papilloma, na"
