Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"benign, papilloma, na",4.38E-05,1.43E-09,8.04E-06,2.78E-08,4.30E-05,3.05E-05,1.55E-07,1.03E-07,0.99906081,2.64E-07,1.72E-06,7.89E-05,6.10E-08,2.44E-05,6.94E-07,7.91E-06,2.91E-08,6.31E-09,9.62E-06,1.37E-05,4.94E-07,9.74E-08,5.28E-08,4.76E-07,"benign, papilloma, na"
"breast cancer, invasive, ductal",7.69E-11,2.81E-14,5.55E-11,8.89E-11,7.49E-09,9.07E-12,1.38E-09,1.33E-11,1.12E-10,2.39E-10,2.24E-10,1.87E-12,7.80E-12,0.000852534,3.07E-12,4.33E-08,0.999993145,9.86E-11,1.09E-09,4.53E-09,1.22E-06,1.13E-10,1.13E-14,2.93E-08,"breast cancer, invasive, ductal"
"benign, cyst, na",3.75E-10,5.75E-08,3.91E-07,3.21E-06,1.10E-07,1.65E-06,0.99999851,7.90E-07,5.86E-06,1.78E-08,3.27E-06,2.60E-08,1.29E-08,3.87E-07,2.61E-08,4.18E-07,7.34E-08,4.17E-07,1.29E-08,1.69E-06,3.25E-07,1.24E-06,3.11E-08,2.83E-07,"benign, cyst, na"
"breast cancer, na, na",2.14E-09,1.61E-09,6.73E-06,4.75E-06,1.43E-07,5.58E-08,2.35E-06,3.44E-06,5.60E-08,4.84E-09,1.74E-05,1.64E-06,1.44E-10,4.16E-05,1.83E-08,1.36E-06,1.30E-07,2.09E-06,1.19E-07,1.23E-06,5.37E-07,3.21E-06,0.999999762,1.11E-07,"breast cancer, na, na"
"atypical, atypical ductal hyperplasia, na",0.574101985,0.000389558,5.41E-05,1.73E-05,4.21E-07,6.20E-07,6.77E-08,0.000167413,1.15E-07,1.14E-05,1.66E-05,0.010887567,0.0001888,3.56E-05,3.11E-06,2.86E-07,1.07E-05,7.68E-09,6.10E-09,2.95E-08,1.16E-05,1.82E-08,5.19E-09,2.47E-06,"atypical, atypical ductal hyperplasia, na"
"breast cancer, in situ, ductal",1.60E-11,1.21E-09,3.93E-07,2.77E-10,8.97E-07,1.05E-11,3.32E-08,4.26E-10,1.77E-06,1.40E-11,1.60E-08,6.24E-07,3.09E-07,0.999997437,5.13E-07,2.73E-07,1.04E-07,2.52E-09,1.15E-09,2.01E-07,6.70E-10,3.33E-09,2.61E-08,3.95E-07,"breast cancer, in situ, ductal"
"breast cancer, na, na",3.30E-09,2.09E-10,3.28E-08,4.54E-10,7.03E-07,8.18E-08,4.04E-07,9.91E-08,1.78E-05,2.16E-06,2.32E-07,7.24E-07,2.01E-07,1.71E-06,1.48E-08,3.83E-06,0.138608456,1.82E-08,0.508661151,6.04E-07,2.60E-06,9.19E-08,0.001133553,6.24E-07,"breast cancer, invasive, na"
"breast cancer, in situ, ductal",7.69E-10,4.90E-10,1.89E-10,5.42E-08,2.85E-07,2.19E-08,1.09E-05,1.13E-07,2.82E-07,4.46E-10,2.17E-10,5.95E-08,9.92E-12,0.999753535,5.64E-09,3.56E-06,6.61E-06,3.90E-10,3.45E-08,7.97E-07,3.14E-09,2.89E-08,0.014561197,3.16E-08,"breast cancer, in situ, ductal"
"benign, papilloma, na",7.60E-05,5.45E-09,1.21E-05,3.44E-08,1.10E-06,2.94E-06,1.84E-06,9.32E-08,0.999742866,1.08E-06,1.32E-06,3.02E-06,3.39E-06,4.87E-08,1.27E-06,4.13E-07,1.83E-07,1.40E-06,2.22E-06,2.57E-07,2.61E-09,7.67E-07,5.86E-07,4.06E-07,"benign, papilloma, na"
"breast cancer, na, na",4.28E-08,4.41E-08,3.84E-07,6.25E-08,9.15E-08,1.81E-07,2.45E-07,4.33E-06,1.83E-07,8.72E-08,2.07E-07,6.31E-07,5.90E-09,4.09E-09,1.42E-07,5.65E-07,8.97E-07,8.45E-07,1.00E-07,5.14E-07,6.99E-09,8.73E-07,1,1.04E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",1.38E-12,1.91E-15,2.05E-11,8.79E-13,6.39E-11,2.77E-14,4.20E-08,4.71E-15,4.61E-12,5.46E-12,3.14E-10,4.60E-14,9.21E-13,2.58E-06,2.64E-12,1.83E-09,0.585148573,1.85E-11,1.94E-07,8.56E-10,7.48E-11,7.68E-12,4.26E-12,3.87E-09,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",6.09E-06,2.89E-07,1.26E-07,4.60E-07,1.08E-07,4.57E-05,5.75E-10,2.90E-09,7.68E-09,8.20E-05,4.71E-07,0.000318543,0.006416306,7.79E-06,1.32E-05,3.67E-08,1.08E-08,4.97E-10,1.68E-09,1.95E-09,4.38E-11,4.77E-10,5.23E-12,1.38E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",2.56E-06,2.37E-10,0.005413051,1.15E-07,1.27E-06,5.48E-11,2.59E-06,1.35E-06,3.05E-09,1.51E-09,5.03E-07,1.24E-06,3.89E-08,0.999999583,5.76E-08,2.37E-05,0.001042951,2.11E-09,2.29E-06,5.54E-05,2.59E-09,1.23E-07,3.53E-07,3.88E-06,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",9.41E-10,1.06E-13,3.14E-12,3.42E-11,7.49E-09,1.18E-11,3.96E-08,2.81E-11,2.66E-10,5.28E-10,8.71E-11,3.03E-11,1.89E-13,1.93E-05,1.77E-12,6.61E-08,0.999999881,1.08E-10,1.59E-08,5.11E-08,3.50E-06,1.48E-09,1.18E-11,1.99E-07,"breast cancer, invasive, ductal"
"breast cancer, invasive, ductal",1.77E-07,2.46E-08,2.47E-10,9.92E-09,1.72E-07,1.73E-10,1.74E-05,1.03E-07,1.93E-08,1.74E-07,1.41E-07,3.90E-07,1.40E-06,2.53E-07,3.58E-12,1.47E-06,0.999989271,1.12E-06,4.73E-06,1.17E-06,1.42E-05,1.77E-08,8.56E-09,5.55E-06,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",4.53E-06,6.09E-06,0.999999583,6.63E-06,4.20E-06,2.35E-06,3.07E-06,4.24E-06,6.24E-06,5.65E-07,1.01E-06,7.95E-06,1.60E-06,4.68E-07,3.57E-06,2.84E-06,6.09E-05,8.79E-05,2.55E-06,1.45E-06,2.13E-06,2.20E-06,2.66E-06,2.85E-06,"atypical, fibroadenoma, na"
"atypical, phyllodes, na",5.90E-05,0.000168445,0.000179554,1.45E-05,0.99070406,2.51E-07,0.000114469,2.54E-05,0.024110368,1.50E-05,1.64E-05,0.000116852,1.97E-06,4.37E-05,6.67E-06,0.000171085,7.70E-08,3.05E-06,0.000913101,3.30E-05,1.70E-06,5.23E-06,2.00E-06,6.35E-05,"atypical, phyllodes, na"
"atypical, fibroadenoma, na",2.44E-05,2.99E-08,0.941129386,5.24E-09,2.05E-07,7.68E-06,4.30E-10,1.51E-10,3.74E-09,1.12E-05,8.51E-07,8.41E-09,0.001728716,1.62E-07,2.01E-08,5.96E-09,3.28E-09,2.35E-08,3.94E-07,1.77E-07,2.12E-09,6.11E-09,1.03E-09,3.71E-07,"atypical, fibroadenoma, na"
"benign, apocrine metaplasia, na",5.44E-07,1.56E-05,3.70E-05,5.92E-05,1.00E-05,0.998962104,7.07E-07,2.31E-06,2.67E-06,1.36E-05,1.49E-06,8.62E-05,1.51E-06,2.69E-08,0.001995543,6.62E-06,3.30E-06,9.89E-06,3.16E-06,1.77E-06,2.33E-09,3.71E-07,8.34E-06,8.99E-06,"benign, apocrine metaplasia, na"
"atypical, fibroadenoma, na",2.61E-07,3.80E-07,0.999999821,2.60E-08,2.96E-08,3.21E-09,6.87E-08,1.07E-07,1.32E-07,9.43E-09,1.02E-07,1.35E-07,7.04E-09,3.89E-07,9.46E-10,7.59E-09,2.94E-08,6.76E-08,2.48E-09,6.86E-08,1.80E-10,2.37E-08,2.16E-10,8.73E-08,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",5.27E-12,1.93E-15,6.60E-07,2.07E-11,4.87E-08,4.76E-10,2.36E-08,1.99E-09,1.12E-07,1.80E-09,1.16E-10,2.26E-08,3.07E-12,0.000103754,1.54E-11,2.70E-07,0.999924481,9.89E-11,5.85E-07,2.23E-07,1.86E-08,9.49E-10,1.32E-06,3.84E-09,"breast cancer, invasive, ductal"
"breast cancer, invasive, ductal",1.45E-10,3.69E-11,0.000339396,7.82E-09,1.69E-07,3.12E-08,1.40E-05,2.61E-07,8.14E-07,2.59E-08,1.26E-08,3.57E-06,1.16E-09,3.77E-09,2.54E-09,5.10E-07,0.974184215,0.000247875,3.28E-05,2.32E-05,7.09E-10,1.14E-07,0.008879423,6.26E-07,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",4.53E-06,6.09E-06,0.999999583,6.63E-06,4.20E-06,2.35E-06,3.07E-06,4.24E-06,6.24E-06,5.65E-07,1.01E-06,7.95E-06,1.60E-06,4.68E-07,3.57E-06,2.84E-06,6.09E-05,8.79E-05,2.55E-06,1.45E-06,2.13E-06,2.20E-06,2.66E-06,2.85E-06,"atypical, fibroadenoma, na"
"benign, cyst, na",5.19E-10,3.21E-09,1.34E-06,2.91E-07,1.95E-08,4.04E-05,0.99999845,3.77E-09,2.62E-06,7.86E-09,9.25E-07,4.84E-09,2.50E-10,7.63E-08,1.56E-08,8.89E-08,6.04E-08,6.73E-09,3.16E-08,5.84E-07,1.17E-08,2.62E-08,1.52E-11,3.21E-07,"benign, cyst, na"
"breast cancer, in situ, ductal",3.96E-11,2.29E-11,3.45E-07,6.87E-07,2.72E-06,7.18E-06,6.36E-07,1.05E-08,1.54E-07,6.28E-07,0.000432515,0.003213669,5.98E-09,0.999284327,3.40E-06,3.12E-06,9.48E-09,9.00E-08,1.07E-06,8.70E-07,3.52E-11,8.97E-08,2.97E-10,3.16E-06,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",1.59E-10,9.12E-12,1.07E-11,1.51E-09,2.61E-07,1.26E-05,4.16E-09,9.45E-11,1.64E-11,6.94E-12,3.17E-10,2.68E-10,5.81E-13,0.999941766,5.26E-05,8.90E-07,0.00095411,2.47E-09,6.26E-10,1.33E-06,3.26E-13,2.27E-08,1.45E-07,6.77E-07,"breast cancer, in situ, ductal"
"benign, cyst, na",8.79E-10,7.12E-08,7.29E-07,2.55E-06,3.16E-07,1.56E-06,0.99999845,2.51E-06,8.98E-06,2.60E-08,9.02E-06,1.92E-07,2.13E-08,1.26E-06,5.76E-08,7.97E-07,1.29E-07,6.56E-07,1.17E-08,3.15E-06,6.10E-07,4.94E-06,8.81E-08,5.09E-07,"benign, cyst, na"
"breast cancer, invasive, ductal",0.006993851,1.34E-11,4.50E-10,9.57E-10,5.65E-09,1.73E-13,4.24E-09,9.97E-10,3.64E-09,3.01E-09,1.60E-09,7.98E-12,3.37E-07,1.84E-06,1.08E-11,2.15E-08,0.998696804,3.21E-08,3.70E-08,4.79E-08,1.47E-05,5.42E-09,6.64E-12,2.06E-06,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",0.000140419,2.07E-06,8.49E-07,2.78E-06,6.72E-07,1.09E-07,5.71E-09,1.40E-08,0.000129344,1.06E-05,2.12E-05,5.03E-08,0.999771237,4.09E-08,1.31E-06,1.02E-07,1.75E-09,6.02E-08,6.89E-08,2.92E-07,1.60E-09,2.27E-08,6.67E-07,1.02E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, na, na",4.80E-07,6.25E-07,7.21E-07,5.86E-08,6.07E-08,1.84E-08,1.64E-06,2.57E-07,5.51E-06,1.41E-08,1.45E-06,2.75E-07,2.77E-11,5.44E-08,1.55E-08,2.41E-07,4.78E-07,5.17E-08,5.53E-08,1.05E-06,8.37E-10,8.54E-05,0.99998349,1.37E-07,"breast cancer, na, na"
"benign, cyst, na",1.41E-07,2.02E-07,1.43E-05,3.24E-07,3.05E-06,0.003523742,0.97966975,8.48E-08,8.06E-05,2.76E-06,0.000297162,1.35E-06,0.000459135,5.94E-06,2.05E-07,2.46E-06,4.02E-07,9.51E-07,2.56E-06,9.43E-06,6.62E-07,7.86E-07,6.56E-06,6.49E-06,"benign, cyst, na"
"benign, cyst, na",2.33E-11,2.01E-08,5.35E-07,6.15E-07,4.15E-08,8.36E-07,0.999999106,1.60E-07,1.57E-06,2.37E-09,1.40E-06,1.48E-08,2.93E-09,9.74E-07,8.90E-09,8.54E-08,3.56E-08,9.14E-08,1.70E-09,8.54E-07,2.15E-08,5.79E-07,4.82E-08,1.27E-07,"benign, cyst, na"
"atypical, atypical lobular hyperplasia, na",3.45E-05,0.765600324,0.000166209,1.43E-05,0.13117893,1.47E-10,2.28E-07,1.36E-06,8.49E-07,3.04E-05,0.000145764,9.33E-08,1.82E-08,2.80E-05,2.64E-05,1.80E-05,3.74E-06,0.000112409,0.000137362,1.23E-05,1.37E-07,8.61E-06,7.81E-07,2.91E-05,"atypical, atypical lobular hyperplasia, na"
"breast cancer, in situ, ductal",8.90E-13,3.75E-08,1.59E-11,1.28E-07,2.57E-08,1.10E-06,1.01E-05,1.57E-08,2.08E-11,1.62E-08,3.21E-11,5.40E-08,1.18E-05,0.977539182,1.61E-10,8.79E-07,0.014585033,2.95E-12,2.45E-10,8.76E-08,3.91E-08,4.78E-10,0.007683352,1.10E-07,"breast cancer, in situ, ductal"
"breast cancer, na, na",2.96E-09,3.53E-08,7.04E-08,4.04E-09,9.01E-08,2.04E-05,1.50E-07,1.30E-07,4.26E-08,7.93E-08,3.00E-08,6.98E-08,1.09E-09,1.14E-09,3.05E-07,1.08E-06,1.41E-07,4.04E-09,0.018412113,4.44E-07,7.08E-10,4.32E-07,0.999107599,2.52E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",2.73E-10,5.15E-12,3.61E-05,2.02E-12,1.49E-06,2.75E-08,4.14E-07,5.84E-09,1.23E-06,8.12E-09,6.54E-09,2.01E-07,1.68E-11,2.03E-05,1.47E-08,1.55E-05,0.980026603,4.34E-10,0.000520796,5.61E-05,9.90E-10,1.83E-08,0.00013431,1.18E-07,"breast cancer, invasive, ductal"
"breast cancer, in situ, lobular",1.48E-09,2.19E-08,4.53E-07,2.24E-07,1.20E-07,2.86E-07,3.24E-05,1.76E-07,7.48E-07,1.08E-08,3.45E-06,1.58E-08,8.13E-11,3.77E-05,0.999876559,1.01E-06,1.54E-07,0.000474606,5.05E-08,3.25E-05,1.29E-13,4.23E-05,0.000861313,7.87E-07,"breast cancer, in situ, lobular"
"breast cancer, invasive, ductal",7.35E-09,4.56E-13,8.41E-09,1.00E-09,5.57E-07,2.09E-09,5.59E-07,2.07E-09,2.93E-09,3.52E-08,2.78E-11,4.01E-09,7.54E-12,4.61E-06,2.24E-10,4.38E-07,0.999083996,7.78E-09,1.58E-05,1.83E-07,2.93E-06,1.18E-07,6.46E-11,1.16E-06,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",1.07E-08,1.39E-09,2.15E-05,6.26E-06,4.07E-07,1.80E-08,3.83E-07,1.01E-08,4.93E-09,4.94E-09,2.24E-08,4.53E-07,2.85E-11,0.605630279,6.08E-08,2.15E-05,0.17059578,3.75E-10,5.24E-10,5.00E-06,3.73E-07,2.70E-07,0.967050612,5.52E-07,"breast cancer, na, na"
"benign, apocrine metaplasia, na",6.00E-09,1.38E-07,1.86E-07,2.59E-07,3.05E-07,0.999999642,1.16E-07,5.82E-09,2.21E-07,6.58E-07,7.86E-08,9.16E-07,3.65E-08,1.06E-09,8.42E-07,4.46E-07,2.95E-07,3.33E-07,3.91E-06,9.76E-07,1.86E-09,2.80E-08,4.84E-07,2.92E-06,"benign, apocrine metaplasia, na"
"breast cancer, invasive, ductal",6.17E-13,2.54E-13,2.19E-13,3.11E-12,1.37E-08,4.67E-13,3.91E-09,6.36E-11,1.41E-11,9.65E-12,3.25E-12,9.95E-13,5.84E-16,4.02E-06,5.73E-13,1.06E-08,0.999618649,3.34E-11,3.30E-09,1.70E-09,2.23E-05,2.04E-09,1.19E-07,6.39E-09,"breast cancer, invasive, ductal"
"benign, radial scar, na",5.44E-06,1.77E-06,1.28E-06,2.77E-06,0.00026585,2.18E-05,1.58E-06,3.82E-06,0.000478923,0.000167942,0.99920553,0.000140289,2.58E-07,3.81E-08,2.14E-05,1.97E-05,3.27E-06,0.000139261,1.18E-06,5.13E-06,5.68E-07,6.76E-05,3.78E-05,1.21E-05,"benign, radial scar, na"
"breast cancer, na, ductal",2.70E-06,5.09E-08,2.88E-07,1.50E-06,1.33E-05,6.09E-06,1.05E-05,6.18E-05,1.17E-06,4.50E-05,1.11E-06,3.41E-07,2.91E-06,1.27E-06,1.25E-08,1.44E-05,8.21E-05,5.17E-07,4.69E-05,4.76E-06,0.999007106,1.15E-05,0.000318812,4.09E-06,"breast cancer, na, ductal"
"breast cancer, in situ, ductal",9.52E-06,5.84E-11,3.03E-10,5.77E-09,1.57E-07,4.36E-12,7.89E-09,1.23E-10,4.20E-09,8.21E-11,2.81E-10,3.26E-10,1.46E-06,0.999999225,3.15E-08,2.73E-08,2.44E-06,7.45E-12,1.14E-08,5.54E-07,4.45E-09,1.30E-09,1.22E-11,1.61E-07,"breast cancer, in situ, ductal"
"benign, radial scar, na",3.11E-06,1.18E-06,5.32E-06,0.000606019,8.62E-05,0.001093249,0.135402039,5.87E-06,3.01E-07,6.22E-06,0.111419871,8.82E-05,0.003548489,0.00545266,0.000120693,0.000365101,0.258769274,4.62E-06,3.58E-06,1.75E-05,5.14E-07,3.99E-06,2.10E-05,0.000346998,"breast cancer, invasive, ductal"
"breast cancer, invasive, lobular",3.48E-11,3.21E-08,1.97E-08,1.01E-08,2.40E-06,6.50E-09,1.12E-07,1.02E-08,1.41E-06,4.05E-10,5.43E-07,1.72E-10,5.01E-09,9.27E-07,0.047570504,2.84E-07,3.54E-07,0.90133965,4.00E-07,4.58E-05,2.12E-14,4.36E-06,1.00E-08,5.66E-08,"breast cancer, invasive, lobular"
"benign, usual ductal hyperplasia, na",1.75E-07,2.13E-06,3.21E-05,0.003878654,1.59E-06,1.08E-07,1.55E-06,1.36E-05,5.17E-07,2.57E-05,9.71E-05,0.010330376,0.705431581,0.000180026,6.71E-09,1.33E-06,6.23E-06,0.000940996,4.80E-08,4.57E-06,3.02E-06,1.30E-06,2.62E-05,1.44E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, na, na",6.20E-07,6.32E-07,5.49E-07,6.21E-08,4.41E-08,3.45E-08,2.00E-06,1.04E-07,6.15E-06,1.86E-08,8.59E-07,2.61E-07,2.29E-11,3.31E-08,3.88E-08,1.42E-07,2.61E-07,3.29E-08,5.29E-08,9.06E-07,7.95E-10,0.000122507,0.999989092,1.01E-07,"breast cancer, na, na"
"breast cancer, in situ, ductal",1.96E-08,4.06E-10,1.17E-07,1.72E-08,2.24E-06,1.22E-09,2.57E-08,9.85E-10,4.53E-07,2.61E-08,5.98E-09,9.75E-07,4.21E-09,0.008359602,0.000468584,1.11E-06,3.47E-07,2.12E-09,0.001274145,4.06E-07,1.92E-08,2.85E-08,5.66E-10,3.45E-07,"breast cancer, in situ, ductal"
"atypical, atypical ductal hyperplasia, na",0.162803993,2.14E-05,4.87E-05,0.968239069,5.09E-07,1.80E-07,2.84E-06,1.34E-05,1.52E-07,5.06E-06,2.48E-06,1.17E-07,3.18E-08,3.47E-08,1.54E-06,4.16E-06,3.63E-08,3.83E-09,6.39E-11,4.77E-07,4.27E-07,7.17E-06,3.71E-06,2.45E-06,"atypical, flat epithelial atypia, na"
"breast cancer, in situ, ductal",2.15E-09,1.15E-10,3.64E-09,1.39E-09,5.46E-07,1.03E-10,2.86E-06,2.37E-09,8.70E-09,4.39E-11,4.64E-08,2.30E-11,1.34E-10,1,8.17E-07,2.13E-07,2.91E-07,4.93E-11,1.34E-11,3.26E-07,3.18E-10,1.93E-08,7.00E-12,3.01E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",1.20E-11,3.93E-13,3.43E-13,1.21E-10,6.37E-09,5.34E-12,8.07E-09,2.68E-10,3.95E-10,5.89E-10,3.98E-11,1.34E-12,6.80E-15,3.65E-05,2.32E-12,1.00E-07,0.999994457,7.35E-10,6.01E-09,2.35E-08,2.36E-06,1.11E-09,3.45E-10,1.11E-08,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",1.31E-08,0.477740556,5.43E-09,5.81E-10,2.46E-06,0.002642538,6.77E-10,3.70E-09,1.14E-09,8.49E-09,1.54E-06,2.16E-07,3.32E-11,0.004329208,2.13E-05,1.90E-07,1.27E-06,1.55E-06,5.70E-05,4.44E-07,2.66E-10,9.46E-08,9.34E-09,1.46E-07,"atypical, atypical lobular hyperplasia, na"
"breast cancer, na, na",2.98E-09,1.35E-09,2.86E-08,6.88E-08,8.27E-08,6.47E-07,1.45E-06,1.07E-10,1.62E-07,4.45E-08,1.51E-09,2.29E-08,1.26E-07,0.000161012,4.52E-05,3.20E-07,2.61E-06,5.00E-10,3.49E-08,0.000730644,8.77E-09,1.80E-06,0.997660697,7.84E-07,"breast cancer, na, na"
"breast cancer, in situ, ductal",3.30E-09,2.59E-12,1.67E-09,1.22E-08,1.60E-08,1.63E-08,5.93E-10,3.18E-11,5.77E-11,4.55E-11,3.90E-11,1.25E-08,1.02E-08,0.999998629,1.22E-08,9.03E-08,0.000229356,1.17E-12,3.50E-12,1.39E-08,8.34E-12,2.43E-11,1.54E-11,1.90E-08,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",1.83E-11,4.82E-10,2.08E-08,8.35E-07,3.58E-07,0.000287621,3.23E-06,3.53E-08,1.96E-06,2.34E-09,1.48E-07,2.60E-08,2.68E-07,2.66E-06,0.972082138,3.55E-06,2.40E-06,0.009997682,4.53E-08,0.000229291,1.35E-13,2.02E-06,7.31E-06,5.30E-07,"breast cancer, in situ, lobular"
"atypical, fibroadenoma, na",3.65E-06,1.08E-05,0.999998033,9.20E-06,7.23E-06,1.66E-07,3.94E-06,0.000312645,3.25E-06,7.34E-07,1.85E-06,5.26E-07,3.58E-07,2.47E-06,5.81E-07,1.50E-06,9.70E-06,1.35E-05,2.41E-07,2.78E-06,3.34E-06,4.82E-06,2.31E-06,1.78E-06,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",1.86E-10,5.40E-06,3.56E-09,5.64E-12,2.61E-07,3.30E-12,1.84E-07,2.18E-08,6.01E-06,3.27E-11,8.21E-09,4.40E-05,1.40E-11,0.644029975,8.12E-06,4.80E-07,2.71E-05,3.84E-08,5.79E-06,7.42E-08,6.46E-13,1.39E-07,0.000411028,3.10E-07,"breast cancer, in situ, ductal"
"atypical, flat epithelial atypia, na",0.986471891,1.34E-05,0.001610724,2.21E-05,1.83E-07,1.03E-07,3.92E-07,2.03E-07,1.03E-06,2.91E-07,2.49E-08,1.77E-06,1.86E-10,2.61E-09,7.12E-06,5.74E-07,1.80E-07,1.49E-09,5.88E-07,1.00E-07,5.13E-07,2.83E-08,4.27E-06,3.15E-06,"atypical, atypical ductal hyperplasia, na"
"benign, apocrine metaplasia, na",1.60E-06,6.08E-07,2.30E-06,3.96E-05,6.99E-07,0.9999578,3.69E-09,4.92E-08,1.94E-07,2.50E-05,1.27E-06,1.35E-05,1.05E-06,1.06E-06,2.28E-05,5.79E-06,5.65E-07,5.90E-08,1.95E-08,1.90E-06,9.11E-09,2.57E-07,3.48E-10,4.08E-06,"benign, apocrine metaplasia, na"
"atypical, atypical ductal hyperplasia, na",0.952788055,2.67E-08,0.007567339,0.00027076,2.89E-06,0.00052623,3.15E-06,6.34E-08,2.08E-06,1.81E-07,1.51E-06,8.40E-07,7.79E-12,3.01E-05,2.56E-06,8.07E-07,1.26E-08,1.48E-08,1.11E-07,6.57E-08,9.62E-07,3.41E-08,2.95E-08,2.80E-06,"atypical, atypical ductal hyperplasia, na"
"benign, cyst, na",3.75E-10,5.75E-08,3.91E-07,3.21E-06,1.10E-07,1.65E-06,0.99999851,7.90E-07,5.86E-06,1.78E-08,3.27E-06,2.60E-08,1.29E-08,3.87E-07,2.61E-08,4.18E-07,7.34E-08,4.17E-07,1.29E-08,1.69E-06,3.25E-07,1.24E-06,3.11E-08,2.83E-07,"benign, cyst, na"
"breast cancer, na, ductal",2.70E-06,5.09E-08,2.88E-07,1.50E-06,1.33E-05,6.09E-06,1.05E-05,6.18E-05,1.17E-06,4.50E-05,1.11E-06,3.41E-07,2.91E-06,1.27E-06,1.25E-08,1.44E-05,8.21E-05,5.17E-07,4.69E-05,4.76E-06,0.999007106,1.15E-05,0.000318812,4.09E-06,"breast cancer, na, ductal"
"breast cancer, invasive, ductal",7.22E-10,1.70E-12,1.31E-08,1.51E-08,3.79E-08,3.30E-13,1.94E-12,3.37E-12,1.15E-11,1.11E-10,2.87E-10,1.22E-12,1.03E-10,0.000311579,1.76E-09,2.87E-08,0.929921687,2.79E-08,2.43E-07,7.78E-07,3.28E-10,1.07E-09,7.60E-10,2.05E-08,"breast cancer, invasive, ductal"
"atypical, atypical lobular hyperplasia, na",2.14E-05,0.080276705,2.93E-09,3.22E-07,2.83E-05,2.45E-09,5.52E-08,1.32E-08,0.000415738,2.94E-07,9.43E-08,6.99E-08,2.52E-07,0.000422288,9.39E-05,3.08E-07,7.60E-09,9.98E-07,2.09E-08,7.32E-07,8.78E-07,7.41E-08,6.00E-13,6.62E-07,"atypical, atypical lobular hyperplasia, na"
"breast cancer, na, na",4.28E-08,4.41E-08,3.84E-07,6.25E-08,9.15E-08,1.81E-07,2.45E-07,4.33E-06,1.83E-07,8.72E-08,2.07E-07,6.31E-07,5.90E-09,4.09E-09,1.42E-07,5.65E-07,8.97E-07,8.45E-07,1.00E-07,5.14E-07,6.99E-09,8.73E-07,1,1.04E-07,"breast cancer, na, na"
"breast cancer, na, na",4.28E-08,4.41E-08,3.84E-07,6.25E-08,9.15E-08,1.81E-07,2.45E-07,4.33E-06,1.83E-07,8.72E-08,2.07E-07,6.31E-07,5.90E-09,4.09E-09,1.42E-07,5.65E-07,8.97E-07,8.45E-07,1.00E-07,5.14E-07,6.99E-09,8.73E-07,1,1.04E-07,"breast cancer, na, na"
"breast cancer, invasive, lobular",9.33E-11,4.38E-06,6.80E-09,3.09E-07,1.90E-06,1.88E-06,3.30E-08,2.24E-06,6.47E-08,4.81E-08,2.10E-06,2.94E-09,5.02E-09,4.31E-12,9.27E-06,2.69E-07,8.79E-07,0.999937713,0.000128512,3.49E-05,9.24E-10,9.10E-05,9.66E-06,6.18E-07,"breast cancer, invasive, lobular"
"benign, apocrine metaplasia, na",5.68E-07,4.05E-05,6.20E-05,1.11E-05,5.56E-06,0.002445794,6.08E-08,9.25E-06,2.40E-08,0.000197222,3.82E-06,2.52E-07,0.013550908,1.11E-06,5.41E-10,2.33E-07,6.33E-06,1.15E-06,5.70E-10,1.28E-07,3.06E-05,6.75E-09,8.15E-07,4.07E-07,"benign, usual ductal hyperplasia, na"
"benign, papilloma, na",0.00011392,2.10E-10,2.34E-10,1.51E-10,1.82E-08,1.05E-08,3.08E-09,4.98E-08,0.003580992,1.13E-08,1.69E-09,4.54E-07,1.60E-12,0.000372563,3.22E-05,1.65E-07,1.04E-05,2.38E-08,7.11E-09,1.14E-08,3.60E-07,1.69E-07,6.02E-07,2.56E-07,"benign, papilloma, na"
