Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"benign, papilloma, na",2.47E-10,2.61E-11,0.000249354,2.17E-07,2.23E-07,4.57E-09,3.03E-12,3.46E-08,0.996828854,2.77E-07,1.10E-10,2.85E-05,2.81E-07,6.03E-07,2.21E-06,7.99E-08,1.10E-07,3.65E-07,1.19E-06,1.66E-08,1.91E-10,1.28E-09,1.85E-09,6.24E-08,"benign, papilloma, na"
"breast cancer, invasive, ductal",3.12E-16,6.85E-18,1.61E-14,4.56E-13,3.01E-10,4.53E-16,1.59E-15,1.75E-16,3.02E-18,2.00E-13,5.64E-12,1.23E-14,6.92E-16,0.911821783,2.53E-17,2.75E-09,0.99999994,2.64E-12,2.08E-13,5.17E-09,2.29E-10,8.97E-12,1.14E-19,1.67E-10,"breast cancer, invasive, ductal"
"benign, cyst, na",2.47E-08,1.02E-05,1.64E-10,1.60E-10,1.83E-09,1.29E-10,1,1.51E-09,5.67E-08,2.73E-09,6.36E-09,9.26E-12,3.43E-11,4.56E-13,7.56E-09,9.80E-10,1.97E-11,6.39E-09,2.01E-10,3.83E-09,9.62E-09,4.16E-09,2.76E-07,1.51E-06,"benign, cyst, na"
"breast cancer, na, na",5.48E-17,4.01E-10,4.29E-06,2.63E-08,1.61E-07,1.72E-12,2.46E-17,8.37E-07,7.98E-10,4.61E-09,6.00E-06,1.93E-12,1.45E-14,2.45E-08,9.03E-11,3.37E-07,1.16E-07,3.31E-09,4.58E-09,3.37E-07,9.02E-09,2.58E-07,0.999999583,6.26E-08,"breast cancer, na, na"
"atypical, atypical ductal hyperplasia, na",0.004328086,0.021106517,1.97E-06,6.40E-09,1.22E-06,9.36E-06,1.97E-11,8.45E-06,2.16E-09,1.19E-07,1.06E-08,5.25E-05,5.81E-08,4.52E-06,1.22E-07,7.49E-07,3.77E-06,1.15E-05,9.07E-10,4.08E-07,5.41E-08,1.12E-07,0.022120202,1.49E-07,"breast cancer, na, na"
"breast cancer, in situ, ductal",1.33E-13,7.71E-10,3.31E-10,9.07E-10,2.64E-08,1.27E-16,1.13E-09,3.47E-12,1.91E-10,6.71E-11,1.40E-08,1.46E-05,5.97E-09,0.99999994,9.64E-06,1.89E-06,2.26E-18,5.26E-08,4.19E-06,3.34E-09,8.71E-10,9.46E-09,9.97E-05,4.71E-08,"breast cancer, in situ, ductal"
"breast cancer, na, na",1.39E-10,5.36E-11,1.39E-12,2.53E-07,7.16E-05,1.57E-11,2.28E-11,1.59E-06,1.42E-05,3.29E-05,1.23E-08,4.73E-09,4.06E-11,9.78E-19,3.54E-10,9.36E-06,6.00E-05,0.00018809,0.026082078,2.35E-07,2.74E-05,2.31E-07,9.87E-05,1.24E-06,"breast cancer, invasive, na"
"breast cancer, in situ, ductal",8.73E-15,6.75E-15,2.90E-10,3.24E-11,2.72E-07,7.88E-08,3.83E-15,2.04E-08,9.69E-08,3.35E-11,3.26E-10,2.27E-05,3.56E-18,1,4.53E-11,5.68E-07,7.05E-07,4.82E-08,5.09E-09,2.51E-08,9.12E-11,6.03E-10,0.000108291,2.46E-07,"breast cancer, in situ, ductal"
"benign, papilloma, na",0.000346359,5.66E-07,0.00044983,4.36E-14,3.78E-07,1.92E-08,4.60E-08,1.78E-09,0.999545872,2.39E-09,2.24E-09,5.49E-11,1.89E-11,0.000103738,1.24E-07,2.64E-09,8.41E-14,7.45E-08,2.87E-07,1.94E-06,6.52E-09,1.32E-07,1.63E-06,2.20E-06,"benign, papilloma, na"
"breast cancer, na, na",2.15E-10,1.00E-08,2.22E-10,6.88E-07,1.03E-08,3.06E-09,6.00E-10,8.25E-07,2.52E-09,4.82E-09,2.40E-09,1.10E-11,2.48E-10,1.05E-12,1.60E-08,5.21E-07,1.79E-16,1.12E-08,2.82E-08,3.37E-09,8.14E-09,9.77E-07,1,1.87E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",7.66E-15,1.45E-15,1.85E-11,1.07E-16,1.25E-10,3.07E-19,3.29E-11,6.95E-13,1.20E-15,1.45E-12,7.65E-09,6.55E-17,1.93E-13,6.55E-10,1.88E-11,2.76E-09,0.999942958,1.47E-11,1.24E-07,5.32E-08,3.33E-13,5.37E-10,2.34E-12,2.62E-09,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",2.72E-05,0.000255105,1.83E-06,5.09E-07,5.21E-07,0.04690228,3.96E-10,5.02E-09,2.40E-06,9.88E-05,4.91E-08,9.34E-08,0.086929515,2.71E-12,9.11E-08,1.50E-07,1.45E-12,2.18E-10,8.16E-14,1.06E-07,1.07E-09,1.20E-08,8.18E-12,2.37E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",2.55E-10,7.59E-13,1.87E-07,7.43E-10,4.34E-06,3.06E-16,8.53E-17,1.13E-10,7.06E-12,2.66E-09,8.68E-09,6.77E-16,9.24E-12,1,2.07E-12,1.80E-07,6.94E-09,2.43E-13,2.79E-14,3.13E-06,8.32E-08,7.53E-10,1.41E-09,3.84E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",1.45E-11,7.09E-20,2.55E-12,3.04E-15,1.10E-09,7.95E-17,1.58E-15,5.69E-12,8.24E-17,1.14E-11,1.76E-14,5.26E-14,1.11E-15,4.60E-12,2.39E-17,1.40E-08,1,2.10E-14,1.93E-12,5.07E-09,1.10E-05,7.40E-11,1.08E-16,4.07E-11,"breast cancer, invasive, ductal"
"breast cancer, invasive, ductal",3.92E-09,2.80E-12,5.48E-10,9.82E-11,6.55E-08,1.43E-15,2.42E-08,6.00E-09,4.49E-11,2.45E-07,1.09E-10,1.78E-13,7.21E-11,1.99E-16,3.97E-12,3.72E-06,0.999999881,3.54E-09,1.46E-10,3.17E-07,2.64E-05,1.70E-08,4.51E-12,4.59E-06,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",9.35E-08,3.27E-08,1,7.20E-09,5.55E-06,9.68E-08,9.38E-08,2.02E-07,6.36E-07,2.10E-08,3.77E-07,3.19E-09,6.59E-11,3.27E-13,7.01E-09,8.20E-07,1.35E-06,1.98E-07,9.06E-09,1.02E-07,1.44E-06,2.82E-07,1.68E-06,1.97E-06,"atypical, fibroadenoma, na"
"atypical, phyllodes, na",2.43E-09,1.54E-05,8.61E-05,6.57E-07,0.051437091,1.29E-13,2.50E-17,3.28E-06,0.000467687,8.02E-08,4.83E-10,2.13E-11,1.66E-13,7.86E-11,2.11E-07,1.55E-06,2.87E-11,6.36E-09,1.19E-06,0.001458452,1.22E-07,3.24E-08,0.000101873,1.36E-06,"atypical, phyllodes, na"
"atypical, fibroadenoma, na",4.87E-07,2.61E-06,0.110230148,2.66E-06,5.70E-05,6.36E-07,7.72E-13,4.45E-10,0.000259204,5.76E-07,3.87E-09,3.83E-09,0.000228311,2.56E-06,2.74E-09,1.88E-08,5.33E-06,0.000215075,9.29E-12,6.02E-08,2.73E-08,8.30E-08,2.29E-14,1.08E-06,"atypical, fibroadenoma, na"
"benign, apocrine metaplasia, na",1.07E-06,7.23E-06,0.001724867,6.69E-07,2.42E-06,0.999234676,2.90E-09,7.94E-06,1.82E-06,1.08E-08,2.98E-06,5.34E-09,0.000886184,2.19E-10,1.27E-06,1.39E-05,2.29E-13,1.86E-11,5.28E-08,1.71E-09,3.80E-07,7.13E-07,6.47E-05,9.32E-07,"benign, apocrine metaplasia, na"
"atypical, fibroadenoma, na",4.15E-06,2.94E-09,1,1.68E-11,1.06E-05,2.91E-10,1.86E-08,1.41E-09,1.33E-07,2.90E-08,4.26E-08,1.45E-14,4.48E-14,2.66E-10,1.42E-11,8.24E-08,1.24E-08,7.49E-10,6.52E-12,7.17E-07,1.69E-10,1.27E-08,3.28E-11,1.40E-07,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",5.00E-12,5.65E-15,3.12E-11,2.81E-09,9.91E-07,5.81E-11,1.23E-18,3.84E-08,7.08E-15,2.14E-07,3.46E-12,2.64E-08,5.38E-17,4.46E-07,2.66E-15,1.97E-07,0.999727845,1.42E-08,7.66E-11,1.71E-09,1.72E-07,2.01E-08,3.30E-10,5.91E-09,"breast cancer, invasive, ductal"
"breast cancer, invasive, ductal",2.20E-10,2.33E-06,7.55E-11,3.60E-08,1.79E-06,3.67E-11,2.00E-11,2.52E-08,1.03E-08,9.30E-11,2.71E-08,1.29E-09,2.30E-12,8.21E-12,3.02E-12,1.43E-08,0.529525876,0.002901724,3.81E-09,3.60E-07,1.92E-05,1.87E-08,3.27E-07,2.30E-09,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",9.35E-08,3.27E-08,1,7.20E-09,5.55E-06,9.68E-08,9.38E-08,2.02E-07,6.36E-07,2.10E-08,3.77E-07,3.19E-09,6.59E-11,3.27E-13,7.01E-09,8.20E-07,1.35E-06,1.98E-07,9.06E-09,1.02E-07,1.44E-06,2.82E-07,1.68E-06,1.97E-06,"atypical, fibroadenoma, na"
"benign, cyst, na",4.20E-11,9.86E-08,3.75E-12,7.85E-13,8.37E-08,3.30E-05,0.99999845,1.16E-12,1.97E-07,3.50E-12,1.85E-09,1.28E-09,5.36E-10,3.21E-13,9.69E-12,8.27E-10,6.28E-06,4.88E-14,1.69E-11,5.86E-09,9.83E-08,1.01E-09,2.45E-14,4.48E-07,"benign, cyst, na"
"breast cancer, in situ, ductal",3.52E-12,7.00E-13,1.57E-10,9.47E-08,2.24E-07,1.86E-13,3.68E-08,2.87E-08,1.89E-09,1.62E-07,0.002023691,0.000144466,1.95E-09,1,4.30E-09,3.09E-07,1.01E-08,9.66E-09,0.262399673,3.16E-07,4.73E-07,1.71E-08,2.42E-06,1.25E-05,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",5.52E-14,3.78E-18,3.40E-12,7.53E-10,3.29E-09,5.17E-11,2.56E-19,4.09E-14,5.77E-15,5.87E-12,6.82E-10,1.09E-16,2.11E-17,1,5.83E-09,6.29E-08,1.12E-07,2.49E-08,1.22E-14,2.59E-08,6.20E-08,3.24E-09,4.20E-10,1.98E-07,"breast cancer, in situ, ductal"
"benign, cyst, na",5.44E-09,4.34E-07,1.92E-07,8.91E-11,1.80E-08,1.97E-11,0.999999881,1.83E-09,6.33E-08,6.72E-11,5.45E-09,1.93E-12,2.15E-10,1.14E-12,1.32E-07,1.68E-09,5.46E-10,9.89E-09,2.91E-10,2.02E-08,1.80E-08,3.55E-08,1.15E-06,6.51E-07,"benign, cyst, na"
"breast cancer, invasive, ductal",0.034727316,1.06E-11,8.82E-12,1.39E-10,1.09E-06,7.23E-19,6.50E-12,7.97E-11,2.33E-11,3.79E-10,9.07E-11,4.69E-13,1.66E-07,1.80E-20,1.77E-08,4.21E-07,0.999993086,2.58E-05,1.77E-05,2.38E-05,6.90E-06,4.89E-09,2.21E-12,4.03E-08,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",8.90E-06,2.02E-05,1.23E-08,1.25E-07,5.95E-06,1.93E-12,2.33E-08,2.13E-10,0.058863778,7.11E-07,1.72E-07,2.92E-08,0.999966502,0.000111787,3.27E-09,6.93E-07,1.47E-09,5.37E-10,1.02E-08,1.55E-07,1.82E-11,8.00E-09,3.75E-16,2.27E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, na, na",6.39E-09,7.44E-05,3.31E-05,2.06E-05,1.18E-07,7.05E-07,9.38E-06,1.99E-06,5.88E-06,9.12E-10,6.20E-06,1.16E-06,5.58E-13,2.30E-11,4.03E-12,3.39E-07,2.82E-15,1.86E-09,2.62E-10,2.48E-11,2.95E-06,5.26E-05,0.999999762,7.67E-08,"breast cancer, na, na"
"benign, cyst, na",2.75E-07,7.65E-07,5.28E-08,1.62E-10,1.57E-07,0.000655792,0.998561084,1.44E-08,0.00196879,1.25E-06,2.88E-05,1.37E-09,1.76E-06,9.06E-08,1.06E-08,8.58E-07,7.27E-12,3.57E-11,8.05E-11,1.36E-06,1.59E-07,2.05E-07,0.000201963,1.67E-06,"benign, cyst, na"
"benign, cyst, na",4.30E-10,1.01E-06,1.06E-09,5.24E-12,7.33E-10,4.80E-12,0.99999994,1.00E-11,9.16E-08,4.35E-12,1.93E-09,2.86E-12,9.99E-11,8.68E-13,7.66E-09,2.25E-10,1.21E-10,1.08E-09,3.91E-13,2.80E-09,5.18E-09,2.61E-09,2.82E-11,9.83E-08,"benign, cyst, na"
"atypical, atypical lobular hyperplasia, na",7.30E-14,0.988768339,9.98E-05,2.98E-07,0.436089367,2.91E-13,1.37E-13,7.63E-09,1.65E-11,3.06E-06,1.91E-11,1.57E-09,3.91E-10,7.26E-06,5.92E-09,3.38E-08,1.41E-11,0.002308535,1.68E-08,8.95E-07,5.57E-09,3.35E-06,4.79E-11,6.99E-06,"atypical, atypical lobular hyperplasia, na"
"breast cancer, in situ, ductal",2.57E-16,2.10E-06,4.71E-14,2.32E-10,5.29E-08,8.08E-11,2.24E-06,7.77E-08,8.75E-17,1.75E-12,2.34E-09,2.49E-08,2.25E-12,0.998742759,6.19E-14,7.65E-08,7.23E-05,1.28E-13,1.02E-08,3.15E-11,3.64E-10,5.50E-10,1.26E-07,6.84E-08,"breast cancer, in situ, ductal"
"breast cancer, na, na",3.16E-11,4.21E-11,5.11E-10,4.47E-06,3.87E-10,1.80E-10,7.15E-10,1.71E-07,6.78E-11,4.92E-11,1.18E-08,4.71E-12,1.05E-15,1.01E-10,4.94E-06,7.17E-07,2.41E-11,1.87E-12,5.89E-05,2.19E-07,4.05E-11,3.67E-08,1,1.62E-08,"breast cancer, na, na"
"breast cancer, invasive, ductal",1.05E-08,2.62E-13,8.23E-08,1.26E-06,3.55E-06,1.83E-16,3.93E-15,3.00E-10,2.47E-07,3.68E-09,2.67E-10,1.63E-10,4.97E-09,2.37E-09,2.97E-11,1.33E-06,0.99137646,0.00025802,1.60E-07,2.73E-07,1.35E-07,1.20E-09,1.62E-08,1.08E-08,"breast cancer, invasive, ductal"
"breast cancer, in situ, lobular",1.06E-11,3.78E-08,2.51E-06,1.43E-08,4.32E-08,4.18E-11,3.52E-06,7.87E-09,1.00E-07,1.05E-09,1.65E-08,3.99E-11,2.04E-09,2.94E-07,0.990701854,1.02E-06,6.53E-08,0.011558742,4.09E-07,3.01E-06,7.68E-08,0.000391781,3.77E-05,0.000162288,"breast cancer, in situ, lobular"
"breast cancer, invasive, ductal",5.16E-12,5.42E-14,1.49E-13,1.08E-15,3.06E-06,3.98E-14,3.96E-16,2.51E-10,2.18E-10,1.57E-10,2.50E-12,3.81E-12,4.85E-16,5.61E-10,4.76E-12,1.46E-07,1,1.17E-07,0.002868861,3.16E-07,6.98E-08,1.67E-10,3.57E-13,9.20E-10,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",1.03E-16,8.13E-19,2.72E-06,2.18E-10,2.00E-08,5.40E-13,1.37E-16,2.86E-11,1.11E-15,1.60E-11,3.60E-07,2.93E-13,1.37E-14,0.997921407,5.36E-15,1.67E-06,5.11E-08,5.79E-12,4.58E-13,1.46E-06,1.65E-06,1.77E-10,0.999926686,5.58E-08,"breast cancer, na, na"
"benign, apocrine metaplasia, na",9.34E-08,3.39E-09,1.95E-10,4.60E-07,8.66E-07,1,2.02E-12,1.06E-08,7.86E-09,2.33E-07,1.85E-07,2.39E-12,3.80E-08,4.61E-15,2.40E-08,1.21E-06,1.62E-14,3.96E-13,2.11E-07,4.81E-08,1.17E-07,5.22E-07,1.35E-07,3.96E-08,"benign, apocrine metaplasia, na"
"breast cancer, invasive, ductal",3.60E-17,8.10E-18,1.83E-16,2.63E-16,2.02E-07,3.02E-15,1.02E-15,9.13E-13,1.23E-14,1.05E-12,4.97E-14,5.82E-14,3.81E-17,3.49E-09,2.75E-16,3.37E-08,0.999987185,1.40E-10,1.03E-09,2.33E-09,1.59E-05,6.06E-09,4.92E-12,1.37E-10,"breast cancer, invasive, ductal"
"benign, radial scar, na",2.26E-06,1.52E-11,0.00014921,2.91E-06,5.61E-08,1.34E-08,0.000128333,5.30E-08,0.000532503,6.30E-06,0.998252511,0.000757753,3.13E-10,2.58E-10,1.00E-08,6.38E-07,3.79E-13,0.000164097,1.58E-12,1.34E-09,9.00E-08,3.02E-06,8.19E-05,1.55E-05,"benign, radial scar, na"
"breast cancer, na, ductal",4.62E-07,1.84E-13,5.39E-08,6.69E-09,4.92E-07,2.80E-10,4.51E-08,3.90E-06,1.35E-06,1.75E-09,1.26E-08,7.68E-09,2.28E-06,7.39E-15,2.09E-08,9.32E-06,8.50E-06,9.04E-09,5.34E-08,1.78E-07,0.999776661,8.43E-06,1.76E-05,5.14E-06,"breast cancer, na, ductal"
"breast cancer, in situ, ductal",3.01E-06,2.25E-14,4.75E-11,2.89E-11,1.10E-07,4.20E-14,9.78E-17,5.91E-16,1.46E-14,1.17E-13,6.93E-11,5.10E-15,3.38E-11,0.999995768,1.35E-11,5.06E-09,2.64E-10,1.10E-08,3.60E-09,1.38E-06,6.38E-11,1.25E-09,7.84E-15,7.18E-11,"breast cancer, in situ, ductal"
"benign, radial scar, na",2.95E-09,2.46E-08,4.09E-10,1.79E-07,1.09E-08,0.000506875,0.094814256,1.34E-09,1.88E-11,1.74E-09,6.44E-05,1.96E-11,1.56E-11,3.98E-07,2.47E-12,1.72E-07,0.275935292,6.13E-13,2.05E-07,1.10E-09,5.39E-10,7.42E-07,3.99E-06,2.05E-08,"breast cancer, invasive, ductal"
"breast cancer, invasive, lobular",1.15E-13,3.15E-11,2.47E-08,1.58E-12,2.77E-06,2.39E-14,1.83E-14,1.20E-09,0.000307221,7.65E-10,4.00E-11,4.61E-12,4.38E-09,6.11E-12,0.22554554,8.47E-09,1.17E-08,0.97829318,2.82E-07,1.27E-05,1.94E-11,2.13E-07,7.54E-14,7.52E-08,"breast cancer, invasive, lobular"
"benign, usual ductal hyperplasia, na",0.007355846,3.93E-09,0.005997114,1.71E-06,2.09E-06,4.61E-08,2.54E-13,1.03E-07,1.42E-08,7.92E-06,1.70E-07,1.73E-05,0.002071881,0.243479982,3.14E-11,2.17E-06,2.53E-05,1.40E-08,7.54E-09,1.43E-07,1.11E-06,7.64E-08,0.000177951,1.87E-08,"breast cancer, in situ, ductal"
"breast cancer, na, na",7.84E-10,4.97E-05,2.32E-05,1.56E-05,1.67E-07,5.03E-08,2.77E-05,1.78E-06,2.68E-05,4.85E-10,1.36E-05,7.43E-08,7.85E-13,1.38E-11,6.53E-11,5.42E-07,6.53E-16,7.39E-09,1.25E-10,4.44E-11,2.04E-06,7.70E-05,0.99999994,2.10E-07,"breast cancer, na, na"
"breast cancer, in situ, ductal",1.26E-12,1.10E-16,0.008650838,1.65E-10,4.20E-10,2.34E-10,1.06E-16,5.85E-07,9.05E-14,7.05E-10,1.87E-09,1.76E-06,1.15E-13,1.01E-07,0.000171734,1.47E-06,1.43E-05,3.89E-11,0.001981629,5.13E-10,7.06E-11,2.90E-10,0.010629476,7.54E-09,"breast cancer, na, na"
"atypical, atypical ductal hyperplasia, na",2.39E-06,8.46E-09,4.33E-07,0.995792389,4.05E-07,4.58E-09,1.37E-11,6.14E-06,4.42E-08,7.85E-09,4.62E-10,1.82E-09,4.18E-10,4.74E-05,1.91E-08,1.23E-07,4.55E-09,2.26E-11,3.55E-12,6.12E-05,0.000285494,1.23E-08,2.52E-06,1.14E-07,"atypical, flat epithelial atypia, na"
"breast cancer, in situ, ductal",5.66E-14,6.58E-18,7.21E-12,2.49E-12,2.96E-08,6.06E-17,3.37E-13,1.76E-13,1.07E-11,5.00E-11,1.43E-07,1.01E-15,3.47E-15,1,9.23E-12,1.41E-07,1.82E-09,5.33E-13,4.22E-14,6.56E-06,3.06E-08,1.92E-08,8.33E-18,7.03E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",2.98E-18,1.71E-18,5.38E-11,3.23E-13,2.01E-09,1.83E-14,3.08E-19,9.50E-11,7.99E-15,1.56E-10,4.19E-13,8.19E-10,3.34E-17,9.38E-11,3.40E-14,4.45E-08,1,4.43E-12,5.29E-08,1.99E-09,8.38E-10,1.75E-11,1.46E-12,7.35E-11,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",1.44E-07,0.109652884,1.89E-11,1.79E-06,2.16E-05,0.300296962,2.49E-13,8.77E-10,3.71E-13,6.20E-09,3.47E-08,2.43E-12,3.31E-09,3.14E-05,1.41E-07,8.73E-05,2.47E-10,2.91E-06,0.000307174,1.18E-05,4.66E-07,1.22E-05,6.16E-05,3.80E-07,"benign, apocrine metaplasia, na"
"breast cancer, na, na",1.51E-10,9.66E-06,2.28E-11,1.04E-07,2.68E-05,2.35E-12,5.18E-12,4.80E-06,4.12E-14,7.05E-09,6.48E-10,0.002856541,5.72E-13,0.580928147,4.07E-07,1.42E-06,0.016212637,2.24E-10,5.86E-10,1.41E-05,0.025397824,1.15E-06,0.040501542,9.00E-08,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",3.72E-12,7.22E-17,2.65E-11,1.80E-14,5.65E-08,3.75E-08,4.43E-17,1.68E-14,1.33E-11,2.07E-12,7.09E-12,6.18E-09,4.62E-11,0.999999821,1.17E-12,4.60E-08,5.83E-08,5.72E-10,3.73E-12,8.10E-11,2.16E-09,4.80E-12,3.53E-12,3.50E-10,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",2.91E-11,7.54E-13,3.95E-05,8.36E-09,3.76E-05,8.38E-08,2.57E-16,1.21E-08,1.78E-10,7.97E-10,1.44E-08,7.68E-10,9.90E-12,0.000223492,0.342617691,2.31E-05,2.08E-09,0.000204633,7.93E-06,0.000513484,1.11E-08,3.04E-06,4.36E-07,1.76E-07,"breast cancer, in situ, lobular"
"atypical, fibroadenoma, na",9.46E-08,3.15E-09,1,8.99E-09,2.41E-06,1.07E-09,3.37E-08,4.12E-07,2.89E-07,5.36E-09,3.96E-08,1.66E-10,1.59E-11,1.12E-13,4.33E-09,6.59E-07,2.59E-06,1.98E-08,9.61E-10,2.26E-07,1.79E-06,7.37E-08,3.03E-06,1.38E-06,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",6.21E-13,1.77E-06,4.10E-15,5.73E-10,2.27E-09,6.53E-13,8.80E-14,1.53E-08,3.76E-09,1.42E-14,4.15E-13,2.42E-06,1.67E-22,0.999756813,0.003744548,2.70E-08,1.10E-07,3.43E-12,1.10E-07,3.02E-08,6.73E-13,5.21E-11,5.51E-12,4.61E-09,"breast cancer, in situ, ductal"
"atypical, flat epithelial atypia, na",0.525124431,0.000787279,0.008820205,4.79E-05,1.57E-08,1.24E-13,4.08E-12,1.50E-09,4.91E-06,1.95E-10,1.30E-09,1.76E-11,1.67E-11,1.17E-13,4.85E-08,4.50E-08,1.38E-08,4.02E-11,2.23E-14,3.12E-08,3.26E-06,9.21E-10,7.08E-09,1.68E-08,"atypical, atypical ductal hyperplasia, na"
"benign, apocrine metaplasia, na",0.000421576,2.63E-13,0.000323386,6.63E-09,4.83E-07,0.996444941,9.72E-14,2.12E-11,1.11E-06,1.85E-08,3.09E-05,4.82E-11,5.81E-07,6.74E-06,4.57E-07,4.47E-07,3.62E-18,9.89E-16,5.15E-11,4.93E-06,5.19E-06,7.98E-09,1.23E-06,3.13E-08,"benign, apocrine metaplasia, na"
"atypical, atypical ductal hyperplasia, na",0.920651257,2.59E-12,4.99E-07,4.65E-07,2.58E-09,2.35E-05,0.000923972,2.01E-09,1.36E-09,4.53E-11,5.17E-06,1.47E-06,1.65E-16,0.899360359,7.43E-08,1.85E-07,2.52E-12,1.12E-07,8.83E-12,7.27E-11,5.58E-07,5.33E-09,0.003771136,2.91E-08,"atypical, atypical ductal hyperplasia, na"
"benign, cyst, na",2.47E-08,1.02E-05,1.64E-10,1.60E-10,1.83E-09,1.29E-10,1,1.51E-09,5.67E-08,2.73E-09,6.36E-09,9.26E-12,3.43E-11,4.56E-13,7.56E-09,9.80E-10,1.97E-11,6.39E-09,2.01E-10,3.83E-09,9.62E-09,4.16E-09,2.76E-07,1.51E-06,"benign, cyst, na"
"breast cancer, na, ductal",4.62E-07,1.84E-13,5.39E-08,6.69E-09,4.92E-07,2.80E-10,4.51E-08,3.90E-06,1.35E-06,1.75E-09,1.26E-08,7.68E-09,2.28E-06,7.39E-15,2.09E-08,9.32E-06,8.50E-06,9.04E-09,5.34E-08,1.78E-07,0.999776661,8.43E-06,1.76E-05,5.14E-06,"breast cancer, na, ductal"
"breast cancer, invasive, ductal",2.57E-09,1.21E-16,2.40E-08,1.06E-14,9.30E-08,1.81E-15,1.30E-13,2.21E-13,2.95E-10,1.53E-09,3.48E-08,3.81E-10,3.86E-08,4.04E-07,2.47E-14,1.05E-07,0.970146596,1.67E-08,4.09E-08,8.08E-07,1.23E-10,1.65E-08,7.69E-11,1.06E-09,"breast cancer, invasive, ductal"
"atypical, atypical lobular hyperplasia, na",9.61E-09,0.001445024,7.44E-11,2.81E-06,4.87E-06,8.40E-11,2.76E-18,1.57E-08,4.82E-06,5.53E-10,4.71E-11,2.59E-06,1.10E-07,2.38E-06,1.00E-05,7.37E-07,9.18E-11,1.00E-06,1.55E-07,9.01E-09,1.33E-08,1.13E-08,2.75E-08,3.21E-07,"atypical, atypical lobular hyperplasia, na"
"breast cancer, na, na",2.15E-10,1.00E-08,2.22E-10,6.88E-07,1.03E-08,3.06E-09,6.00E-10,8.25E-07,2.52E-09,4.82E-09,2.40E-09,1.10E-11,2.48E-10,1.05E-12,1.60E-08,5.21E-07,1.79E-16,1.12E-08,2.82E-08,3.37E-09,8.14E-09,9.77E-07,1,1.87E-07,"breast cancer, na, na"
"breast cancer, na, na",2.15E-10,1.00E-08,2.22E-10,6.88E-07,1.03E-08,3.06E-09,6.00E-10,8.25E-07,2.52E-09,4.82E-09,2.40E-09,1.10E-11,2.48E-10,1.05E-12,1.60E-08,5.21E-07,1.79E-16,1.12E-08,2.82E-08,3.37E-09,8.14E-09,9.77E-07,1,1.87E-07,"breast cancer, na, na"
"breast cancer, invasive, lobular",2.34E-12,1.21E-09,5.82E-08,2.25E-09,1.76E-07,2.85E-12,6.23E-07,2.24E-09,3.76E-09,4.05E-10,8.52E-09,7.05E-11,7.50E-11,2.67E-26,4.60E-06,6.02E-08,9.43E-09,1,8.32E-07,5.84E-05,3.23E-08,6.76E-05,2.97E-05,6.82E-08,"breast cancer, invasive, lobular"
"benign, apocrine metaplasia, na",4.01E-09,5.07E-05,1.29E-10,4.35E-06,1.17E-07,0.788743019,2.59E-08,7.94E-09,7.38E-07,3.70E-09,2.63E-07,5.53E-05,5.73E-06,2.65E-09,2.37E-12,1.19E-07,1.25E-06,0.000164996,5.28E-14,3.49E-10,2.77E-08,6.90E-08,5.74E-06,1.71E-07,"benign, apocrine metaplasia, na"
"benign, papilloma, na",0.005752592,1.73E-11,2.32E-09,1.12E-10,9.21E-07,1.33E-08,1.66E-09,3.90E-07,0.002021747,1.92E-10,8.35E-09,0.000972889,1.53E-14,2.43E-05,4.60E-12,7.69E-08,2.20E-12,6.52E-07,6.37E-05,5.78E-06,6.61E-08,3.20E-10,1.23E-11,4.26E-08,"atypical, atypical ductal hyperplasia, na"
