Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"benign, papilloma, na",7.64E-07,5.35E-11,8.58E-06,7.43E-09,5.08E-07,1.78E-07,1.52E-07,3.48E-09,0.999997795,7.30E-09,1.43E-07,4.59E-08,9.76E-12,2.32E-07,1.92E-05,8.41E-08,5.82E-08,4.01E-11,2.46E-12,3.17E-07,6.96E-11,1.80E-09,3.93E-11,1.47E-08,"benign, papilloma, na"
"breast cancer, invasive, ductal",2.80E-11,1.58E-12,8.69E-13,7.40E-10,1.62E-07,1.13E-14,4.20E-11,3.45E-10,1.62E-09,5.52E-11,5.17E-10,2.15E-11,2.39E-11,0.259540796,4.50E-12,4.25E-08,0.988435745,2.85E-14,1.43E-12,5.19E-09,7.56E-07,2.48E-12,2.00E-17,2.16E-08,"breast cancer, invasive, ductal"
"benign, cyst, na",1.47E-10,2.92E-07,2.54E-09,1.77E-08,6.57E-07,1.52E-07,0.999999762,2.08E-07,1.10E-07,3.64E-08,2.22E-06,2.40E-09,3.80E-09,1.85E-07,2.03E-07,2.27E-08,8.57E-08,1.37E-07,7.38E-09,1.14E-06,1.23E-08,1.75E-08,1.12E-08,1.98E-07,"benign, cyst, na"
"breast cancer, na, na",1.43E-10,2.29E-08,2.82E-08,4.85E-09,7.41E-09,7.60E-10,5.29E-09,6.62E-09,1.46E-11,6.33E-11,6.35E-06,7.46E-09,8.42E-13,3.50E-07,2.84E-09,5.80E-07,3.13E-09,1.95E-07,2.71E-08,6.05E-08,9.51E-13,2.79E-08,1,3.84E-09,"breast cancer, na, na"
"atypical, atypical ductal hyperplasia, na",0.999994397,5.74E-06,9.21E-09,1.70E-09,1.28E-07,3.27E-09,8.74E-13,5.67E-06,1.08E-10,4.01E-10,9.08E-10,2.76E-10,1.55E-07,8.55E-07,1.94E-09,3.52E-08,3.17E-08,7.62E-10,5.91E-11,2.26E-08,2.60E-11,2.29E-12,2.74E-08,4.80E-10,"atypical, atypical ductal hyperplasia, na"
"breast cancer, in situ, ductal",3.05E-11,2.12E-11,1.51E-12,3.63E-10,2.24E-07,9.69E-15,4.85E-11,3.20E-09,6.02E-08,3.38E-13,7.48E-09,6.23E-10,3.33E-10,0.999975264,0.215888888,1.32E-06,1.10E-12,8.14E-12,3.54E-11,1.75E-07,3.55E-11,3.79E-10,6.14E-11,1.24E-07,"breast cancer, in situ, ductal"
"breast cancer, na, na",2.07E-08,5.45E-08,0.000254634,1.13E-10,4.39E-06,9.64E-07,1.03E-07,1.68E-06,3.46E-07,5.14E-10,6.99E-09,4.86E-07,5.67E-10,9.63E-06,1.34E-10,5.03E-07,0.047827583,2.21E-06,0.795054138,1.57E-07,5.71E-08,3.30E-10,1.15E-06,3.69E-06,"breast cancer, invasive, na"
"breast cancer, in situ, ductal",1.31E-11,2.46E-12,6.46E-11,1.96E-09,3.32E-07,5.73E-09,5.92E-10,1.59E-08,9.88E-07,9.75E-12,2.04E-09,2.62E-08,5.26E-11,0.999998987,1.47E-06,3.25E-06,4.68E-09,7.63E-12,1.89E-08,1.56E-08,6.44E-08,1.19E-11,3.31E-07,1.73E-06,"breast cancer, in situ, ductal"
"benign, papilloma, na",5.62E-05,1.82E-09,3.04E-05,3.02E-09,1.41E-07,3.94E-06,2.03E-08,1.53E-06,0.999923408,6.32E-12,3.59E-07,2.74E-08,2.14E-06,1.55E-07,5.12E-07,1.73E-07,7.41E-07,4.28E-07,9.42E-08,5.20E-07,1.46E-08,1.37E-08,3.73E-06,2.47E-07,"benign, papilloma, na"
"breast cancer, na, na",2.26E-07,1.04E-07,1.37E-08,8.41E-09,2.47E-07,1.87E-07,4.58E-08,4.07E-06,1.13E-08,8.15E-09,4.14E-09,4.67E-08,1.10E-07,1.35E-07,3.09E-09,3.20E-07,6.72E-08,6.68E-07,4.47E-08,1.43E-06,1.49E-09,3.56E-07,0.999999821,2.66E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",1.53E-11,2.06E-12,8.06E-16,5.79E-11,1.98E-08,3.06E-17,5.88E-08,4.54E-13,6.71E-12,5.31E-11,1.75E-08,1.08E-13,9.53E-13,4.93E-05,2.46E-14,1.89E-08,0.993448675,6.94E-13,1.41E-10,6.42E-09,1.75E-12,1.28E-14,1.60E-16,2.10E-10,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",1.17E-05,3.86E-08,1.91E-07,3.00E-06,5.35E-07,1.31E-07,3.52E-15,2.80E-09,1.38E-09,0.000110935,3.61E-10,6.32E-08,0.001486806,0.000123271,4.45E-09,2.03E-08,5.74E-09,8.04E-11,3.59E-13,5.18E-08,7.26E-09,2.93E-12,2.89E-10,1.55E-08,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",5.93E-09,1.39E-11,3.60E-09,1.46E-10,3.08E-08,1.43E-12,9.46E-11,1.34E-08,5.20E-06,2.42E-12,1.77E-09,2.16E-09,2.10E-12,0.999950707,3.65E-08,1.08E-06,8.64E-07,8.32E-15,8.26E-08,6.74E-08,3.62E-08,2.60E-12,3.42E-08,1.07E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",1.96E-11,2.77E-13,3.32E-13,3.50E-10,2.01E-07,5.62E-14,7.49E-11,9.64E-10,3.14E-09,5.80E-10,1.18E-10,3.77E-11,2.45E-12,1.36E-05,2.04E-14,3.03E-08,0.99998039,3.18E-12,1.69E-10,1.34E-08,9.34E-08,1.85E-11,1.44E-14,1.35E-08,"breast cancer, invasive, ductal"
"breast cancer, invasive, ductal",1.25E-09,3.76E-10,2.69E-10,5.63E-09,1.28E-06,3.76E-12,5.01E-08,8.95E-08,1.85E-08,6.29E-08,4.17E-09,1.15E-09,4.20E-09,1.52E-07,1.02E-13,2.70E-08,0.999980271,5.88E-09,2.76E-09,3.22E-07,5.26E-06,7.18E-10,8.34E-13,2.81E-07,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",1.00E-06,1.18E-06,0.999998927,8.35E-08,2.91E-06,4.11E-06,3.45E-06,6.41E-05,2.71E-06,5.75E-10,8.63E-07,3.02E-05,2.47E-06,2.25E-08,3.73E-07,3.52E-08,7.38E-05,0.000120191,3.64E-07,4.09E-06,4.32E-06,2.09E-07,1.35E-05,8.45E-06,"atypical, fibroadenoma, na"
"atypical, phyllodes, na",4.04E-05,4.95E-07,3.04E-05,2.82E-07,0.957997799,6.82E-09,1.55E-06,8.62E-08,0.233239502,4.73E-08,3.82E-07,9.22E-10,1.15E-08,3.21E-08,1.46E-06,7.69E-06,2.02E-05,4.37E-07,2.11E-08,3.67E-06,9.95E-11,1.17E-07,2.54E-05,1.28E-06,"atypical, phyllodes, na"
"atypical, fibroadenoma, na",5.38E-08,1.27E-07,0.994642556,5.92E-08,3.67E-07,5.03E-12,5.80E-17,7.46E-12,1.67E-13,4.71E-10,4.08E-11,2.61E-14,2.33E-08,2.58E-08,1.70E-08,1.54E-10,4.22E-11,8.43E-11,4.83E-15,2.59E-08,2.37E-11,1.53E-12,1.16E-12,1.07E-09,"atypical, fibroadenoma, na"
"benign, apocrine metaplasia, na",7.32E-09,6.67E-06,6.40E-06,7.42E-06,1.26E-05,0.988725781,2.87E-08,8.24E-06,1.30E-07,5.63E-08,7.78E-07,9.91E-05,0.000346709,1.95E-06,1.43E-05,7.05E-07,6.42E-07,8.35E-06,2.93E-07,1.98E-06,6.64E-07,3.33E-08,5.66E-09,1.94E-06,"benign, apocrine metaplasia, na"
"atypical, fibroadenoma, na",6.53E-08,1.08E-07,0.99999994,7.15E-08,5.79E-07,3.94E-11,6.31E-10,1.87E-09,1.48E-09,4.74E-12,3.96E-08,9.02E-11,1.35E-08,3.64E-09,7.25E-08,7.36E-10,1.27E-07,2.18E-09,3.21E-14,2.63E-07,1.88E-10,8.35E-11,6.77E-12,1.54E-08,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",1.16E-11,2.06E-12,9.38E-12,1.30E-11,3.67E-09,1.54E-15,8.76E-12,1.18E-10,1.03E-10,2.93E-11,6.82E-12,1.98E-12,4.07E-14,6.91E-10,2.16E-17,4.87E-09,1,1.61E-11,1.02E-07,2.43E-10,2.37E-10,4.01E-13,3.69E-14,7.90E-10,"breast cancer, invasive, ductal"
"breast cancer, invasive, ductal",2.37E-11,1.11E-11,9.09E-10,1.06E-10,1.07E-08,2.61E-12,1.25E-10,5.05E-09,6.12E-10,1.45E-10,3.50E-11,3.06E-10,3.45E-13,2.13E-11,6.53E-16,8.55E-09,0.999998569,3.56E-08,1.01E-07,1.75E-08,1.53E-09,1.41E-10,7.25E-08,7.11E-09,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",1.00E-06,1.18E-06,0.999998927,8.35E-08,2.91E-06,4.11E-06,3.45E-06,6.41E-05,2.71E-06,5.75E-10,8.63E-07,3.02E-05,2.47E-06,2.25E-08,3.73E-07,3.52E-08,7.38E-05,0.000120191,3.64E-07,4.09E-06,4.32E-06,2.09E-07,1.35E-05,8.45E-06,"atypical, fibroadenoma, na"
"benign, cyst, na",2.86E-11,2.10E-07,3.52E-09,4.08E-09,3.77E-07,5.19E-08,0.999999821,1.73E-08,7.83E-08,1.83E-08,8.65E-07,6.07E-11,3.75E-10,2.04E-07,1.23E-07,6.10E-09,1.23E-09,1.59E-08,1.48E-08,2.98E-07,1.42E-08,4.26E-09,1.76E-10,4.45E-08,"benign, cyst, na"
"breast cancer, in situ, ductal",2.04E-10,1.30E-10,1.98E-10,1.12E-08,2.66E-08,1.76E-13,6.01E-11,3.05E-11,8.01E-11,2.21E-11,5.19E-05,2.98E-08,8.42E-14,0.99999994,2.02E-06,6.20E-07,3.81E-10,5.82E-15,2.62E-10,4.68E-08,3.94E-08,7.41E-14,2.42E-13,1.03E-08,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",8.27E-13,1.86E-13,8.21E-16,7.34E-09,3.94E-08,1.46E-08,1.27E-13,3.54E-10,1.29E-11,1.01E-11,6.72E-11,2.59E-11,1.62E-13,0.991316259,1.96E-08,6.12E-07,6.97E-05,1.88E-12,2.85E-13,3.28E-09,2.94E-09,8.44E-11,5.80E-13,3.13E-08,"breast cancer, in situ, ductal"
"benign, cyst, na",7.42E-10,4.20E-07,3.32E-08,9.13E-09,9.47E-07,3.72E-06,0.999997139,6.69E-06,1.37E-06,1.74E-07,3.03E-06,8.18E-08,5.22E-07,9.10E-08,1.79E-07,3.99E-08,8.48E-07,2.50E-06,7.79E-08,2.46E-06,8.87E-08,7.32E-08,3.56E-07,1.19E-06,"benign, cyst, na"
"breast cancer, invasive, ductal",0.734002113,2.24E-09,4.08E-11,4.25E-09,4.75E-07,1.61E-15,3.05E-09,7.34E-10,1.13E-09,5.30E-10,6.42E-10,1.54E-13,3.00E-09,1.34E-08,5.10E-13,9.67E-09,0.545909524,7.80E-10,2.61E-08,8.18E-08,2.32E-08,9.03E-12,2.24E-13,1.18E-09,"atypical, atypical ductal hyperplasia, na"
"benign, usual ductal hyperplasia, na",0.001762288,6.08E-08,5.94E-07,1.63E-08,1.47E-06,6.67E-12,1.34E-09,1.10E-07,8.46E-05,3.65E-07,7.51E-07,3.50E-10,0.999997497,1.54E-07,1.18E-08,1.58E-08,8.14E-08,2.06E-07,2.03E-13,3.22E-06,3.89E-09,8.60E-11,8.66E-09,1.15E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, na, na",2.25E-06,4.51E-07,6.02E-07,1.02E-08,4.39E-07,6.22E-07,8.31E-08,7.25E-05,2.79E-07,1.67E-08,1.13E-07,7.74E-08,1.94E-08,8.22E-08,8.37E-09,5.77E-07,3.30E-07,4.10E-07,1.06E-07,2.71E-06,2.55E-08,1.15E-05,0.999997079,5.15E-07,"breast cancer, na, na"
"benign, cyst, na",9.19E-10,3.22E-09,0.002217876,6.07E-09,4.12E-06,0.059744827,0.99724561,4.52E-06,2.77E-05,5.91E-08,5.67E-07,1.74E-08,4.34E-06,5.65E-07,2.98E-08,6.92E-08,2.04E-07,4.60E-06,1.06E-06,9.34E-06,2.88E-05,1.85E-07,7.13E-06,8.79E-06,"benign, cyst, na"
"benign, cyst, na",4.17E-11,1.68E-07,9.60E-11,4.97E-09,3.70E-07,1.25E-07,0.999999642,5.25E-08,1.75E-08,2.14E-08,8.34E-07,2.32E-10,6.33E-09,2.49E-07,1.63E-07,1.30E-08,8.10E-09,2.57E-08,9.58E-10,4.17E-07,1.44E-09,3.11E-09,1.68E-09,6.13E-08,"benign, cyst, na"
"atypical, atypical lobular hyperplasia, na",3.16E-09,0.884478211,3.91E-09,4.09E-11,0.003473849,3.41E-10,9.60E-08,2.25E-08,7.08E-12,1.69E-10,8.83E-08,7.46E-12,6.10E-12,3.50E-07,1.56E-08,1.55E-07,2.34E-06,6.32E-06,1.68E-05,3.84E-08,2.97E-11,2.25E-09,1.71E-07,3.15E-07,"atypical, atypical lobular hyperplasia, na"
"breast cancer, in situ, ductal",4.15E-13,3.06E-08,1.63E-12,4.95E-07,1.20E-06,6.84E-06,3.22E-09,2.45E-08,2.42E-12,3.97E-09,9.56E-12,1.14E-06,2.13E-06,0.960460544,8.68E-10,4.29E-07,5.74E-06,1.23E-11,2.01E-10,5.36E-08,6.95E-08,2.10E-11,2.79E-06,8.75E-07,"breast cancer, in situ, ductal"
"breast cancer, na, na",7.59E-07,2.38E-06,5.63E-06,6.15E-09,9.19E-07,0.000309203,9.43E-07,4.01E-05,1.09E-06,4.19E-08,1.27E-07,4.87E-06,2.04E-08,9.61E-07,1.13E-06,6.12E-06,1.15E-07,1.30E-05,0.07300856,6.23E-05,3.53E-09,1.37E-06,0.999664485,9.76E-06,"breast cancer, na, na"
"breast cancer, invasive, ductal",9.55E-13,5.24E-14,1.64E-09,8.04E-13,1.06E-09,2.90E-16,5.55E-13,3.59E-11,2.41E-09,6.00E-13,2.01E-11,7.22E-14,1.39E-16,6.62E-07,1.81E-14,5.77E-09,0.999806464,1.05E-12,1.07E-08,2.82E-10,1.13E-10,9.30E-13,4.85E-13,1.44E-09,"breast cancer, invasive, ductal"
"breast cancer, in situ, lobular",8.89E-10,1.43E-08,2.46E-09,1.77E-07,1.49E-07,1.19E-09,7.70E-08,1.41E-08,2.24E-07,1.46E-10,7.21E-06,1.22E-10,7.72E-12,1.76E-05,0.999998569,2.46E-05,5.56E-14,2.31E-07,6.10E-12,3.05E-06,3.52E-16,4.28E-05,1.40E-06,1.03E-07,"breast cancer, in situ, lobular"
"breast cancer, invasive, ductal",2.96E-11,3.43E-12,2.95E-11,1.76E-10,1.08E-06,1.11E-12,6.36E-10,8.05E-11,5.72E-10,3.00E-10,2.25E-10,5.92E-13,1.47E-13,6.91E-05,2.05E-14,2.58E-08,0.999412,1.26E-12,1.49E-09,1.38E-08,1.97E-08,6.26E-13,9.56E-17,8.92E-09,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",9.79E-11,1.48E-11,1.74E-10,1.31E-08,8.77E-07,2.95E-14,5.06E-10,1.97E-08,2.16E-08,1.05E-09,1.61E-08,8.28E-10,4.65E-10,0.796802819,1.15E-08,1.57E-06,0.644460082,2.62E-13,1.03E-13,3.51E-08,3.49E-09,1.71E-11,1.04E-10,3.39E-07,"breast cancer, in situ, ductal"
"benign, apocrine metaplasia, na",6.38E-09,2.53E-08,3.50E-08,3.71E-09,1.87E-07,0.99999994,3.01E-11,4.96E-07,1.67E-08,4.44E-08,6.17E-11,1.66E-08,1.78E-06,7.50E-10,2.05E-09,1.17E-07,4.61E-07,6.42E-07,6.96E-07,4.08E-07,3.27E-09,5.88E-09,3.81E-07,1.36E-07,"benign, apocrine metaplasia, na"
"breast cancer, invasive, ductal",1.20E-11,9.89E-14,4.92E-16,2.47E-11,9.79E-08,1.64E-15,1.19E-12,1.56E-10,4.34E-11,5.92E-10,8.24E-12,1.41E-13,9.28E-14,6.05E-07,1.73E-15,3.07E-08,0.999938548,3.88E-12,5.53E-11,1.63E-09,2.84E-10,9.84E-12,9.80E-12,3.25E-09,"breast cancer, invasive, ductal"
"benign, radial scar, na",7.37E-06,3.47E-05,8.05E-06,2.46E-06,2.41E-06,1.69E-08,1.10E-05,3.96E-08,0.000261151,4.15E-06,0.999695957,1.06E-06,1.14E-08,5.21E-07,5.72E-06,1.45E-05,1.25E-05,5.22E-06,2.27E-09,3.17E-06,3.31E-11,3.27E-08,6.00E-05,5.56E-08,"benign, radial scar, na"
"breast cancer, na, ductal",1.66E-08,2.07E-09,3.55E-06,1.12E-08,6.42E-07,3.21E-06,2.96E-06,5.96E-05,1.47E-06,1.95E-07,1.06E-08,8.54E-07,2.25E-06,2.81E-05,4.95E-11,3.89E-09,3.18E-05,6.28E-07,2.94E-05,6.33E-06,0.999152422,2.25E-05,0.000260361,3.78E-06,"breast cancer, na, ductal"
"breast cancer, in situ, ductal",2.39E-05,1.08E-09,1.14E-14,1.99E-09,7.44E-07,1.92E-13,6.33E-12,1.22E-11,2.82E-12,9.64E-10,1.59E-09,5.27E-14,4.21E-08,0.999999583,1.10E-08,1.71E-06,1.43E-10,2.29E-14,1.40E-10,1.08E-08,1.21E-08,4.20E-14,6.48E-11,1.51E-08,"breast cancer, in situ, ductal"
"benign, radial scar, na",4.26E-08,2.68E-05,0.000144946,4.25E-07,4.50E-06,0.000269362,0.001191954,5.30E-07,4.52E-06,7.45E-08,0.914106607,1.66E-06,6.60E-09,1.79E-06,2.22E-08,4.79E-06,0.055910807,1.81E-05,6.74E-07,1.32E-07,1.55E-07,1.56E-08,7.54E-08,8.98E-07,"benign, radial scar, na"
"breast cancer, invasive, lobular",1.45E-09,1.83E-10,5.74E-13,2.47E-10,1.04E-07,4.43E-12,1.39E-08,1.50E-09,6.58E-08,4.06E-12,3.30E-09,4.26E-13,2.08E-08,1.13E-14,0.000266888,8.64E-09,1.10E-07,0.999028981,8.30E-08,8.55E-07,1.88E-16,2.18E-07,1.88E-10,3.64E-08,"breast cancer, invasive, lobular"
"benign, usual ductal hyperplasia, na",2.86E-05,1.11E-07,0.000859604,2.28E-08,1.89E-07,0.000105626,1.04E-09,1.43E-05,7.70E-10,3.14E-10,1.16E-10,1.64E-05,0.228022739,1.39E-07,1.32E-08,4.52E-08,2.63E-05,5.19E-05,1.09E-07,1.25E-07,1.85E-08,1.33E-10,0.000636664,3.21E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, na, na",1.31E-06,3.32E-07,3.92E-07,2.61E-08,3.50E-07,9.61E-08,2.49E-08,6.73E-06,1.70E-07,1.49E-08,8.53E-08,7.85E-09,2.29E-09,9.81E-08,4.55E-08,6.36E-07,2.54E-08,3.05E-08,1.00E-08,1.85E-06,1.20E-08,3.40E-05,0.999997258,2.55E-07,"breast cancer, na, na"
"breast cancer, in situ, ductal",4.09E-09,2.30E-10,1.14E-08,7.75E-08,7.90E-07,4.71E-09,1.67E-09,8.97E-09,1.34E-07,3.98E-09,2.33E-09,1.08E-07,4.88E-10,0.5893749,1.04E-05,2.27E-06,2.67E-06,1.87E-11,9.84E-07,5.53E-08,8.06E-10,1.82E-11,6.31E-11,1.38E-07,"breast cancer, in situ, ductal"
"atypical, atypical ductal hyperplasia, na",0.004211469,3.58E-05,3.30E-10,0.925388217,8.18E-07,9.97E-10,8.81E-10,7.42E-12,4.84E-11,1.17E-07,5.60E-09,2.97E-10,2.38E-08,2.02E-06,5.97E-07,1.84E-07,8.98E-09,1.46E-11,7.26E-12,1.22E-08,4.42E-10,5.28E-11,3.95E-06,2.25E-11,"atypical, flat epithelial atypia, na"
"breast cancer, in situ, ductal",3.48E-10,1.61E-11,1.50E-12,2.86E-10,4.23E-07,6.62E-13,6.03E-09,6.18E-09,1.59E-08,7.88E-11,1.67E-08,2.48E-11,1.49E-11,1,1.96E-06,1.73E-06,7.76E-09,1.37E-16,4.18E-12,1.57E-08,3.48E-06,2.50E-12,3.21E-13,7.28E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",7.62E-11,5.38E-13,2.23E-14,3.13E-10,1.91E-07,1.59E-15,6.45E-11,5.69E-10,2.10E-09,1.12E-09,2.65E-10,2.21E-11,3.30E-12,2.79E-06,1.19E-14,1.44E-07,0.99999994,2.17E-11,5.59E-10,7.24E-09,2.46E-10,2.72E-12,1.61E-15,8.95E-09,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",7.31E-12,0.530213714,1.47E-10,2.66E-10,1.53E-07,1.33E-06,6.39E-11,1.09E-10,3.82E-14,1.10E-11,1.32E-08,3.68E-12,1.54E-14,0.291686654,8.79E-08,2.54E-07,7.09E-11,7.20E-11,9.98E-06,1.11E-09,6.67E-11,2.70E-12,9.90E-11,1.58E-08,"atypical, atypical lobular hyperplasia, na"
"breast cancer, na, na",5.15E-12,2.14E-10,6.72E-12,1.76E-10,1.05E-08,1.66E-11,6.68E-13,4.71E-11,4.44E-13,1.87E-12,6.37E-11,2.66E-12,2.01E-14,0.002016991,1.19E-10,1.13E-07,1.62E-09,6.09E-15,4.11E-07,1.48E-06,7.64E-12,1.95E-11,0.975376546,5.29E-11,"breast cancer, na, na"
"breast cancer, in situ, ductal",1.69E-10,6.99E-12,2.83E-12,3.78E-11,1.25E-07,3.82E-10,1.73E-15,8.10E-10,2.72E-11,2.81E-13,4.03E-12,9.88E-10,1.64E-08,0.999999821,6.80E-09,1.93E-07,1.50E-08,4.77E-15,2.39E-11,1.77E-09,1.42E-08,3.18E-14,2.85E-11,4.50E-08,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",2.61E-12,3.77E-10,3.13E-11,9.40E-08,9.44E-08,9.04E-07,1.00E-09,3.51E-08,1.15E-08,2.00E-12,5.10E-09,2.64E-09,3.56E-13,4.30E-06,0.991376817,1.48E-06,1.05E-07,7.29E-06,6.93E-11,2.90E-07,1.21E-14,2.33E-06,6.36E-12,1.15E-07,"breast cancer, in situ, lobular"
"atypical, fibroadenoma, na",1.17E-06,1.11E-06,0.999997258,6.07E-08,2.91E-06,2.77E-06,3.38E-06,0.000138257,2.76E-06,5.40E-10,7.04E-07,1.55E-05,2.06E-06,5.04E-08,4.98E-07,3.60E-08,3.88E-05,7.25E-05,2.13E-07,4.61E-06,6.67E-06,2.96E-07,1.59E-05,1.01E-05,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",1.13E-11,4.64E-05,2.31E-10,4.33E-11,1.04E-08,5.60E-14,4.80E-12,1.52E-10,2.28E-10,3.87E-14,6.26E-09,2.48E-08,1.22E-17,0.652076006,5.04E-06,1.22E-07,1.57E-09,3.64E-13,8.53E-07,4.28E-10,2.76E-13,1.19E-12,7.07E-11,1.59E-09,"breast cancer, in situ, ductal"
"atypical, flat epithelial atypia, na",0.999996901,9.37E-06,1.20E-05,7.50E-08,8.35E-08,1.37E-11,8.12E-13,3.80E-08,2.56E-09,4.16E-11,1.08E-10,2.07E-09,1.74E-12,1.33E-09,4.00E-10,4.92E-09,1.25E-06,2.74E-10,6.04E-08,6.77E-09,1.98E-10,9.65E-12,2.46E-05,2.06E-11,"atypical, atypical ductal hyperplasia, na"
"benign, apocrine metaplasia, na",2.51E-06,2.48E-07,5.50E-06,1.06E-06,1.29E-07,0.999990821,1.01E-11,9.94E-08,9.04E-10,4.95E-09,8.71E-09,3.79E-06,1.76E-09,4.38E-09,1.47E-07,2.01E-07,7.90E-08,3.19E-07,8.90E-11,1.25E-07,3.23E-11,2.63E-09,6.50E-07,2.68E-08,"benign, apocrine metaplasia, na"
"atypical, atypical ductal hyperplasia, na",0.940764964,1.21E-08,4.33E-06,5.81E-05,2.14E-07,5.00E-05,2.75E-11,7.23E-11,1.91E-09,6.78E-11,9.64E-10,2.28E-12,2.45E-13,0.048142843,4.02E-07,5.04E-08,7.91E-14,1.37E-12,6.08E-11,1.71E-08,7.94E-08,1.06E-11,9.04E-08,4.32E-10,"atypical, atypical ductal hyperplasia, na"
"benign, cyst, na",1.47E-10,2.92E-07,2.54E-09,1.77E-08,6.57E-07,1.52E-07,0.999999762,2.08E-07,1.10E-07,3.64E-08,2.22E-06,2.40E-09,3.80E-09,1.85E-07,2.03E-07,2.27E-08,8.57E-08,1.37E-07,7.38E-09,1.14E-06,1.23E-08,1.75E-08,1.12E-08,1.98E-07,"benign, cyst, na"
"breast cancer, na, ductal",1.66E-08,2.07E-09,3.55E-06,1.12E-08,6.42E-07,3.21E-06,2.96E-06,5.96E-05,1.47E-06,1.95E-07,1.06E-08,8.54E-07,2.25E-06,2.81E-05,4.95E-11,3.89E-09,3.18E-05,6.28E-07,2.94E-05,6.33E-06,0.999152422,2.25E-05,0.000260361,3.78E-06,"breast cancer, na, ductal"
"breast cancer, invasive, ductal",2.77E-09,8.72E-13,1.53E-15,7.38E-11,2.77E-07,5.25E-17,4.95E-14,2.14E-11,5.38E-11,5.57E-10,3.48E-11,7.21E-14,8.13E-10,8.85E-05,1.03E-14,1.19E-07,0.999984384,6.88E-14,1.88E-12,2.54E-09,1.77E-12,6.64E-14,4.53E-14,1.53E-09,"breast cancer, invasive, ductal"
"atypical, atypical lobular hyperplasia, na",2.39E-10,4.73E-05,1.26E-11,1.69E-07,6.09E-07,2.19E-10,2.65E-11,2.70E-11,6.90E-08,2.06E-12,4.68E-08,2.44E-12,5.02E-12,0.990772843,0.000355478,5.71E-06,8.15E-09,1.49E-11,9.52E-13,1.26E-08,8.96E-11,5.87E-11,1.34E-15,1.11E-07,"breast cancer, in situ, ductal"
"breast cancer, na, na",2.26E-07,1.04E-07,1.37E-08,8.41E-09,2.47E-07,1.87E-07,4.58E-08,4.07E-06,1.13E-08,8.15E-09,4.14E-09,4.67E-08,1.10E-07,1.35E-07,3.09E-09,3.20E-07,6.72E-08,6.68E-07,4.47E-08,1.43E-06,1.49E-09,3.56E-07,0.999999821,2.66E-07,"breast cancer, na, na"
"breast cancer, na, na",2.26E-07,1.04E-07,1.37E-08,8.41E-09,2.47E-07,1.87E-07,4.58E-08,4.07E-06,1.13E-08,8.15E-09,4.14E-09,4.67E-08,1.10E-07,1.35E-07,3.09E-09,3.20E-07,6.72E-08,6.68E-07,4.47E-08,1.43E-06,1.49E-09,3.56E-07,0.999999821,2.66E-07,"breast cancer, na, na"
"breast cancer, invasive, lobular",1.01E-09,2.15E-08,5.10E-10,1.22E-09,1.90E-07,5.90E-08,1.35E-06,2.70E-07,1.15E-09,2.78E-09,1.92E-08,2.51E-10,5.89E-08,1.55E-16,5.37E-07,4.68E-09,1.10E-06,0.999901652,4.15E-05,6.18E-06,4.77E-11,0.000381741,3.74E-06,3.04E-07,"breast cancer, invasive, lobular"
"benign, apocrine metaplasia, na",4.51E-09,2.96E-07,1.24E-07,4.72E-06,1.34E-06,0.999889851,2.85E-09,1.39E-08,2.32E-11,1.89E-07,9.45E-09,2.94E-09,3.77E-09,1.60E-07,3.61E-08,2.50E-07,1.86E-07,9.17E-08,1.09E-09,1.23E-05,2.44E-07,2.10E-08,2.79E-09,1.82E-07,"benign, apocrine metaplasia, na"
