Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"benign, papilloma, na",2.50E-06,9.72E-10,4.74E-06,6.08E-07,5.42E-07,6.83E-06,1.08E-06,4.08E-08,0.999991894,4.40E-07,6.50E-07,3.83E-07,7.00E-12,3.26E-06,3.85E-05,3.26E-07,1.24E-07,2.49E-10,9.15E-11,2.78E-06,3.96E-08,2.03E-09,4.64E-10,9.70E-08,"benign, papilloma, na"
"breast cancer, invasive, ductal",7.90E-09,2.44E-11,1.47E-09,2.13E-09,2.72E-07,4.44E-11,7.57E-10,3.07E-08,3.34E-09,2.60E-10,2.11E-09,1.28E-10,3.77E-09,0.197062463,2.51E-09,2.80E-07,0.994942904,7.50E-11,1.32E-10,5.87E-08,7.11E-07,3.95E-11,5.04E-15,2.97E-07,"breast cancer, invasive, ductal"
"benign, cyst, na",5.13E-11,1.13E-06,1.52E-07,2.20E-07,4.70E-07,3.67E-07,0.999999762,4.20E-07,3.96E-07,5.47E-08,3.00E-06,3.74E-08,4.29E-08,6.68E-08,2.81E-07,3.70E-07,5.96E-07,4.55E-07,7.46E-08,1.18E-07,3.55E-08,1.59E-07,3.43E-08,2.58E-07,"benign, cyst, na"
"breast cancer, na, na",1.65E-08,1.26E-07,3.56E-07,6.83E-08,3.04E-07,1.03E-08,3.21E-09,1.81E-07,1.28E-09,8.44E-09,3.07E-05,2.91E-08,8.91E-12,6.03E-06,5.08E-09,2.47E-06,1.91E-08,1.66E-06,1.54E-07,4.00E-07,5.99E-10,8.47E-08,1,1.35E-08,"breast cancer, na, na"
"atypical, atypical ductal hyperplasia, na",0.999924123,1.07E-06,2.34E-07,2.25E-08,1.11E-06,5.70E-07,2.10E-11,5.99E-05,1.80E-09,3.24E-09,6.97E-08,4.64E-08,2.46E-06,5.22E-06,5.92E-08,1.68E-07,1.90E-07,2.75E-08,1.43E-07,5.31E-08,2.83E-09,2.35E-09,1.91E-08,1.06E-06,"atypical, atypical ductal hyperplasia, na"
"breast cancer, in situ, ductal",4.67E-09,7.53E-09,1.47E-09,3.23E-08,7.31E-07,2.33E-12,4.24E-09,2.06E-09,6.05E-07,2.76E-10,2.31E-08,3.05E-09,2.95E-10,0.999838352,0.330824465,1.95E-06,1.84E-10,1.59E-09,2.07E-09,5.65E-07,3.58E-10,6.58E-09,3.57E-10,1.78E-06,"breast cancer, in situ, ductal"
"breast cancer, na, na",5.31E-07,1.07E-07,0.000814475,4.04E-09,1.62E-05,1.54E-06,2.84E-07,1.30E-05,4.72E-08,9.32E-08,2.97E-08,3.68E-06,9.75E-09,0.000102746,7.06E-10,2.63E-06,0.041400552,4.79E-06,0.448713928,6.68E-08,9.27E-08,9.07E-10,1.96E-06,2.86E-06,"breast cancer, invasive, na"
"breast cancer, in situ, ductal",3.08E-09,3.66E-11,2.32E-09,2.43E-08,2.10E-06,5.95E-08,1.80E-08,1.12E-07,1.99E-06,8.92E-10,1.43E-08,8.84E-08,1.32E-10,0.999998987,2.18E-06,7.39E-06,1.60E-07,3.08E-09,2.44E-08,1.03E-07,6.05E-08,3.06E-11,4.53E-06,1.75E-06,"breast cancer, in situ, ductal"
"benign, papilloma, na",7.07E-05,9.11E-08,2.89E-05,4.67E-07,1.33E-06,2.45E-05,8.52E-08,2.85E-06,0.999931216,1.21E-09,1.41E-06,6.68E-07,7.41E-06,9.20E-07,1.59E-05,6.84E-07,5.52E-06,9.30E-07,8.99E-09,1.18E-06,3.00E-07,2.84E-08,7.63E-06,1.47E-06,"benign, papilloma, na"
"breast cancer, na, na",2.03E-07,1.65E-07,7.20E-08,3.33E-08,2.06E-07,3.66E-07,5.46E-08,3.73E-06,1.24E-07,3.83E-08,2.41E-08,1.17E-07,1.53E-07,6.78E-08,9.41E-10,8.09E-07,1.66E-07,9.31E-07,5.40E-08,1.58E-06,2.82E-09,3.99E-07,0.999999821,4.25E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",1.13E-09,5.33E-11,1.33E-13,1.90E-10,1.22E-08,2.13E-11,2.58E-07,8.03E-10,1.55E-10,1.04E-08,2.95E-09,8.77E-13,1.44E-11,4.19E-06,6.98E-12,4.91E-08,0.931974411,1.91E-11,2.00E-08,2.42E-08,7.95E-11,1.45E-12,8.61E-13,1.22E-08,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",3.11E-05,3.52E-07,1.97E-06,3.34E-06,2.05E-06,5.64E-06,2.83E-14,2.00E-08,1.29E-08,0.00021619,3.09E-09,2.15E-07,0.019306218,0.00010976,1.76E-08,1.05E-07,8.80E-08,1.39E-09,6.41E-11,2.60E-06,1.67E-08,9.33E-11,1.69E-09,2.26E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",5.71E-08,6.30E-10,6.05E-07,1.98E-09,5.33E-07,5.60E-10,2.24E-09,6.14E-08,4.08E-06,1.37E-09,1.10E-08,1.22E-07,6.66E-12,0.99996841,5.04E-07,3.32E-06,9.36E-07,6.90E-12,1.68E-07,5.60E-08,1.64E-07,1.42E-11,4.83E-08,2.43E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",1.59E-09,8.97E-12,7.28E-11,1.07E-09,2.02E-07,3.30E-10,2.28E-09,5.45E-08,3.74E-09,2.57E-09,2.15E-09,4.43E-10,8.79E-11,1.84E-05,4.62E-12,1.17E-07,0.999977052,1.29E-09,8.00E-09,3.31E-08,6.08E-07,1.19E-10,4.62E-12,5.65E-08,"breast cancer, invasive, ductal"
"breast cancer, invasive, ductal",1.18E-08,5.62E-09,2.52E-09,1.44E-08,8.35E-07,1.10E-09,2.05E-07,7.08E-07,1.10E-08,7.62E-08,3.53E-08,4.98E-09,1.26E-08,2.62E-07,5.00E-12,1.85E-07,0.999985456,2.05E-08,4.63E-08,3.56E-07,3.71E-06,2.55E-09,1.73E-11,2.57E-07,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",2.86E-06,1.38E-06,0.999998987,2.06E-07,3.05E-06,7.75E-06,4.99E-06,6.83E-05,4.53E-06,1.60E-09,1.42E-06,3.33E-05,3.47E-06,4.70E-07,7.57E-07,6.01E-07,6.10E-05,0.000124373,3.99E-07,3.02E-06,6.42E-06,3.47E-07,1.37E-05,1.10E-05,"atypical, fibroadenoma, na"
"atypical, phyllodes, na",0.00012524,1.21E-06,0.000144302,1.90E-06,0.963207304,5.21E-08,8.46E-07,1.94E-06,0.039359707,1.17E-06,1.63E-05,5.37E-08,8.79E-08,1.39E-06,2.03E-06,8.02E-06,1.18E-05,1.22E-06,1.49E-06,3.23E-05,3.30E-07,9.30E-08,4.66E-05,6.06E-06,"atypical, phyllodes, na"
"atypical, fibroadenoma, na",1.77E-06,4.89E-07,0.980890691,6.15E-09,3.74E-08,9.49E-11,3.03E-14,6.12E-11,1.20E-12,6.13E-09,1.35E-09,7.96E-13,3.35E-08,2.28E-08,1.26E-08,1.30E-09,6.13E-10,1.31E-09,1.20E-12,1.01E-08,2.01E-11,3.21E-11,2.16E-11,1.29E-08,"atypical, fibroadenoma, na"
"benign, apocrine metaplasia, na",1.76E-07,2.47E-05,6.58E-06,1.54E-05,4.46E-06,0.998592794,2.58E-07,3.79E-05,1.09E-06,3.63E-07,1.14E-06,0.000397257,0.000462456,7.42E-07,1.06E-05,1.52E-06,1.78E-05,1.27E-05,2.83E-05,8.73E-06,5.19E-07,2.40E-07,1.76E-06,7.16E-07,"benign, apocrine metaplasia, na"
"atypical, fibroadenoma, na",3.69E-07,9.04E-08,0.999999762,2.01E-08,1.79E-07,8.17E-10,1.27E-09,7.11E-09,6.38E-09,2.69E-11,2.38E-08,5.38E-10,3.61E-09,1.10E-07,9.92E-08,1.72E-08,1.86E-07,3.90E-09,3.82E-13,3.50E-07,2.19E-09,2.18E-10,9.55E-11,2.94E-08,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",7.27E-10,5.82E-11,1.83E-11,2.66E-11,4.49E-08,2.85E-11,1.05E-09,1.46E-08,3.92E-11,1.34E-08,9.13E-11,1.79E-09,2.84E-11,1.77E-08,2.56E-14,4.65E-08,0.999999881,2.50E-09,5.02E-07,3.94E-09,5.28E-10,6.10E-12,9.81E-11,9.66E-09,"breast cancer, invasive, ductal"
"breast cancer, invasive, ductal",2.53E-10,6.73E-11,1.68E-08,2.79E-10,3.91E-08,8.10E-10,3.87E-09,1.25E-07,5.00E-10,8.67E-09,4.44E-10,1.69E-08,1.65E-11,1.94E-09,1.58E-13,7.45E-08,0.999998868,5.12E-07,8.73E-08,2.35E-08,4.51E-09,1.63E-10,6.00E-07,6.19E-08,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",2.86E-06,1.38E-06,0.999998987,2.06E-07,3.05E-06,7.75E-06,4.99E-06,6.83E-05,4.53E-06,1.60E-09,1.42E-06,3.33E-05,3.47E-06,4.70E-07,7.57E-07,6.01E-07,6.10E-05,0.000124373,3.99E-07,3.02E-06,6.42E-06,3.47E-07,1.37E-05,1.10E-05,"atypical, fibroadenoma, na"
"benign, cyst, na",9.37E-12,9.51E-07,2.69E-07,1.39E-07,1.76E-07,2.87E-07,0.999999702,5.70E-08,2.42E-07,6.52E-08,2.94E-06,3.70E-09,9.27E-09,1.98E-08,2.09E-07,1.37E-07,2.62E-08,1.01E-07,8.31E-08,5.80E-08,3.66E-08,1.31E-07,7.38E-09,5.14E-08,"benign, cyst, na"
"breast cancer, in situ, ductal",2.37E-10,1.17E-09,7.06E-08,4.48E-08,1.05E-06,3.59E-08,5.20E-09,5.45E-10,2.79E-09,1.24E-09,1.48E-05,4.44E-07,3.04E-13,0.99999994,6.72E-06,2.09E-06,3.65E-10,1.38E-11,5.65E-10,2.73E-07,1.08E-06,2.62E-12,9.72E-11,1.58E-08,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",1.72E-10,1.23E-11,3.79E-11,2.69E-08,6.59E-07,2.59E-06,5.47E-11,1.43E-08,2.64E-10,8.10E-11,6.57E-09,8.33E-10,2.60E-10,0.99960655,1.34E-06,7.93E-07,0.000187818,2.62E-09,1.92E-10,2.31E-06,2.03E-07,5.49E-10,2.39E-12,1.74E-06,"breast cancer, in situ, ductal"
"benign, cyst, na",1.87E-10,8.90E-07,5.55E-07,1.88E-07,8.95E-07,4.01E-06,0.999996126,8.57E-06,1.79E-06,1.36E-07,3.32E-06,3.99E-07,1.07E-06,6.95E-08,1.66E-07,6.15E-07,1.62E-06,3.30E-06,2.99E-07,7.09E-07,2.00E-07,4.91E-07,6.31E-07,9.69E-07,"benign, cyst, na"
"breast cancer, invasive, ductal",0.519656539,1.45E-08,7.74E-09,9.28E-08,7.73E-07,3.48E-12,1.53E-08,1.71E-08,1.12E-09,6.28E-08,4.26E-09,1.89E-11,4.10E-07,1.70E-07,4.00E-10,6.89E-08,0.831006527,7.91E-09,1.39E-06,4.31E-08,9.12E-08,8.96E-10,1.75E-11,2.29E-06,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",0.000212928,1.79E-06,3.27E-07,3.32E-07,2.55E-06,9.68E-11,3.21E-08,5.00E-08,7.37E-05,1.33E-06,1.32E-06,6.57E-09,0.999982476,1.19E-07,2.35E-07,1.63E-07,1.34E-07,1.48E-07,2.83E-11,1.56E-06,7.62E-08,1.94E-08,8.42E-08,5.72E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, na, na",1.79E-06,8.71E-07,8.20E-07,1.66E-08,4.69E-07,1.08E-06,6.25E-08,7.60E-05,5.30E-07,9.39E-08,8.55E-07,1.97E-07,3.28E-08,1.12E-07,1.89E-09,1.36E-06,3.89E-07,7.00E-07,1.52E-07,3.18E-06,7.90E-08,8.63E-06,0.999996424,8.49E-07,"breast cancer, na, na"
"benign, cyst, na",1.92E-10,5.44E-09,0.003354455,2.63E-08,2.59E-06,0.050057586,0.998103023,7.17E-05,3.33E-05,1.43E-07,2.34E-06,1.99E-06,2.65E-05,8.02E-07,1.80E-08,5.34E-07,3.00E-06,1.02E-05,7.62E-06,8.30E-06,3.29E-05,5.77E-07,6.94E-05,1.61E-05,"benign, cyst, na"
"benign, cyst, na",7.09E-12,5.33E-07,2.84E-08,1.25E-07,2.23E-07,3.73E-07,0.999999285,1.69E-07,9.35E-08,4.30E-08,1.25E-06,6.56E-09,6.72E-08,3.12E-08,1.24E-07,1.84E-07,1.34E-07,1.17E-07,1.40E-08,7.55E-08,1.09E-08,7.67E-08,1.05E-08,6.42E-08,"benign, cyst, na"
"atypical, atypical lobular hyperplasia, na",9.49E-07,0.883419335,3.99E-07,2.60E-10,0.006886275,6.68E-09,4.48E-07,3.20E-06,3.29E-09,2.03E-07,3.32E-07,8.77E-10,5.44E-11,4.62E-06,1.23E-09,4.00E-07,4.51E-06,3.00E-06,3.73E-06,4.47E-07,7.15E-06,9.88E-07,6.71E-06,6.74E-07,"atypical, atypical lobular hyperplasia, na"
"breast cancer, in situ, ductal",6.08E-12,9.18E-08,3.36E-10,2.46E-06,8.97E-07,3.56E-06,2.25E-07,8.74E-08,8.06E-12,2.55E-07,2.05E-10,1.80E-06,6.21E-06,0.870529473,2.96E-09,1.75E-06,1.35E-05,1.13E-08,3.82E-07,1.77E-07,8.14E-08,7.16E-11,1.06E-05,2.22E-07,"breast cancer, in situ, ductal"
"breast cancer, na, na",6.63E-06,6.04E-06,1.38E-05,2.36E-07,5.40E-06,0.000174932,5.59E-06,5.05E-05,4.76E-07,2.69E-06,2.35E-06,1.49E-05,3.25E-07,6.65E-07,3.87E-07,2.33E-05,2.01E-07,1.28E-05,0.05045056,1.62E-05,2.77E-08,5.07E-06,0.999540269,9.86E-06,"breast cancer, na, na"
"breast cancer, invasive, ductal",2.20E-11,9.64E-12,9.81E-10,7.46E-12,6.23E-09,3.96E-12,8.45E-11,1.13E-08,1.07E-08,1.09E-09,3.49E-10,1.05E-09,3.13E-13,2.72E-05,9.88E-12,3.12E-08,0.998398125,3.86E-10,1.21E-08,1.86E-09,8.49E-10,6.74E-12,8.88E-10,1.57E-08,"breast cancer, invasive, ductal"
"breast cancer, in situ, lobular",1.53E-08,2.47E-07,1.18E-06,4.05E-07,2.28E-07,8.44E-09,3.41E-07,3.62E-09,4.95E-06,2.29E-08,5.93E-06,3.88E-09,1.55E-11,3.64E-05,0.999994397,3.66E-05,3.11E-10,4.89E-07,4.76E-09,9.43E-06,6.67E-15,4.53E-05,4.53E-07,1.48E-06,"breast cancer, in situ, lobular"
"breast cancer, invasive, ductal",2.65E-09,2.29E-11,1.57E-10,1.03E-09,3.63E-07,6.58E-09,1.14E-07,1.54E-08,2.66E-09,9.57E-09,2.13E-09,6.70E-11,5.43E-12,3.49E-05,1.35E-11,2.96E-07,0.99992466,1.64E-10,9.10E-08,5.28E-08,3.65E-08,4.14E-11,1.16E-13,1.48E-07,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",1.57E-08,4.80E-10,4.46E-08,3.80E-08,9.35E-07,4.36E-12,1.05E-08,7.54E-08,2.42E-07,4.10E-09,3.03E-08,1.79E-08,3.77E-10,0.17990528,3.60E-07,4.28E-06,0.95559597,5.78E-10,6.43E-12,1.32E-07,8.30E-09,8.22E-11,6.22E-09,2.53E-07,"breast cancer, invasive, ductal"
"benign, apocrine metaplasia, na",7.91E-08,4.49E-08,1.46E-07,2.22E-07,1.52E-07,0.999999821,6.17E-10,1.42E-06,7.19E-09,5.71E-07,3.41E-09,1.07E-07,4.03E-06,2.86E-08,7.88E-09,5.84E-07,3.70E-06,3.53E-07,8.51E-07,2.04E-06,8.98E-08,2.05E-08,1.07E-06,8.56E-07,"benign, apocrine metaplasia, na"
"breast cancer, invasive, ductal",1.02E-10,3.33E-12,6.99E-13,4.68E-11,7.23E-08,2.12E-11,2.80E-10,7.70E-09,1.85E-10,1.68E-09,3.52E-10,1.83E-10,8.73E-12,5.87E-07,4.04E-13,2.56E-08,0.999942303,1.28E-09,2.24E-09,3.74E-08,1.66E-09,3.71E-11,1.15E-09,4.63E-08,"breast cancer, invasive, ductal"
"benign, radial scar, na",1.46E-05,1.17E-05,2.87E-05,9.98E-06,2.86E-05,2.52E-08,4.57E-06,3.52E-07,0.000291581,9.95E-07,0.99957341,2.96E-06,6.55E-08,9.47E-06,3.54E-05,3.31E-06,2.27E-06,1.09E-05,1.72E-08,4.20E-06,4.50E-07,1.57E-06,3.75E-05,1.39E-07,"benign, radial scar, na"
"breast cancer, na, ductal",2.90E-08,2.01E-08,3.86E-06,1.51E-07,4.07E-06,6.16E-06,6.29E-06,7.06E-05,3.84E-06,1.51E-07,1.70E-06,1.77E-06,6.03E-06,5.67E-05,4.04E-11,9.45E-08,2.25E-05,3.31E-06,2.41E-05,9.79E-06,0.999173045,1.64E-05,0.000297979,1.79E-06,"breast cancer, na, ductal"
"breast cancer, in situ, ductal",8.64E-05,1.79E-09,2.20E-11,1.92E-08,4.21E-06,1.36E-10,5.18E-11,1.16E-09,1.71E-11,3.60E-09,3.54E-09,1.19E-12,1.30E-07,0.999975741,4.33E-08,3.69E-07,3.85E-09,2.71E-11,1.12E-09,5.82E-08,6.53E-08,2.18E-12,3.79E-10,1.72E-06,"breast cancer, in situ, ductal"
"benign, radial scar, na",4.21E-07,2.57E-05,0.001536471,3.44E-06,0.000106857,0.005423383,0.00228482,5.25E-05,5.67E-05,5.46E-08,0.957556844,2.65E-05,7.03E-08,4.53E-05,4.06E-07,9.32E-06,0.018647108,0.000388152,1.46E-05,6.42E-07,0.000109377,8.67E-07,5.89E-05,6.26E-07,"benign, radial scar, na"
"breast cancer, invasive, lobular",2.69E-09,4.04E-08,3.09E-09,2.92E-08,3.13E-07,1.55E-11,5.10E-08,9.78E-08,7.47E-08,5.05E-10,3.88E-07,6.49E-10,2.01E-08,2.33E-08,0.000543662,5.13E-08,2.66E-06,0.991717339,8.18E-08,1.41E-06,3.22E-12,2.08E-06,5.95E-09,2.56E-06,"breast cancer, invasive, lobular"
"benign, usual ductal hyperplasia, na",1.06E-05,3.87E-07,0.002599378,5.02E-08,5.56E-07,0.000982748,6.35E-08,7.81E-05,3.39E-09,7.04E-08,5.92E-09,0.000515323,0.852600694,2.90E-06,7.47E-09,1.29E-07,0.000213473,0.000186065,1.10E-06,1.09E-07,8.83E-07,1.64E-09,0.001517626,2.18E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, na, na",2.00E-06,1.09E-06,4.78E-07,2.04E-08,2.09E-07,2.26E-07,2.55E-08,5.76E-06,3.56E-07,1.05E-07,5.54E-07,2.80E-08,6.73E-09,5.94E-08,1.02E-08,1.42E-06,6.89E-08,5.40E-08,3.41E-08,1.65E-06,2.07E-08,2.06E-05,0.999995887,7.66E-07,"breast cancer, na, na"
"breast cancer, in situ, ductal",1.09E-06,9.28E-09,1.23E-07,1.12E-06,1.26E-06,4.52E-08,2.32E-08,6.57E-08,4.74E-07,4.51E-07,2.57E-08,9.27E-07,4.55E-09,0.652479887,9.61E-05,1.10E-05,8.27E-06,6.39E-10,3.25E-06,1.48E-07,9.58E-10,1.33E-10,2.89E-10,2.44E-07,"breast cancer, in situ, ductal"
"atypical, atypical ductal hyperplasia, na",0.0211372,1.04E-05,4.95E-09,0.959561825,1.63E-06,1.59E-09,1.58E-09,2.03E-09,2.70E-08,8.77E-06,1.34E-07,5.75E-10,1.18E-06,1.75E-07,9.66E-06,5.50E-07,3.37E-08,3.37E-10,4.98E-09,1.84E-07,1.01E-08,3.50E-08,5.20E-06,1.01E-08,"atypical, flat epithelial atypia, na"
"breast cancer, in situ, ductal",2.30E-09,4.10E-10,1.96E-09,1.19E-08,2.26E-07,5.24E-10,5.10E-08,4.53E-09,1.60E-07,2.88E-10,2.14E-08,3.75E-09,1.14E-11,1,9.29E-06,2.70E-06,3.78E-08,2.87E-12,1.88E-10,9.36E-08,4.51E-07,8.72E-12,4.00E-11,1.56E-06,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",3.55E-09,2.11E-11,5.99E-12,9.38E-10,2.15E-07,6.90E-11,9.85E-10,9.00E-08,6.76E-09,1.05E-08,8.46E-10,4.34E-09,3.18E-10,4.72E-06,3.84E-12,1.87E-07,0.999999821,8.03E-09,7.81E-08,1.18E-08,1.57E-09,2.40E-11,5.05E-12,7.18E-08,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",3.48E-11,0.371681094,1.52E-08,4.44E-09,3.17E-08,9.68E-06,4.21E-08,3.49E-09,1.88E-09,5.42E-09,1.34E-08,3.61E-10,1.84E-13,0.002336459,1.76E-07,1.44E-07,4.55E-09,2.59E-09,7.74E-06,4.62E-08,1.04E-06,3.22E-09,3.28E-08,7.50E-09,"atypical, atypical lobular hyperplasia, na"
"breast cancer, na, na",7.14E-10,5.75E-09,5.30E-11,2.25E-09,1.79E-08,1.85E-11,5.83E-10,6.39E-10,4.03E-10,1.56E-09,2.98E-09,9.31E-11,1.48E-14,6.64E-05,6.39E-10,4.24E-07,1.97E-08,1.97E-12,2.35E-09,3.53E-06,1.81E-10,3.24E-09,0.956798732,2.20E-08,"breast cancer, na, na"
"breast cancer, in situ, ductal",1.72E-09,4.63E-11,3.55E-10,1.43E-10,1.99E-07,1.69E-09,2.29E-12,4.93E-09,4.55E-11,1.77E-10,8.61E-10,5.31E-09,1.69E-09,0.999999523,3.72E-08,1.68E-07,6.83E-08,5.40E-12,1.35E-11,2.59E-07,5.62E-07,2.57E-12,7.26E-12,4.10E-07,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",2.59E-09,8.47E-09,6.32E-09,1.23E-06,3.83E-07,8.83E-07,8.73E-08,1.67E-08,1.32E-07,7.43E-09,7.62E-07,3.82E-08,2.34E-11,0.000176614,0.995303631,5.20E-06,8.40E-06,0.000155322,9.68E-08,9.15E-07,1.38E-13,1.18E-06,5.27E-10,4.78E-06,"breast cancer, in situ, lobular"
"atypical, fibroadenoma, na",3.20E-06,1.38E-06,0.999997854,1.62E-07,3.09E-06,5.21E-06,4.56E-06,0.000139281,4.83E-06,1.49E-09,1.37E-06,1.67E-05,2.60E-06,8.28E-07,6.38E-07,5.62E-07,3.32E-05,8.66E-05,2.66E-07,4.11E-06,9.53E-06,4.27E-07,1.71E-05,1.03E-05,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",1.09E-09,8.08E-05,3.34E-09,3.94E-09,8.38E-08,2.69E-11,1.76E-09,1.46E-10,2.68E-07,1.89E-09,1.02E-08,2.08E-07,3.21E-16,0.543386221,2.05E-06,1.86E-07,1.18E-08,3.97E-11,6.44E-08,4.63E-09,7.85E-10,2.90E-11,2.53E-09,2.72E-08,"breast cancer, in situ, ductal"
"atypical, flat epithelial atypia, na",0.999955773,1.87E-05,0.000330281,2.20E-07,2.59E-07,1.50E-09,1.34E-10,3.06E-08,2.84E-08,2.51E-11,1.24E-08,1.15E-07,6.92E-10,5.49E-09,1.71E-06,2.04E-07,9.00E-06,3.03E-09,7.51E-07,6.91E-10,2.78E-10,2.66E-08,1.24E-05,8.26E-07,"atypical, atypical ductal hyperplasia, na"
"benign, apocrine metaplasia, na",3.33E-06,5.54E-07,5.85E-06,3.64E-07,7.30E-07,0.999970257,9.13E-10,1.23E-06,4.46E-09,9.34E-09,2.08E-07,2.20E-06,1.44E-08,3.17E-08,3.88E-07,5.19E-07,4.55E-07,1.73E-07,1.20E-09,3.72E-06,1.40E-10,1.07E-08,6.22E-07,3.69E-07,"benign, apocrine metaplasia, na"
"atypical, atypical ductal hyperplasia, na",0.494838834,9.68E-08,0.000292769,5.32E-05,6.60E-07,0.000916047,2.83E-10,7.86E-10,1.16E-09,5.84E-10,6.25E-10,6.96E-11,5.31E-12,0.01053584,1.89E-06,1.03E-07,4.65E-13,3.37E-11,4.67E-08,1.06E-08,3.12E-08,1.63E-10,8.21E-10,2.28E-07,"atypical, atypical ductal hyperplasia, na"
"benign, cyst, na",5.13E-11,1.13E-06,1.52E-07,2.20E-07,4.70E-07,3.67E-07,0.999999762,4.20E-07,3.96E-07,5.47E-08,3.00E-06,3.74E-08,4.29E-08,6.68E-08,2.81E-07,3.70E-07,5.96E-07,4.55E-07,7.46E-08,1.18E-07,3.55E-08,1.59E-07,3.43E-08,2.58E-07,"benign, cyst, na"
"breast cancer, na, ductal",2.90E-08,2.01E-08,3.86E-06,1.51E-07,4.07E-06,6.16E-06,6.29E-06,7.06E-05,3.84E-06,1.51E-07,1.70E-06,1.77E-06,6.03E-06,5.67E-05,4.04E-11,9.45E-08,2.25E-05,3.31E-06,2.41E-05,9.79E-06,0.999173045,1.64E-05,0.000297979,1.79E-06,"breast cancer, na, ductal"
"breast cancer, invasive, ductal",1.10E-07,1.33E-11,1.93E-12,1.86E-10,3.91E-07,1.54E-12,2.50E-10,2.09E-09,3.79E-10,1.81E-09,1.21E-10,4.92E-12,3.02E-08,0.000495375,8.02E-12,7.42E-08,0.999588549,2.26E-11,1.24E-09,2.50E-08,2.71E-10,1.41E-12,6.32E-13,4.32E-08,"breast cancer, invasive, ductal"
"atypical, atypical lobular hyperplasia, na",4.00E-10,0.000167585,1.74E-09,1.41E-06,5.83E-07,1.79E-08,2.37E-08,8.62E-10,0.000125508,6.43E-10,3.41E-08,5.43E-10,3.00E-11,0.965059161,0.000539659,4.75E-06,8.14E-08,1.25E-09,1.48E-11,2.28E-07,2.34E-07,1.74E-09,5.19E-14,1.62E-06,"breast cancer, in situ, ductal"
"breast cancer, na, na",2.03E-07,1.65E-07,7.20E-08,3.33E-08,2.06E-07,3.66E-07,5.46E-08,3.73E-06,1.24E-07,3.83E-08,2.41E-08,1.17E-07,1.53E-07,6.78E-08,9.41E-10,8.09E-07,1.66E-07,9.31E-07,5.40E-08,1.58E-06,2.82E-09,3.99E-07,0.999999821,4.25E-07,"breast cancer, na, na"
"breast cancer, na, na",2.03E-07,1.65E-07,7.20E-08,3.33E-08,2.06E-07,3.66E-07,5.46E-08,3.73E-06,1.24E-07,3.83E-08,2.41E-08,1.17E-07,1.53E-07,6.78E-08,9.41E-10,8.09E-07,1.66E-07,9.31E-07,5.40E-08,1.58E-06,2.82E-09,3.99E-07,0.999999821,4.25E-07,"breast cancer, na, na"
"breast cancer, invasive, lobular",1.42E-09,1.49E-07,3.60E-08,1.83E-07,8.68E-07,4.71E-07,1.56E-06,3.72E-06,2.06E-09,1.17E-08,4.25E-07,2.93E-08,9.76E-08,2.20E-11,3.52E-06,3.12E-08,8.25E-06,0.999823213,3.08E-05,7.90E-06,3.18E-09,0.000404284,4.99E-06,1.25E-06,"breast cancer, invasive, lobular"
"benign, apocrine metaplasia, na",8.99E-09,3.35E-07,1.22E-06,5.85E-06,7.26E-07,0.999824047,2.48E-08,1.34E-07,5.07E-10,1.28E-07,8.02E-08,5.72E-08,2.43E-08,2.32E-07,7.35E-08,2.62E-07,2.08E-06,3.05E-07,3.58E-08,2.94E-05,9.98E-07,3.15E-08,3.38E-08,7.56E-07,"benign, apocrine metaplasia, na"
