Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"benign, papilloma, na",2.65E-05,6.29E-12,1.11E-06,2.49E-08,1.53E-07,2.25E-05,2.47E-06,1.84E-08,0.999997139,4.77E-06,2.69E-06,2.89E-05,5.09E-12,8.55E-08,0.000191299,2.43E-07,1.61E-06,5.23E-11,8.59E-10,2.02E-05,6.67E-10,2.74E-10,1.20E-08,3.34E-09,"benign, papilloma, na"
"breast cancer, invasive, ductal",9.42E-11,5.01E-16,5.59E-12,2.45E-09,6.39E-08,1.79E-13,1.62E-12,3.90E-11,2.07E-13,4.27E-11,4.49E-11,4.77E-12,1.69E-13,0.825585902,7.04E-16,6.82E-08,0.998082161,1.10E-13,2.00E-12,2.72E-07,1.40E-06,1.13E-13,2.37E-16,6.97E-11,"breast cancer, invasive, ductal"
"benign, cyst, na",1.71E-08,2.85E-07,1.14E-06,9.54E-08,3.86E-06,2.42E-06,0.999996126,1.84E-05,1.81E-06,1.88E-07,7.94E-06,1.84E-08,1.18E-08,1.93E-07,1.70E-07,1.83E-07,9.19E-06,4.99E-06,1.44E-09,8.53E-06,1.20E-07,4.32E-07,1.67E-06,4.88E-06,"benign, cyst, na"
"breast cancer, na, na",2.83E-09,5.71E-08,1.63E-08,7.39E-07,7.07E-08,1.96E-09,2.49E-10,1.04E-06,1.07E-12,1.54E-09,7.21E-05,2.48E-09,3.28E-13,7.41E-07,1.05E-09,1.78E-05,2.26E-07,1.47E-07,7.97E-09,2.71E-07,1.84E-09,1.23E-07,1,6.34E-09,"breast cancer, na, na"
"atypical, atypical ductal hyperplasia, na",0.99999851,8.47E-06,1.93E-05,6.56E-07,1.93E-07,1.90E-09,2.19E-12,3.05E-05,4.03E-11,5.84E-08,2.51E-09,1.50E-08,7.40E-05,4.81E-05,2.46E-07,2.30E-09,3.22E-08,5.20E-10,2.41E-13,1.84E-07,1.76E-07,1.73E-12,3.81E-10,1.72E-12,"atypical, atypical ductal hyperplasia, na"
"breast cancer, in situ, ductal",1.86E-12,6.87E-12,4.88E-10,1.32E-10,3.21E-06,8.99E-17,1.88E-12,6.16E-10,6.62E-13,3.03E-16,3.14E-10,2.11E-11,1.70E-10,1,1.32E-05,9.84E-06,6.50E-12,6.49E-11,6.13E-11,9.09E-07,5.06E-12,2.01E-11,3.68E-11,3.31E-07,"breast cancer, in situ, ductal"
"breast cancer, na, na",4.19E-07,1.13E-08,2.01E-05,5.09E-09,1.85E-05,1.47E-05,1.42E-06,1.83E-05,1.01E-06,3.25E-07,4.04E-08,1.58E-05,1.08E-07,6.84E-07,1.04E-09,9.90E-07,0.001901039,3.60E-07,0.003189411,1.08E-05,2.16E-06,2.33E-08,0.00192801,8.12E-06,"breast cancer, invasive, na"
"breast cancer, in situ, ductal",3.23E-12,1.38E-13,8.29E-10,1.68E-09,9.20E-06,5.32E-09,6.25E-09,7.15E-08,4.45E-09,1.04E-11,2.03E-10,2.25E-09,7.03E-13,0.999928057,1.38E-08,1.27E-05,5.79E-07,1.31E-09,1.45E-07,1.18E-06,8.11E-07,9.28E-10,5.55E-06,2.29E-05,"breast cancer, in situ, ductal"
"benign, papilloma, na",0.000472375,1.61E-07,0.000195963,8.10E-09,3.34E-07,1.99E-05,6.83E-09,7.01E-06,0.999193251,1.96E-08,4.20E-06,7.96E-06,4.89E-06,2.22E-09,5.56E-06,6.80E-08,0.000237155,1.56E-05,5.85E-06,7.62E-07,3.12E-07,4.13E-08,1.25E-05,1.53E-06,"benign, papilloma, na"
"breast cancer, na, na",1.12E-07,1.38E-07,1.67E-06,3.82E-08,3.46E-07,1.46E-06,7.46E-07,7.49E-05,8.18E-09,4.08E-08,1.65E-08,4.13E-07,2.69E-07,2.74E-09,9.06E-10,1.38E-06,8.88E-06,6.12E-06,5.68E-07,3.72E-06,7.67E-07,5.15E-07,0.999998271,5.84E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",2.29E-12,2.94E-14,3.17E-14,8.62E-12,4.33E-07,1.70E-17,3.36E-09,3.86E-14,1.10E-16,1.72E-09,2.07E-09,1.75E-17,1.07E-16,7.44E-06,2.33E-18,5.07E-08,0.999162436,1.15E-11,3.38E-08,1.00E-07,1.28E-14,1.66E-14,8.24E-15,2.11E-12,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",3.09E-05,2.40E-06,1.07E-06,0.000165774,2.03E-07,1.26E-08,1.78E-16,3.29E-08,1.93E-10,0.025532173,1.12E-08,5.28E-08,0.000281742,1.81E-07,4.91E-07,2.09E-08,1.13E-07,7.31E-09,1.57E-12,6.90E-07,2.49E-10,1.14E-10,9.07E-13,3.75E-10,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, in situ, ductal",2.07E-08,9.35E-12,2.45E-08,1.42E-10,3.36E-07,2.32E-12,8.76E-10,5.06E-08,1.97E-09,1.02E-11,1.13E-09,1.15E-08,1.32E-13,0.999969721,1.81E-09,7.52E-06,5.89E-06,1.98E-13,5.05E-08,5.43E-07,5.29E-07,1.48E-11,1.01E-05,1.17E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",1.97E-11,4.21E-15,1.71E-12,1.28E-10,1.15E-07,2.62E-12,7.39E-11,1.52E-10,3.85E-13,8.51E-10,6.90E-11,3.59E-11,3.32E-14,1.85E-05,3.13E-18,7.35E-08,0.99999541,2.96E-11,1.42E-08,1.44E-07,4.24E-08,2.88E-13,8.65E-12,1.71E-10,"breast cancer, invasive, ductal"
"breast cancer, invasive, ductal",2.32E-08,4.53E-10,3.99E-10,8.43E-09,3.49E-06,1.35E-08,6.13E-08,7.35E-07,2.51E-10,1.21E-06,6.51E-09,1.00E-07,9.06E-08,7.99E-09,2.95E-14,8.93E-08,0.999867439,4.52E-07,3.46E-06,8.43E-07,4.37E-06,7.26E-10,1.03E-09,1.22E-07,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",1.56E-05,2.52E-06,0.999999881,7.78E-08,4.78E-07,1.72E-08,4.03E-06,7.90E-05,8.79E-07,1.49E-09,1.37E-06,3.88E-06,2.24E-09,3.64E-08,9.39E-07,5.82E-08,0.000217778,0.000342461,1.42E-07,2.72E-06,1.56E-06,3.44E-07,1.50E-05,6.00E-06,"atypical, fibroadenoma, na"
"atypical, phyllodes, na",5.69E-07,3.37E-08,1.56E-05,9.86E-09,0.991512418,3.35E-12,6.47E-05,1.47E-05,0.259307057,2.00E-06,1.46E-06,5.69E-11,1.29E-07,9.23E-07,9.15E-08,3.01E-07,2.02E-05,3.41E-06,4.51E-08,0.000260182,7.65E-08,4.90E-08,2.78E-07,1.88E-05,"atypical, phyllodes, na"
"atypical, fibroadenoma, na",4.10E-07,1.12E-05,0.136819378,4.64E-07,2.24E-08,2.01E-11,9.37E-16,1.46E-10,5.60E-17,7.44E-07,5.65E-12,2.37E-14,4.29E-09,5.24E-08,4.04E-09,6.08E-10,3.70E-09,1.76E-08,5.38E-14,1.21E-07,1.87E-13,3.96E-12,5.16E-14,1.09E-11,"atypical, fibroadenoma, na"
"benign, apocrine metaplasia, na",2.40E-07,4.68E-05,0.001242109,4.17E-06,3.69E-06,0.999081373,1.22E-09,9.34E-05,8.32E-06,2.65E-07,9.51E-07,0.002929118,0.000307351,8.64E-08,0.000248973,2.76E-06,2.46E-05,6.85E-05,1.51E-05,6.02E-06,3.26E-07,5.40E-06,3.13E-06,0.000174732,"benign, apocrine metaplasia, na"
"atypical, fibroadenoma, na",4.81E-07,5.57E-07,0.999999225,4.84E-08,7.67E-07,2.84E-11,1.43E-06,5.29E-06,5.48E-08,2.25E-09,3.38E-07,3.04E-09,2.80E-10,1.66E-07,3.33E-08,1.25E-08,3.05E-05,1.59E-06,9.48E-11,5.09E-06,6.97E-08,8.83E-09,3.05E-08,2.65E-07,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",2.01E-12,9.60E-16,1.81E-13,1.22E-10,5.37E-07,3.27E-14,3.49E-11,6.12E-12,1.61E-12,2.36E-08,2.79E-11,1.06E-12,3.77E-15,4.69E-10,8.09E-22,1.25E-08,1,2.09E-11,1.32E-08,1.59E-07,5.28E-11,3.34E-15,1.61E-15,5.66E-12,"breast cancer, invasive, ductal"
"breast cancer, invasive, ductal",4.33E-09,9.31E-14,9.98E-10,1.67E-08,1.97E-06,8.95E-10,3.12E-09,1.46E-08,8.52E-09,1.37E-06,6.22E-10,1.84E-08,1.22E-11,1.40E-11,1.43E-15,8.11E-08,0.999997616,7.11E-07,4.48E-06,2.87E-06,1.88E-08,2.28E-11,2.15E-10,2.13E-09,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",1.56E-05,2.52E-06,0.999999881,7.78E-08,4.78E-07,1.72E-08,4.03E-06,7.90E-05,8.79E-07,1.49E-09,1.37E-06,3.88E-06,2.24E-09,3.64E-08,9.39E-07,5.82E-08,0.000217778,0.000342461,1.42E-07,2.72E-06,1.56E-06,3.44E-07,1.50E-05,6.00E-06,"atypical, fibroadenoma, na"
"benign, cyst, na",2.18E-08,1.24E-08,8.99E-08,6.25E-08,4.71E-06,1.31E-05,0.999966919,3.01E-06,6.24E-06,6.04E-07,4.02E-06,1.48E-09,6.16E-08,2.43E-05,3.93E-08,4.98E-08,3.38E-07,1.83E-08,2.53E-10,1.46E-05,5.88E-06,5.57E-08,1.47E-08,1.47E-06,"benign, cyst, na"
"breast cancer, in situ, ductal",8.08E-11,1.75E-11,4.42E-10,3.14E-09,8.78E-08,8.29E-11,7.36E-12,1.56E-10,4.78E-12,3.65E-12,9.83E-06,8.72E-07,8.79E-17,1,0.000114221,7.62E-05,2.06E-11,3.92E-14,4.06E-07,2.81E-06,1.73E-11,2.46E-11,6.16E-14,4.14E-08,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",2.60E-14,7.24E-15,6.60E-14,8.34E-09,6.17E-09,2.30E-08,1.64E-14,2.30E-11,2.12E-15,6.35E-15,4.70E-12,1.31E-13,1.82E-18,0.999967635,4.29E-08,1.45E-06,1.85E-06,2.59E-12,3.94E-15,5.00E-08,3.59E-09,1.08E-09,9.38E-14,1.32E-09,"breast cancer, in situ, ductal"
"benign, cyst, na",7.04E-08,8.93E-07,8.27E-06,5.39E-08,3.46E-06,2.31E-05,0.999980569,0.000185906,4.20E-06,1.13E-06,1.44E-05,2.25E-07,7.43E-07,8.54E-08,2.95E-07,2.13E-07,1.64E-05,2.50E-05,3.45E-09,1.26E-05,5.35E-07,1.22E-06,9.93E-06,2.33E-05,"benign, cyst, na"
"breast cancer, invasive, ductal",0.026086748,4.39E-11,8.62E-12,3.76E-09,3.41E-06,8.98E-17,9.08E-09,2.57E-11,2.87E-13,1.88E-09,4.45E-10,3.23E-15,3.96E-09,2.32E-09,6.92E-15,1.25E-09,0.95506531,5.07E-08,2.12E-06,1.39E-07,3.73E-09,1.07E-12,2.59E-13,7.91E-13,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",0.000469711,2.83E-07,2.33E-05,6.09E-07,1.92E-05,4.03E-13,1.46E-09,1.22E-06,0.001062826,1.11E-08,5.00E-05,1.40E-09,1,1.38E-08,1.75E-07,1.78E-08,5.88E-06,6.16E-07,4.70E-12,1.17E-06,8.17E-08,1.32E-10,4.91E-10,5.90E-09,"benign, usual ductal hyperplasia, na"
"breast cancer, na, na",6.26E-07,7.69E-06,7.08E-06,2.34E-08,3.06E-06,8.38E-06,1.52E-06,0.000486332,2.76E-07,7.13E-07,3.22E-06,3.82E-07,1.54E-09,7.25E-08,2.85E-08,4.60E-06,1.68E-05,5.79E-07,8.56E-07,2.55E-05,2.15E-06,0.000183137,0.999535918,3.22E-06,"breast cancer, na, na"
"benign, cyst, na",8.23E-08,2.14E-08,4.19E-05,7.95E-08,8.03E-06,0.011517516,0.99953413,1.20E-05,0.000246364,9.26E-07,3.91E-05,3.34E-08,5.68E-05,1.28E-07,5.86E-08,4.70E-07,1.28E-05,4.57E-06,4.99E-08,1.39E-05,3.51E-07,4.75E-08,2.95E-05,1.08E-05,"benign, cyst, na"
"benign, cyst, na",3.38E-09,1.55E-07,1.71E-07,3.54E-08,1.90E-06,1.90E-06,0.999998033,4.23E-06,1.49E-07,2.24E-07,2.85E-06,2.80E-09,1.92E-08,2.20E-07,5.75E-08,9.29E-08,1.03E-06,1.15E-06,4.39E-10,6.66E-06,6.71E-09,6.73E-08,1.84E-07,1.47E-06,"benign, cyst, na"
"atypical, atypical lobular hyperplasia, na",1.31E-08,0.925183058,3.70E-09,1.20E-11,0.494152904,1.09E-15,1.08E-06,9.09E-06,6.29E-13,2.14E-10,6.39E-08,3.03E-13,7.23E-12,6.37E-06,1.45E-10,9.94E-08,6.54E-06,1.23E-05,7.41E-07,5.65E-06,7.03E-11,6.60E-07,4.61E-06,6.87E-07,"atypical, atypical lobular hyperplasia, na"
"breast cancer, in situ, ductal",4.18E-13,2.09E-09,1.70E-11,1.04E-06,4.18E-07,1.37E-05,6.82E-10,3.52E-08,8.63E-16,3.10E-09,1.22E-11,4.03E-07,1.10E-08,0.893545747,6.52E-13,2.68E-06,5.55E-05,9.70E-13,2.01E-09,1.54E-07,1.22E-07,1.13E-11,4.40E-06,3.13E-07,"breast cancer, in situ, ductal"
"breast cancer, na, na",8.65E-07,1.89E-07,3.10E-06,6.73E-09,1.01E-06,0.000126289,1.45E-06,4.79E-05,1.26E-07,6.64E-08,5.21E-08,1.72E-06,2.78E-08,1.49E-06,6.23E-08,8.27E-06,4.95E-08,3.20E-07,0.001398218,3.38E-05,1.78E-06,1.89E-06,0.999998689,5.64E-06,"breast cancer, na, na"
"breast cancer, invasive, ductal",6.43E-13,1.04E-16,1.52E-10,6.86E-12,4.61E-08,1.50E-16,4.77E-12,4.75E-14,1.63E-13,5.69E-12,4.41E-12,6.18E-16,2.73E-21,1.87E-08,7.58E-19,1.46E-08,0.999996603,5.94E-11,1.01E-07,1.77E-07,1.59E-13,6.61E-15,1.44E-14,7.20E-13,"breast cancer, invasive, ductal"
"breast cancer, in situ, lobular",1.86E-10,1.59E-09,8.05E-10,5.78E-07,1.02E-07,2.02E-11,2.57E-07,1.17E-07,3.63E-07,2.71E-11,9.03E-07,3.66E-10,7.75E-14,2.44E-05,0.999932289,0.000314922,6.99E-12,0.00065137,3.76E-12,3.99E-05,9.04E-13,0.001847167,0.000168623,9.17E-08,"breast cancer, in situ, lobular"
"breast cancer, invasive, ductal",1.67E-10,6.79E-15,6.30E-12,2.11E-10,7.60E-07,2.11E-10,3.02E-08,8.85E-10,3.50E-09,1.05E-08,5.01E-11,4.47E-11,5.21E-14,1.23E-06,4.99E-14,2.91E-08,0.998458385,1.02E-09,2.23E-08,4.51E-06,3.66E-08,2.42E-11,1.49E-15,2.05E-09,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",3.09E-11,3.17E-11,2.34E-09,8.65E-08,8.70E-07,1.36E-12,9.75E-09,8.20E-07,1.18E-11,1.88E-09,5.32E-07,1.89E-10,9.95E-13,0.000282184,3.51E-10,2.81E-06,0.280867428,5.53E-08,1.80E-12,1.30E-06,9.83E-08,9.34E-09,8.91E-08,5.72E-08,"breast cancer, invasive, ductal"
"benign, apocrine metaplasia, na",3.69E-07,3.55E-08,9.24E-06,1.30E-07,7.00E-08,0.99999994,7.16E-11,1.28E-06,6.48E-08,8.95E-07,3.00E-08,1.25E-07,1.31E-05,2.76E-10,3.61E-08,2.85E-07,1.93E-05,2.89E-06,6.14E-06,4.90E-06,3.56E-08,1.41E-07,1.69E-05,6.95E-07,"benign, apocrine metaplasia, na"
"breast cancer, invasive, ductal",5.78E-13,3.23E-15,3.05E-14,8.02E-12,4.16E-07,1.52E-14,2.50E-11,5.06E-11,1.15E-15,1.52E-10,1.89E-12,1.16E-14,6.02E-15,4.86E-07,5.64E-20,1.51E-08,0.99997443,1.66E-10,1.83E-09,3.45E-07,2.27E-09,5.52E-13,3.85E-10,8.81E-11,"breast cancer, invasive, ductal"
"benign, radial scar, na",1.37E-05,3.48E-05,3.98E-05,1.63E-06,3.22E-06,1.65E-07,0.000144861,0.000120787,0.002109963,1.38E-05,0.997761548,7.74E-05,1.43E-10,4.16E-08,3.58E-05,5.82E-06,9.71E-05,2.85E-05,5.00E-09,1.30E-06,1.97E-09,5.07E-06,0.000125644,1.15E-06,"benign, radial scar, na"
"breast cancer, na, ductal",1.97E-06,9.77E-10,6.20E-06,5.74E-08,7.16E-06,1.30E-05,1.41E-05,0.001524789,4.25E-07,4.80E-07,5.81E-08,3.75E-06,1.07E-05,0.000231673,9.59E-09,8.36E-08,0.000790533,1.47E-06,2.32E-07,1.99E-05,0.99761343,0.000103721,0.000969992,0.00013802,"breast cancer, na, ductal"
"breast cancer, in situ, ductal",0.000435489,4.49E-11,5.56E-12,1.40E-09,4.59E-06,1.36E-17,3.92E-11,1.48E-11,4.12E-15,6.84E-13,2.28E-10,7.91E-17,2.36E-08,0.999976993,6.95E-10,8.43E-08,3.74E-09,1.29E-12,8.67E-10,1.62E-07,1.62E-09,3.74E-13,2.41E-12,5.37E-11,"breast cancer, in situ, ductal"
"benign, radial scar, na",3.39E-07,6.83E-05,0.000626777,4.27E-06,3.76E-06,0.000439963,0.015265714,2.81E-05,7.13E-06,1.42E-07,0.787875295,1.23E-06,7.33E-10,1.67E-07,7.40E-08,1.00E-06,0.021722864,1.08E-05,1.87E-07,1.96E-07,2.09E-06,8.59E-06,1.76E-05,4.84E-06,"benign, radial scar, na"
"breast cancer, invasive, lobular",3.13E-12,7.13E-12,2.34E-10,3.44E-10,9.66E-06,1.84E-17,1.90E-11,2.21E-10,3.47E-07,7.45E-13,9.78E-10,8.21E-16,2.03E-08,1.27E-12,0.000231354,4.29E-07,7.13E-07,0.997872531,9.08E-09,8.78E-05,5.14E-19,1.34E-08,5.83E-13,3.19E-09,"breast cancer, invasive, lobular"
"benign, usual ductal hyperplasia, na",2.24E-05,3.62E-07,0.041402444,1.53E-06,6.43E-07,0.032530479,1.72E-09,7.17E-05,4.34E-07,7.88E-09,2.03E-07,1.47E-05,0.009462281,9.00E-09,1.50E-07,3.33E-07,0.000291803,0.001321348,6.31E-07,4.91E-07,4.60E-06,7.80E-08,0.004181243,8.06E-06,"atypical, fibroadenoma, na"
"breast cancer, na, na",9.05E-07,1.41E-05,1.16E-05,3.30E-08,1.11E-06,2.23E-05,7.28E-07,6.41E-05,6.26E-07,2.90E-07,4.41E-06,2.45E-07,4.10E-10,1.79E-08,1.08E-06,5.84E-06,1.64E-06,6.97E-07,4.58E-06,2.96E-05,6.31E-07,0.001870948,0.999492466,1.68E-06,"breast cancer, na, na"
"breast cancer, in situ, ductal",3.12E-09,5.48E-13,6.03E-09,4.18E-09,1.11E-06,2.65E-07,1.80E-10,2.07E-08,6.22E-10,2.19E-09,2.69E-10,1.06E-06,1.49E-09,0.84256649,1.04E-08,1.49E-05,2.64E-05,5.43E-10,0.000179565,7.99E-06,1.05E-09,8.43E-12,7.36E-09,5.77E-07,"breast cancer, in situ, ductal"
"atypical, atypical ductal hyperplasia, na",0.756434202,6.04E-06,6.25E-09,0.956708968,5.81E-07,4.26E-12,6.72E-09,1.59E-08,2.41E-10,7.27E-08,2.26E-08,7.34E-11,1.84E-06,1.97E-07,1.82E-05,2.00E-08,1.72E-08,1.01E-08,8.51E-13,5.25E-08,7.80E-06,3.87E-09,2.25E-06,4.48E-12,"atypical, flat epithelial atypia, na"
"breast cancer, in situ, ductal",3.55E-10,1.38E-13,3.52E-11,1.06E-10,4.27E-07,1.24E-12,1.66E-09,5.09E-09,4.20E-12,3.80E-13,2.09E-09,1.15E-11,1.74E-14,1,1.69E-08,4.74E-06,4.09E-07,1.72E-15,2.96E-13,1.27E-06,3.52E-06,1.70E-11,3.33E-13,8.72E-08,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",1.35E-12,3.86E-16,5.23E-13,1.68E-10,6.04E-07,3.34E-14,8.55E-11,1.10E-10,3.55E-13,2.77E-09,1.32E-10,1.24E-12,9.07E-15,1.57E-06,4.45E-19,1.50E-07,0.99999994,1.33E-09,1.62E-09,3.97E-07,1.14E-10,4.52E-14,3.38E-14,1.11E-10,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",1.88E-10,0.011111564,5.27E-11,4.92E-11,3.93E-07,8.58E-06,4.04E-13,1.71E-10,3.14E-16,8.80E-13,3.61E-09,5.48E-13,2.83E-18,0.158361897,1.46E-07,5.04E-07,1.16E-09,3.17E-09,1.90E-05,6.13E-07,6.65E-13,4.75E-08,3.45E-09,1.29E-08,"breast cancer, in situ, ductal"
"breast cancer, na, na",8.54E-12,2.09E-13,3.05E-10,1.65E-10,1.16E-08,1.36E-10,4.88E-11,6.02E-12,3.69E-15,3.14E-12,1.23E-12,7.09E-12,1.03E-18,0.000471872,1.54E-12,5.60E-06,5.84E-09,4.83E-14,2.95E-05,0.000123815,7.24E-13,3.16E-12,0.999739289,7.42E-12,"breast cancer, na, na"
"breast cancer, in situ, ductal",2.31E-11,6.65E-13,2.84E-12,5.75E-11,2.63E-08,9.73E-12,3.67E-17,4.04E-10,1.58E-16,7.77E-15,2.19E-13,5.70E-11,1.78E-10,0.999998987,1.18E-13,7.93E-08,1.66E-06,3.31E-14,1.72E-11,5.73E-08,7.22E-09,2.21E-14,3.84E-11,1.16E-09,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",5.26E-14,7.15E-10,4.74E-10,7.99E-07,1.32E-07,2.64E-05,2.69E-11,1.70E-08,4.80E-09,1.72E-12,1.86E-09,2.84E-08,1.19E-15,0.725919783,0.904612839,0.000214854,9.70E-10,6.54E-06,1.05E-10,1.96E-06,4.91E-13,1.85E-06,3.13E-11,3.01E-06,"breast cancer, in situ, lobular"
"atypical, fibroadenoma, na",2.64E-06,1.76E-06,0.999998748,5.11E-08,1.14E-06,1.58E-09,4.48E-06,0.000195043,1.97E-07,1.58E-09,6.32E-07,2.74E-07,5.02E-10,7.09E-07,6.53E-07,6.43E-08,3.38E-05,9.28E-05,5.92E-09,4.34E-06,3.28E-06,4.83E-07,2.18E-05,8.52E-06,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",6.49E-12,2.52E-08,2.61E-13,5.76E-12,2.46E-08,2.59E-15,4.21E-12,1.39E-11,6.74E-12,1.96E-13,6.72E-12,5.60E-09,1.51E-21,0.023887426,1.07E-10,1.68E-06,4.28E-06,4.14E-12,1.34E-06,8.26E-08,2.31E-16,5.50E-13,2.27E-07,1.07E-10,"breast cancer, in situ, ductal"
"atypical, flat epithelial atypia, na",0.999791861,6.38E-05,2.25E-06,7.67E-06,1.32E-08,2.08E-11,8.22E-10,1.16E-08,1.28E-09,1.57E-10,1.86E-10,1.50E-08,2.85E-15,1.16E-09,1.60E-07,2.02E-09,4.60E-07,3.64E-10,1.88E-09,1.02E-08,1.37E-07,4.61E-10,0.007008185,6.51E-13,"atypical, atypical ductal hyperplasia, na"
"benign, apocrine metaplasia, na",1.64E-05,9.04E-07,1.01E-05,2.24E-05,6.47E-09,0.999736309,6.42E-12,3.96E-06,2.00E-08,5.10E-07,1.38E-07,9.29E-06,3.37E-08,1.79E-08,6.06E-06,5.38E-07,8.23E-06,2.24E-07,5.07E-11,3.30E-07,2.45E-08,7.15E-08,2.59E-07,5.15E-08,"benign, apocrine metaplasia, na"
"atypical, atypical ductal hyperplasia, na",0.999650359,5.82E-09,0.012613269,6.52E-05,1.57E-08,5.73E-11,9.90E-12,4.57E-11,2.91E-11,2.96E-11,4.27E-10,5.24E-14,9.07E-14,0.002059958,1.11E-07,6.62E-10,1.57E-09,5.77E-12,8.87E-12,3.59E-08,1.43E-07,4.08E-13,7.15E-12,4.68E-14,"atypical, atypical ductal hyperplasia, na"
"benign, cyst, na",1.71E-08,2.85E-07,1.14E-06,9.54E-08,3.86E-06,2.42E-06,0.999996126,1.84E-05,1.81E-06,1.88E-07,7.94E-06,1.84E-08,1.18E-08,1.93E-07,1.70E-07,1.83E-07,9.19E-06,4.99E-06,1.44E-09,8.53E-06,1.20E-07,4.32E-07,1.67E-06,4.88E-06,"benign, cyst, na"
"breast cancer, na, ductal",1.97E-06,9.77E-10,6.20E-06,5.74E-08,7.16E-06,1.30E-05,1.41E-05,0.001524789,4.25E-07,4.80E-07,5.81E-08,3.75E-06,1.07E-05,0.000231673,9.59E-09,8.36E-08,0.000790533,1.47E-06,2.32E-07,1.99E-05,0.99761343,0.000103721,0.000969992,0.00013802,"breast cancer, na, ductal"
"breast cancer, invasive, ductal",1.98E-08,3.87E-15,2.94E-14,1.36E-11,9.43E-07,1.51E-18,6.79E-15,1.98E-13,4.22E-15,2.36E-11,3.24E-12,1.25E-15,5.30E-12,0.000819413,1.84E-18,1.70E-08,0.99892205,2.36E-13,2.70E-09,6.81E-08,1.79E-12,2.36E-16,7.99E-15,8.66E-13,"breast cancer, invasive, ductal"
"atypical, atypical lobular hyperplasia, na",1.56E-09,2.46E-05,1.08E-12,8.59E-07,1.34E-07,8.78E-12,2.76E-14,7.06E-12,1.06E-10,8.83E-15,3.02E-09,3.99E-15,5.84E-15,0.950151682,0.001682818,2.31E-06,2.70E-09,3.20E-10,2.05E-13,1.20E-07,7.68E-13,6.71E-09,2.72E-16,8.99E-11,"breast cancer, in situ, ductal"
"breast cancer, na, na",1.12E-07,1.38E-07,1.67E-06,3.82E-08,3.46E-07,1.46E-06,7.46E-07,7.49E-05,8.18E-09,4.08E-08,1.65E-08,4.13E-07,2.69E-07,2.74E-09,9.06E-10,1.38E-06,8.88E-06,6.12E-06,5.68E-07,3.72E-06,7.67E-07,5.15E-07,0.999998271,5.84E-07,"breast cancer, na, na"
"breast cancer, na, na",1.12E-07,1.38E-07,1.67E-06,3.82E-08,3.46E-07,1.46E-06,7.46E-07,7.49E-05,8.18E-09,4.08E-08,1.65E-08,4.13E-07,2.69E-07,2.74E-09,9.06E-10,1.38E-06,8.88E-06,6.12E-06,5.68E-07,3.72E-06,7.67E-07,5.15E-07,0.999998271,5.84E-07,"breast cancer, na, na"
"breast cancer, invasive, lobular",5.30E-10,1.67E-08,6.82E-07,2.03E-09,3.06E-06,2.30E-07,1.04E-07,1.33E-05,1.70E-08,1.44E-08,2.77E-08,8.14E-08,2.37E-06,2.36E-14,1.92E-06,3.54E-07,9.37E-05,0.99954015,0.001032589,7.61E-05,1.59E-11,4.13E-05,3.21E-05,1.37E-05,"breast cancer, invasive, lobular"
"benign, apocrine metaplasia, na",7.66E-06,4.96E-08,7.29E-07,6.50E-06,9.74E-08,0.999683678,1.03E-10,2.47E-07,8.35E-11,6.73E-05,2.25E-07,3.88E-10,2.39E-12,8.81E-07,1.18E-07,1.10E-06,1.42E-05,4.53E-08,1.11E-09,7.54E-06,6.48E-07,2.79E-07,4.03E-08,3.14E-08,"benign, apocrine metaplasia, na"
"benign, papilloma, na",3.55E-06,4.23E-10,1.13E-06,5.83E-08,3.75E-06,2.45E-06,1.32E-05,1.65E-05,0.999954522,4.23E-07,5.59E-07,4.79E-06,1.18E-10,2.97E-09,4.23E-05,1.17E-06,0.00188068,0.000102375,9.60E-08,1.55E-05,7.66E-08,1.76E-07,4.15E-05,3.54E-06,"benign, papilloma, na"
