Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"benign, papilloma, na",2.28E-06,4.61E-09,2.53E-05,3.12E-07,3.42E-07,2.26E-07,6.33E-07,1.00E-08,0.999953568,6.89E-07,2.36E-06,5.85E-06,5.60E-10,5.53E-07,5.14E-07,2.31E-07,1.07E-05,2.59E-08,1.90E-09,4.17E-06,8.24E-09,5.44E-08,2.42E-07,6.59E-07,"benign, papilloma, na"
"breast cancer, invasive, ductal",3.35E-10,1.80E-11,2.43E-08,2.99E-09,7.49E-08,1.48E-12,1.47E-09,1.82E-13,4.60E-10,2.22E-10,3.84E-09,1.35E-11,4.91E-11,0.001027216,1.84E-10,6.14E-07,0.999953806,1.45E-11,2.46E-10,1.42E-07,8.86E-07,2.82E-08,7.35E-15,8.10E-08,"breast cancer, invasive, ductal"
"benign, cyst, na",1.65E-08,5.37E-07,5.80E-07,1.42E-07,3.32E-06,3.09E-07,0.999997616,2.67E-06,5.06E-06,5.32E-07,5.40E-06,1.35E-07,1.84E-08,2.28E-07,2.46E-07,1.45E-06,1.15E-07,7.14E-08,4.93E-07,1.56E-07,9.87E-08,5.23E-08,1.65E-07,2.10E-06,"benign, cyst, na"
"breast cancer, na, na",4.46E-08,9.79E-07,2.21E-05,6.87E-08,9.04E-07,1.00E-07,3.51E-07,1.50E-07,5.72E-09,7.43E-08,0.000699203,2.72E-06,2.61E-11,4.63E-06,1.27E-07,1.82E-06,6.97E-07,3.85E-07,1.44E-06,3.14E-07,4.54E-09,2.03E-06,0.999998033,5.82E-07,"breast cancer, na, na"
"atypical, atypical ductal hyperplasia, na",0.927757144,4.38E-06,2.03E-07,5.52E-08,3.63E-07,3.02E-06,2.56E-07,7.13E-06,5.29E-09,1.06E-06,2.06E-07,8.83E-07,0.005976979,6.30E-07,2.03E-08,4.02E-07,8.26E-09,7.78E-07,1.42E-08,1.39E-07,3.48E-07,3.21E-09,1.28E-05,2.36E-07,"atypical, atypical ductal hyperplasia, na"
"breast cancer, in situ, ductal",2.45E-09,2.51E-09,5.60E-10,5.58E-08,1.39E-06,6.40E-12,2.38E-08,4.15E-10,1.33E-07,6.00E-11,1.47E-08,3.69E-07,1.30E-08,0.999939084,0.00786789,9.91E-07,1.75E-08,5.38E-09,2.86E-08,1.26E-06,9.80E-10,8.30E-07,1.74E-07,4.80E-07,"breast cancer, in situ, ductal"
"breast cancer, na, na",5.15E-08,4.40E-07,0.001474868,7.60E-07,1.46E-05,3.88E-06,7.58E-06,1.34E-05,1.27E-06,1.59E-06,7.04E-06,1.09E-05,3.09E-08,3.04E-05,2.11E-08,3.86E-06,0.003030669,3.83E-07,0.143308654,1.97E-06,1.62E-08,4.34E-07,0.000155128,2.87E-06,"breast cancer, invasive, na"
"breast cancer, in situ, ductal",3.08E-08,3.06E-09,2.83E-08,2.55E-06,8.24E-06,2.41E-07,3.72E-07,1.50E-06,3.84E-05,4.13E-08,2.26E-06,1.34E-07,8.17E-11,0.999983728,7.04E-07,5.78E-06,0.000131017,5.72E-09,4.04E-08,4.92E-07,7.74E-08,9.67E-07,6.87E-05,2.48E-06,"breast cancer, in situ, ductal"
"benign, papilloma, na",8.33E-05,1.41E-07,4.06E-05,1.09E-06,1.24E-06,7.75E-06,7.64E-07,2.56E-07,0.999953628,2.58E-06,3.15E-06,1.01E-05,5.12E-07,6.41E-07,4.24E-06,1.09E-06,1.39E-05,8.90E-06,2.49E-07,3.92E-06,5.79E-08,9.74E-07,5.30E-06,2.55E-06,"benign, papilloma, na"
"breast cancer, na, na",1.16E-07,5.08E-08,6.05E-08,7.88E-08,2.46E-07,1.78E-07,1.12E-07,1.25E-06,1.42E-07,1.51E-07,5.26E-08,2.63E-07,1.24E-08,1.06E-07,1.24E-08,1.58E-07,2.15E-09,4.26E-07,6.67E-08,2.74E-07,1.22E-08,5.71E-07,0.999998569,1.33E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",5.16E-11,2.82E-13,1.69E-11,2.67E-10,3.27E-08,6.63E-13,3.65E-06,4.82E-15,4.50E-12,7.85E-10,8.86E-08,6.73E-15,7.56E-13,7.73E-06,1.67E-11,2.93E-08,0.013277439,5.26E-12,2.04E-08,1.18E-08,4.20E-10,1.08E-10,8.90E-13,1.22E-08,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",4.32E-06,3.41E-08,1.13E-06,1.09E-06,3.25E-07,0.001555993,2.56E-10,5.80E-10,1.71E-07,0.210334405,2.14E-07,1.27E-06,0.002604128,1.87E-06,8.50E-07,1.66E-07,7.67E-08,6.58E-09,2.09E-09,4.99E-08,1.08E-06,3.05E-08,1.86E-09,3.39E-07,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, in situ, ductal",4.44E-07,2.55E-08,5.81E-06,8.48E-09,7.11E-07,1.29E-10,1.24E-08,3.21E-07,1.36E-06,1.57E-09,4.17E-07,4.03E-07,3.34E-10,0.999997437,3.13E-07,1.25E-06,8.83E-05,1.36E-11,9.78E-09,8.62E-07,2.50E-08,2.14E-07,7.28E-07,5.12E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",3.41E-10,2.91E-12,2.83E-08,1.52E-09,2.01E-07,4.10E-11,7.81E-09,1.27E-12,5.54E-09,2.82E-10,5.74E-09,2.54E-10,2.39E-11,8.74E-06,1.42E-11,4.59E-07,0.999997675,2.07E-10,2.78E-08,2.82E-07,7.76E-06,1.68E-08,2.46E-12,1.22E-07,"breast cancer, invasive, ductal"
"breast cancer, invasive, ductal",1.69E-09,2.57E-08,9.49E-09,1.88E-07,3.20E-06,1.21E-09,1.10E-06,1.75E-07,8.44E-09,3.26E-07,6.95E-08,2.90E-08,6.83E-09,1.26E-07,6.81E-11,5.63E-07,0.999994338,3.75E-08,1.07E-06,4.14E-07,6.33E-06,1.97E-07,1.28E-10,4.37E-07,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",1.12E-06,3.07E-06,0.999990582,5.18E-07,9.36E-07,1.84E-06,1.26E-06,1.47E-07,5.19E-07,8.46E-08,9.84E-07,9.77E-06,2.79E-06,8.56E-08,2.42E-07,3.24E-07,1.50E-05,4.46E-05,2.57E-07,9.37E-07,1.99E-07,7.21E-07,1.16E-05,1.41E-06,"atypical, fibroadenoma, na"
"atypical, phyllodes, na",7.79E-06,1.67E-07,8.28E-05,1.83E-06,0.985873878,1.95E-07,4.98E-06,4.21E-07,0.000368065,1.24E-05,1.82E-06,8.37E-09,1.63E-07,1.19E-05,3.22E-08,1.81E-05,5.29E-05,7.06E-06,6.50E-06,4.50E-07,1.63E-06,7.59E-06,2.93E-05,1.12E-05,"atypical, phyllodes, na"
"atypical, fibroadenoma, na",4.84E-08,7.07E-08,0.902743936,3.91E-08,5.27E-09,1.13E-06,7.31E-11,1.45E-10,4.20E-11,4.05E-07,1.42E-09,2.97E-10,7.70E-07,6.71E-09,5.48E-08,9.95E-10,4.81E-10,7.53E-08,2.32E-10,2.77E-09,4.84E-09,1.26E-09,8.87E-09,4.22E-09,"atypical, fibroadenoma, na"
"benign, apocrine metaplasia, na",2.46E-06,0.000161877,2.56E-05,6.31E-05,3.45E-06,0.981896877,4.69E-08,4.99E-07,3.43E-07,3.95E-06,4.75E-06,0.001405142,0.009017613,2.60E-06,2.99E-05,2.30E-06,0.000127581,1.96E-05,1.07E-07,1.12E-05,2.49E-07,2.42E-06,5.43E-06,3.13E-06,"benign, apocrine metaplasia, na"
"atypical, fibroadenoma, na",1.07E-08,3.28E-07,0.999995112,4.71E-08,2.97E-08,2.31E-09,1.39E-08,2.78E-09,4.57E-09,1.52E-09,2.83E-08,2.57E-09,6.69E-08,1.51E-09,3.97E-09,2.51E-09,1.93E-06,2.02E-07,1.04E-11,1.70E-07,1.93E-09,1.03E-07,2.14E-08,2.26E-08,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",2.90E-12,4.08E-12,1.28E-07,3.20E-09,4.75E-08,1.17E-12,1.33E-08,1.05E-11,1.32E-10,1.41E-08,9.70E-10,4.68E-12,2.32E-12,4.16E-09,1.13E-13,5.36E-09,0.999999344,5.50E-12,4.75E-09,1.37E-08,1.12E-07,3.71E-09,3.44E-13,8.38E-09,"breast cancer, invasive, ductal"
"breast cancer, invasive, ductal",6.93E-11,9.37E-11,1.32E-05,1.19E-07,8.06E-07,6.74E-10,2.44E-07,3.83E-09,1.32E-08,1.32E-07,5.85E-08,1.93E-08,1.35E-08,3.71E-12,1.79E-12,8.72E-08,0.999997914,7.12E-07,2.09E-08,9.05E-07,1.58E-06,4.40E-08,1.98E-05,1.29E-07,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",1.12E-06,3.07E-06,0.999990582,5.18E-07,9.36E-07,1.84E-06,1.26E-06,1.47E-07,5.19E-07,8.46E-08,9.84E-07,9.77E-06,2.79E-06,8.56E-08,2.42E-07,3.24E-07,1.50E-05,4.46E-05,2.57E-07,9.37E-07,1.99E-07,7.21E-07,1.16E-05,1.41E-06,"atypical, fibroadenoma, na"
"benign, cyst, na",5.13E-09,5.88E-08,8.09E-07,3.34E-08,2.86E-06,3.95E-07,0.999997139,6.57E-08,1.47E-06,2.95E-07,1.53E-06,1.02E-08,3.88E-10,5.21E-09,2.32E-08,5.42E-07,1.45E-08,3.93E-08,1.06E-06,4.60E-08,3.41E-07,1.26E-08,3.14E-08,5.24E-07,"benign, cyst, na"
"breast cancer, in situ, ductal",8.69E-10,2.98E-09,4.72E-07,7.69E-08,1.38E-07,3.20E-08,1.24E-07,1.65E-09,6.11E-10,2.71E-09,0.005489564,1.87E-06,1.76E-10,0.999930382,2.16E-07,1.05E-07,4.04E-07,3.48E-09,1.14E-06,2.15E-07,3.39E-10,1.85E-09,5.79E-09,8.58E-08,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",5.78E-10,3.02E-11,1.11E-10,1.29E-08,1.50E-07,1.57E-06,3.47E-10,5.94E-12,8.90E-11,6.85E-10,6.24E-08,6.88E-11,5.02E-13,0.998751044,7.61E-05,1.78E-07,1.38E-07,2.68E-09,2.39E-10,9.87E-09,4.12E-08,3.74E-08,3.45E-11,1.88E-08,"breast cancer, in situ, ductal"
"benign, cyst, na",8.93E-08,1.07E-06,6.61E-07,1.56E-07,5.18E-06,8.95E-07,0.999993145,6.70E-06,5.94E-06,9.50E-07,7.46E-06,2.03E-07,5.07E-08,2.81E-07,3.86E-07,2.96E-06,2.09E-07,2.04E-07,1.24E-06,3.46E-07,1.74E-07,1.21E-07,5.25E-07,2.35E-06,"benign, cyst, na"
"breast cancer, invasive, ductal",0.125967741,1.88E-09,1.52E-09,6.21E-08,5.23E-06,4.04E-12,0.000176392,2.28E-11,2.36E-09,1.13E-07,4.99E-07,3.46E-11,1.24E-06,1.72E-07,1.41E-10,3.21E-06,0.853730798,7.19E-08,9.61E-07,1.15E-07,3.93E-07,6.93E-09,4.97E-11,1.66E-06,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",1.63E-05,5.45E-07,2.43E-07,1.72E-06,3.53E-07,2.54E-09,3.53E-09,3.76E-08,7.08E-05,1.21E-06,1.83E-06,1.63E-08,0.999971628,3.75E-08,5.13E-09,2.23E-07,3.77E-07,1.35E-07,9.30E-10,6.31E-07,1.92E-07,6.99E-08,2.90E-08,5.22E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, na, na",1.80E-07,1.79E-08,2.31E-07,1.06E-07,3.03E-07,1.69E-09,1.58E-08,1.35E-06,1.66E-06,1.78E-07,8.52E-07,4.60E-08,1.27E-09,9.00E-08,2.26E-10,1.15E-07,1.49E-08,1.58E-08,1.65E-08,6.67E-08,4.99E-09,1.05E-05,0.999976218,5.93E-08,"breast cancer, na, na"
"benign, cyst, na",2.00E-07,2.12E-07,0.000416223,2.57E-07,6.95E-06,0.000300717,0.996271789,3.85E-07,9.93E-05,1.22E-06,6.07E-06,9.84E-07,8.38E-05,7.95E-07,1.44E-07,4.99E-06,3.14E-07,5.98E-06,1.88E-06,1.78E-06,8.58E-07,1.55E-07,6.57E-05,4.43E-06,"benign, cyst, na"
"benign, cyst, na",9.18E-09,1.25E-07,1.26E-07,2.98E-08,1.97E-06,1.24E-07,0.999996126,1.88E-07,1.74E-06,3.51E-07,2.47E-06,3.86E-08,4.46E-09,2.37E-08,5.71E-08,6.45E-07,2.59E-08,2.41E-08,2.59E-07,4.47E-08,2.97E-08,1.22E-08,5.95E-08,4.17E-07,"benign, cyst, na"
"atypical, atypical lobular hyperplasia, na",1.24E-06,0.064233094,4.35E-06,2.29E-08,0.182549611,2.27E-09,4.89E-06,1.10E-07,3.00E-08,1.42E-06,3.39E-06,4.08E-10,1.60E-09,1.80E-05,9.16E-08,1.06E-05,2.70E-06,6.75E-06,1.75E-05,1.02E-06,5.67E-09,2.42E-05,1.14E-06,2.79E-06,"atypical, phyllodes, na"
"breast cancer, in situ, ductal",2.93E-10,3.23E-08,5.11E-10,2.89E-07,4.93E-07,0.006659774,2.18E-08,1.34E-08,3.34E-12,1.02E-07,5.33E-08,1.97E-08,1.15E-06,0.279999644,5.08E-08,1.91E-06,0.000461512,2.46E-09,5.66E-08,2.03E-07,9.85E-07,1.71E-07,6.26E-05,1.82E-07,"breast cancer, in situ, ductal"
"breast cancer, na, na",9.98E-08,8.56E-08,4.52E-07,1.70E-08,8.00E-07,0.005400031,7.02E-08,6.83E-07,2.56E-07,1.19E-07,3.44E-07,3.57E-06,3.65E-10,1.49E-07,2.26E-06,7.20E-07,6.64E-08,1.13E-06,0.000197389,1.39E-06,4.77E-10,2.32E-07,0.999843836,2.39E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",1.20E-12,1.47E-13,6.60E-07,2.62E-11,3.30E-09,1.74E-13,1.07E-09,2.38E-12,1.02E-10,4.00E-10,1.07E-09,1.88E-12,5.30E-14,1.89E-08,4.99E-12,1.48E-08,0.999704599,4.05E-11,2.29E-09,6.37E-09,2.12E-08,4.57E-09,9.77E-11,9.52E-09,"breast cancer, invasive, ductal"
"breast cancer, in situ, lobular",1.17E-08,2.57E-07,8.31E-07,3.55E-07,4.05E-07,5.71E-07,2.96E-06,1.49E-10,2.59E-05,3.19E-07,2.46E-07,2.47E-07,5.11E-09,4.05E-06,0.999975324,7.05E-06,1.09E-10,0.000133748,2.77E-07,4.46E-06,9.10E-10,0.000103837,0.000119995,1.50E-06,"breast cancer, in situ, lobular"
"breast cancer, invasive, ductal",2.83E-10,8.29E-13,8.46E-10,1.98E-09,5.37E-08,4.10E-10,7.61E-06,2.45E-10,3.81E-07,3.25E-08,9.16E-09,1.53E-11,1.59E-13,8.65E-07,5.56E-10,1.30E-07,0.999498904,1.09E-10,1.15E-07,4.60E-07,2.44E-07,1.91E-09,8.54E-15,1.62E-08,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",5.63E-08,7.39E-10,1.91E-06,4.12E-07,1.79E-06,1.37E-09,8.72E-08,1.36E-05,1.18E-07,5.10E-08,1.14E-06,3.30E-08,4.13E-09,0.181604028,1.13E-07,2.93E-06,0.863021612,6.40E-10,3.62E-12,2.25E-06,2.88E-07,2.02E-06,0.067147262,3.23E-07,"breast cancer, invasive, ductal"
"benign, apocrine metaplasia, na",4.25E-08,1.11E-07,3.32E-07,4.02E-08,3.40E-07,0.99999851,5.30E-09,1.59E-09,1.23E-08,8.75E-07,3.59E-08,5.68E-07,3.29E-06,2.44E-08,1.49E-07,7.94E-08,1.53E-06,1.86E-07,9.58E-08,1.99E-07,2.49E-07,7.09E-08,5.76E-07,1.04E-07,"benign, apocrine metaplasia, na"
"breast cancer, invasive, ductal",1.65E-12,1.35E-12,8.81E-11,2.49E-10,7.42E-08,2.23E-13,8.71E-10,1.89E-11,8.96E-11,3.00E-10,6.33E-11,3.64E-12,5.11E-13,1.18E-06,4.94E-12,3.23E-08,0.999707162,4.38E-12,2.96E-09,7.34E-08,7.06E-06,8.98E-09,7.86E-10,7.53E-09,"breast cancer, invasive, ductal"
"benign, radial scar, na",2.81E-06,3.32E-05,2.81E-05,7.00E-05,4.39E-06,1.64E-06,8.00E-06,1.51E-06,7.78E-05,4.37E-05,0.999619246,6.37E-06,1.71E-07,4.39E-05,1.07E-06,7.54E-06,1.24E-05,2.23E-06,3.45E-06,1.25E-05,8.92E-09,4.61E-06,3.92E-05,1.22E-05,"benign, radial scar, na"
"breast cancer, na, ductal",3.27E-07,1.18E-08,1.98E-06,1.44E-06,1.11E-05,1.22E-05,6.23E-06,1.34E-06,7.62E-07,5.58E-06,6.83E-08,3.57E-06,1.49E-06,1.48E-05,7.35E-08,2.59E-06,5.04E-05,3.31E-06,5.42E-06,2.32E-05,0.999471486,9.30E-06,0.000361784,5.90E-06,"breast cancer, na, ductal"
"breast cancer, in situ, ductal",5.86E-06,5.02E-09,5.19E-12,5.32E-09,2.65E-07,8.84E-11,4.38E-11,3.20E-10,1.26E-10,5.98E-09,2.14E-08,2.04E-12,1.82E-06,0.999993324,8.46E-09,1.41E-07,1.27E-08,2.38E-11,6.11E-09,2.05E-08,3.13E-07,1.36E-08,4.95E-10,2.50E-08,"breast cancer, in situ, ductal"
"benign, radial scar, na",2.26E-06,7.07E-05,0.00175067,2.12E-05,5.35E-05,0.00056662,3.25E-05,7.84E-06,2.83E-07,1.12E-06,0.949151695,1.50E-05,2.38E-06,0.001570189,7.74E-07,3.54E-05,0.03884178,4.66E-05,0.000193625,9.49E-06,3.69E-08,1.16E-05,8.69E-05,0.000108199,"benign, radial scar, na"
"breast cancer, invasive, lobular",4.05E-08,3.04E-08,7.83E-09,1.09E-08,2.39E-07,9.54E-08,6.43E-08,9.22E-10,0.000916346,5.63E-10,2.03E-07,6.49E-10,2.17E-07,2.77E-08,0.001876068,2.78E-06,4.70E-07,0.957136929,2.28E-07,1.95E-06,5.32E-11,2.42E-06,1.82E-08,2.03E-07,"breast cancer, invasive, lobular"
"benign, usual ductal hyperplasia, na",4.29E-05,1.37E-05,0.004465756,3.00E-05,1.47E-06,0.000142607,5.68E-07,3.20E-06,1.68E-07,1.31E-06,1.47E-06,0.001180738,0.319360048,2.85E-07,8.61E-09,5.39E-07,0.000790835,0.000105142,2.52E-08,4.24E-06,2.28E-07,2.79E-07,0.004556693,1.40E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, na, na",1.01E-07,1.74E-08,9.87E-07,1.43E-07,2.38E-07,2.09E-09,6.25E-09,2.61E-09,1.24E-06,1.09E-07,1.14E-06,1.17E-07,1.43E-09,6.60E-09,7.39E-09,1.41E-07,6.47E-09,1.43E-08,3.86E-08,3.99E-08,3.26E-10,1.28E-05,0.999979079,1.16E-07,"breast cancer, na, na"
"breast cancer, in situ, ductal",2.07E-08,2.62E-09,6.69E-07,8.89E-06,9.82E-07,4.49E-08,2.02E-07,2.33E-08,1.79E-08,6.58E-09,6.50E-08,3.12E-06,3.55E-06,0.138770297,0.00248931,5.32E-06,0.000682593,3.49E-09,3.95E-05,8.93E-07,2.31E-08,7.08E-08,1.34E-09,1.80E-06,"breast cancer, in situ, ductal"
"atypical, atypical ductal hyperplasia, na",0.003371233,0.001166661,5.06E-08,0.993285298,5.90E-06,1.69E-08,4.24E-08,5.80E-08,1.18E-06,2.88E-05,3.01E-06,1.86E-08,3.38E-05,3.77E-08,1.05E-06,1.81E-06,1.27E-05,8.12E-09,2.38E-09,1.82E-05,3.96E-07,5.68E-07,1.19E-06,2.07E-06,"atypical, flat epithelial atypia, na"
"breast cancer, in situ, ductal",8.34E-08,5.99E-10,8.12E-09,1.72E-09,2.39E-07,1.24E-10,2.97E-07,6.87E-09,2.42E-08,1.92E-10,5.94E-08,7.93E-09,3.94E-11,0.999999881,3.22E-05,9.11E-07,1.01E-06,1.57E-11,5.14E-10,4.56E-07,4.74E-07,7.87E-08,5.97E-11,4.57E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",4.06E-10,4.13E-13,1.16E-09,1.01E-08,3.54E-07,1.40E-12,1.37E-08,4.16E-10,5.18E-08,1.12E-09,2.27E-08,8.52E-11,1.10E-12,5.96E-05,2.97E-11,5.77E-07,0.999996305,1.17E-10,2.99E-08,1.59E-07,1.68E-08,7.41E-09,1.13E-12,5.57E-08,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",1.87E-08,0.79343468,2.81E-08,7.31E-08,2.28E-07,0.000132858,3.18E-09,3.27E-11,2.51E-11,2.59E-09,1.32E-07,1.58E-08,2.80E-10,0.045588806,6.48E-06,9.37E-08,4.21E-07,5.97E-09,3.16E-08,5.48E-08,9.95E-10,7.51E-07,2.36E-09,4.43E-08,"atypical, atypical lobular hyperplasia, na"
"breast cancer, na, na",6.85E-11,3.33E-09,7.77E-10,1.39E-09,4.42E-08,2.00E-10,3.65E-09,2.95E-13,6.90E-10,2.07E-09,4.46E-09,1.07E-08,3.61E-10,7.43E-06,2.16E-09,1.69E-08,2.99E-07,2.55E-11,1.36E-05,1.53E-07,3.77E-09,7.49E-10,0.975402236,8.01E-09,"breast cancer, na, na"
"breast cancer, in situ, ductal",1.76E-08,6.54E-10,5.94E-09,1.51E-09,1.26E-07,2.50E-08,2.87E-12,2.89E-10,3.16E-10,4.51E-11,4.41E-09,1.18E-08,1.90E-07,0.99999547,2.43E-08,5.68E-08,7.00E-07,9.22E-12,2.39E-11,4.18E-08,1.31E-06,1.07E-08,1.29E-10,4.43E-08,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",2.70E-10,1.23E-07,2.67E-08,8.71E-06,2.60E-07,2.26E-05,1.42E-08,5.65E-10,1.23E-07,3.83E-10,8.01E-08,3.82E-07,8.88E-10,0.000812605,0.986054122,1.65E-06,1.41E-06,0.000161816,5.12E-09,1.24E-06,3.48E-11,1.49E-05,3.21E-07,5.57E-07,"breast cancer, in situ, lobular"
"atypical, fibroadenoma, na",9.13E-07,1.04E-06,0.99990499,6.09E-07,8.36E-07,8.75E-08,1.01E-06,4.75E-05,3.19E-07,5.76E-08,3.81E-07,3.19E-07,4.63E-07,2.72E-06,2.29E-07,2.55E-07,2.04E-06,3.64E-06,2.35E-08,4.95E-07,5.19E-07,1.66E-06,1.83E-06,6.89E-07,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",3.61E-10,0.000280417,9.65E-08,1.23E-08,1.72E-07,1.24E-12,6.38E-08,6.18E-11,2.26E-05,7.76E-10,1.81E-07,1.48E-06,3.91E-15,0.025041277,1.02E-05,7.27E-08,1.91E-06,9.35E-09,5.08E-06,6.86E-08,1.08E-13,3.95E-08,1.19E-08,2.80E-07,"breast cancer, in situ, ductal"
"atypical, flat epithelial atypia, na",0.996951342,0.000309688,1.82E-05,1.64E-07,4.27E-07,2.01E-08,5.50E-06,1.28E-09,1.04E-07,1.47E-09,1.62E-09,5.85E-07,4.10E-09,4.76E-08,2.62E-07,4.47E-07,5.67E-07,3.29E-08,9.35E-09,4.80E-07,4.24E-08,9.18E-08,4.37E-05,1.13E-07,"atypical, atypical ductal hyperplasia, na"
"benign, apocrine metaplasia, na",1.31E-06,3.79E-08,5.11E-06,3.39E-07,6.41E-07,0.999996066,2.75E-10,8.55E-09,5.01E-09,1.61E-06,6.74E-08,5.58E-07,8.51E-06,3.38E-08,4.05E-07,1.93E-07,4.90E-06,6.08E-07,5.32E-09,5.05E-07,1.42E-07,2.63E-07,2.54E-06,5.29E-07,"benign, apocrine metaplasia, na"
"atypical, atypical ductal hyperplasia, na",0.99814254,1.18E-08,8.25E-05,1.64E-05,7.33E-07,4.21E-06,3.83E-08,5.63E-11,1.27E-07,7.64E-09,4.49E-08,1.23E-09,4.43E-09,4.81E-07,2.98E-08,2.34E-07,1.59E-07,1.09E-08,1.69E-11,1.09E-07,2.36E-07,7.09E-09,4.39E-08,3.30E-07,"atypical, atypical ductal hyperplasia, na"
"benign, cyst, na",1.65E-08,5.37E-07,5.80E-07,1.42E-07,3.32E-06,3.09E-07,0.999997616,2.67E-06,5.06E-06,5.32E-07,5.40E-06,1.35E-07,1.84E-08,2.28E-07,2.46E-07,1.45E-06,1.15E-07,7.14E-08,4.93E-07,1.56E-07,9.87E-08,5.23E-08,1.65E-07,2.10E-06,"benign, cyst, na"
"breast cancer, na, ductal",3.27E-07,1.18E-08,1.98E-06,1.44E-06,1.11E-05,1.22E-05,6.23E-06,1.34E-06,7.62E-07,5.58E-06,6.83E-08,3.57E-06,1.49E-06,1.48E-05,7.35E-08,2.59E-06,5.04E-05,3.31E-06,5.42E-06,2.32E-05,0.999471486,9.30E-06,0.000361784,5.90E-06,"breast cancer, na, ductal"
"breast cancer, invasive, ductal",6.37E-08,7.13E-13,1.05E-10,1.77E-10,1.97E-08,1.35E-12,1.28E-11,1.17E-15,6.73E-12,6.60E-11,3.26E-10,1.79E-11,1.60E-07,0.000883363,7.25E-11,2.67E-08,0.621257067,7.71E-12,5.33E-09,1.63E-08,2.30E-10,2.84E-11,1.18E-09,6.38E-09,"breast cancer, invasive, ductal"
"atypical, atypical lobular hyperplasia, na",3.07E-08,9.39E-05,2.96E-09,1.67E-06,8.62E-08,7.23E-08,4.06E-10,1.18E-10,2.93E-05,1.99E-09,5.06E-08,3.04E-09,5.36E-11,0.37130186,0.000222115,1.56E-07,6.41E-09,1.14E-08,5.76E-10,2.50E-07,4.05E-09,5.88E-08,4.28E-13,4.11E-08,"breast cancer, in situ, ductal"
"breast cancer, na, na",1.16E-07,5.08E-08,6.05E-08,7.88E-08,2.46E-07,1.78E-07,1.12E-07,1.25E-06,1.42E-07,1.51E-07,5.26E-08,2.63E-07,1.24E-08,1.06E-07,1.24E-08,1.58E-07,2.15E-09,4.26E-07,6.67E-08,2.74E-07,1.22E-08,5.71E-07,0.999998569,1.33E-07,"breast cancer, na, na"
"breast cancer, na, na",1.16E-07,5.08E-08,6.05E-08,7.88E-08,2.46E-07,1.78E-07,1.12E-07,1.25E-06,1.42E-07,1.51E-07,5.26E-08,2.63E-07,1.24E-08,1.06E-07,1.24E-08,1.58E-07,2.15E-09,4.26E-07,6.67E-08,2.74E-07,1.22E-08,5.71E-07,0.999998569,1.33E-07,"breast cancer, na, na"
"breast cancer, invasive, lobular",3.16E-09,5.84E-07,5.07E-07,1.48E-08,9.66E-07,4.07E-06,7.10E-07,3.62E-09,2.46E-07,5.38E-09,1.42E-07,2.68E-08,1.47E-07,5.42E-12,9.75E-06,8.05E-07,1.84E-05,0.99990797,6.29E-05,5.01E-06,2.37E-08,5.37E-06,4.82E-05,8.48E-07,"breast cancer, invasive, lobular"
"benign, apocrine metaplasia, na",1.11E-06,4.27E-07,7.62E-07,2.91E-05,1.00E-06,0.75721693,6.36E-08,2.29E-07,7.35E-10,7.39E-05,1.07E-07,1.54E-08,1.46E-05,2.25E-08,3.46E-08,1.39E-07,1.28E-07,2.82E-06,4.77E-10,1.03E-06,0.019384246,1.96E-07,1.47E-07,1.37E-07,"benign, apocrine metaplasia, na"
